id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
279,1.736E6,12.3857,430.25849,430.26096,0.1,1,0,0.944,0,0,0,0,12.2762,12.4973,430.25966,4.671E4,1.512E7,1.512E7,8.638E5,12.3756,430.25847,430.26098,0.1755,12.3012,12.4973,ESTIMATED,430.25902,7.314E5,7.401E6,6.9928,1.3193,7.401E6,7.048E5,12.4704,430.25802,430.26075,0.0623,12.2779,12.4735,ESTIMATED,430.25948,9.916E4,1.052E7,0.024,0.5107,1.052E7,4.599E5,12.2976,430.25871,430.26117,0.0934,12.2787,12.4739,ESTIMATED,430.25977,1.325E5,5.82E6,6.2736,4.2887,5.82E6,5.402E4,12.2805,430.25887,430.26115,0.0298,12.2772,12.3618,ESTIMATED,430.26055,1.769E5,1.557E6,23.035,12.7559,1.557E6,7.228E5,12.3322,430.25849,430.25893,0.1186,12.2762,12.4747,ESTIMATED,430.25872,4.736E5,6.279E6,2.3513,2.0712,6.279E6,1.447E6,12.4396,430.25849,430.26096,0.1203,12.2764,12.4744,ESTIMATED,430.25971,2.288E6,1.192E7,0.1955,0.6065,1.192E7,2.149E5,12.2777,430.25842,430.26109,0.0407,12.2777,12.4735,ESTIMATED,430.25948,4.671E4,4.489E6,,,4.489E6,1.379E6,12.4627,430.25826,430.26081,0.1213,12.2774,12.4753,ESTIMATED,430.25894,1.799E6,1.262E7,0.0596,0.534,1.262E7,1.228E6,12.4728,430.2584,430.26079,0.0992,12.2783,12.4728,ESTIMATED,430.26046,1.306E6,1.262E7,,0.5,1.262E7,1.736E6,12.4481,430.25832,430.26085,0.1064,12.2765,12.4731,ESTIMATED,430.26041,2.066E6,1.512E7,0.1449,0.5729,1.512E7
280,5.553E6,12.3556,375.18378,375.18414,0.3,3,0,0.907,0.32,0.00012,0.0355,0,12.2971,12.5199,375.18399,1.6E5,4.354E7,4.354E7,3.648E6,12.3166,375.18389,375.18426,0.0999,12.2982,12.4941,ESTIMATED,375.18408,1.54E6,3.822E7,7.8757,5.1555,3.822E7,4.433E6,12.4704,375.18353,375.18397,3.9497,12.2996,12.4953,ESTIMATED,375.18381,1.394E6,3.992E7,0.1787,0.5777,3.992E7,1.12E6,12.2976,375.184,375.1844,0.0369,12.2976,12.4938,ESTIMATED,375.18421,3.538E5,2.403E7,,,2.403E7,1.282E5,12.2971,375.18386,375.18434,0.0308,12.2971,12.4958,ESTIMATED,375.18413,1.6E5,3.055E6,,,3.055E6,2.189E6,12.2979,375.18388,375.18431,0.0645,12.2979,12.4942,ESTIMATED,375.18413,6.396E5,3.311E7,,,3.311E7,4.686E6,12.3896,375.18378,375.18414,0.1496,12.2987,12.4936,ESTIMATED,375.18396,8.698E6,3.492E7,1.1462,1.0731,3.492E7,4.053E5,12.2973,375.1839,375.18449,0.0259,12.2973,12.4967,ESTIMATED,375.18416,2.531E5,1.044E7,,,1.044E7,5.016E6,12.4094,375.18369,375.18407,0.1725,12.3216,12.5199,ESTIMATED,375.18387,7.336E6,3.758E7,1.2602,1.1301,3.758E7,5.072E6,12.407,375.18359,375.18389,0.1474,12.3225,12.5171,ESTIMATED,375.18375,9.656E6,3.931E7,1.3025,1.1512,3.931E7,5.553E6,12.3739,375.18365,375.18395,0.155,12.3204,12.5181,ESTIMATED,375.18378,7.598E6,4.354E7,2.7476,1.8482,4.354E7
281,5.757E6,12.3867,278.19095,278.19117,0.4,4,0,0.883,0.67,0.00019,0.0733,0,12.3016,12.5172,278.19106,1.437E5,4.451E7,4.451E7,1.688E6,12.3289,278.19006,278.19128,0.0814,12.3196,12.5172,ESTIMATED,278.19113,5.927E5,2.222E7,14.3584,9.2038,2.222E7,4.072E6,12.4704,278.19081,278.19106,0.3573,12.3213,12.5172,ESTIMATED,278.19096,9.963E5,3.965E7,0.4244,0.6772,3.965E7,3.567E5,12.3198,278.19098,278.19134,0.031,12.3198,12.5169,ESTIMATED,278.19123,2.221E5,8.103E6,,,8.103E6,1.317E4,12.4629,278.19102,278.19124,0.01,12.4432,12.4991,ESTIMATED,278.19113,1.437E5,3.629E5,1.8457,1.4228,3.629E5,8.464E5,12.3228,278.1899,278.19127,0.0422,12.3197,12.5168,ESTIMATED,278.19097,2.861E5,1.571E7,34.7145,21.9641,1.571E7,4.823E6,12.3896,278.19095,278.19117,0.1332,12.3019,12.4969,ESTIMATED,278.19107,8.796E6,3.728E7,1.2248,1.1124,3.728E7,1.237E5,12.3199,278.19095,278.19138,0.0279,12.3199,12.5165,ESTIMATED,278.1912,1.758E5,2.505E6,,,2.505E6,4.823E6,12.4124,278.19091,278.19114,0.1409,12.3026,12.4974,ESTIMATED,278.19101,4.897E6,3.823E7,0.752,0.8869,3.823E7,5.051E6,12.4292,278.19081,278.191,0.1412,12.3193,12.5171,ESTIMATED,278.19092,6.227E6,3.835E7,0.5962,0.8997,3.835E7,5.757E6,12.411,278.19087,278.19105,0.1391,12.3016,12.4984,ESTIMATED,278.19095,7.245E6,4.451E7,0.7237,0.8998,4.451E7
282,2.917E6,12.5573,434.16839,434.16989,0.2,2,0,0.931,0,0,0.0239,0,12.3714,12.5843,434.16959,1.324E4,2.792E7,2.792E7,1.545E6,12.5785,434.16908,434.16993,0.0612,12.385,12.5817,ESTIMATED,434.1697,1.029E5,2.792E7,0.0322,0.5127,2.792E7,6.173E4,12.5843,434.16803,434.16989,0.0174,12.4548,12.5843,ESTIMATED,434.16918,1.787E4,2.389E6,,0.5,2.389E6,2.32E6,12.543,434.16945,434.17013,0.1259,12.3873,12.5817,ESTIMATED,434.1699,5.334E5,2.319E7,0.331,0.6411,2.319E7,2.917E6,12.4727,434.16965,434.17017,0.1261,12.3714,12.5682,ESTIMATED,434.16989,2.932E6,2.35E7,0.8645,0.9713,2.35E7,2.046E6,12.5682,434.16938,434.16993,0.0815,12.3863,12.5842,ESTIMATED,434.16979,2.062E5,2.45E7,0.1328,0.5584,2.45E7,3.953E5,12.583,434.16839,434.16989,0.0269,12.4083,12.583,ESTIMATED,434.16955,1.808E4,1.192E7,,0.5,1.192E7,2.723E6,12.4967,434.16956,434.17016,0.1578,12.3715,12.5691,ESTIMATED,434.16989,9.13E5,2.343E7,0.7318,0.8049,2.343E7,2.683E5,12.5818,434.16784,434.16989,0.0204,12.4124,12.5818,ESTIMATED,434.16941,1.324E4,9.708E6,,0.5,9.708E6,2.031E5,12.5818,434.16857,434.16989,0.0201,12.4261,12.5818,ESTIMATED,434.16922,1.925E4,7.379E6,,0.5,7.379E6,3.716E5,12.5829,434.16841,434.16989,0.0213,12.4079,12.5829,ESTIMATED,434.16941,1.701E4,1.221E7,,0.5,1.221E7
283,2.025E6,12.4668,540.2621,540.26274,0.5,5,0,0.906,0.46,0.00025,0.0409,0,12.4068,12.6291,540.26247,2.376E5,1.879E7,1.879E7,1.943E6,12.449,540.26223,540.26281,0.1145,12.4073,12.6038,ESTIMATED,540.26252,1.345E6,1.879E7,3.3316,2.4091,1.879E7,1.851E6,12.533,540.26193,540.26253,0.1301,12.433,12.6277,ESTIMATED,540.26219,1.741E6,1.591E7,0.9261,0.9736,1.591E7,1.346E6,12.4202,540.26247,540.26315,0.0756,12.4069,12.6049,ESTIMATED,540.26284,5.806E5,1.586E7,10.4174,6.9999,1.586E7,6.255E5,12.4068,540.26241,540.26313,0.0537,12.4068,12.604,ESTIMATED,540.26278,2.376E5,1.2E7,,,1.2E7,1.634E6,12.4519,540.25958,540.26293,0.3744,12.409,12.6041,ESTIMATED,540.26253,9.537E5,1.695E7,2.9247,2.339,1.695E7,1.759E6,12.4969,540.2621,540.26274,0.1217,12.4302,12.6291,ESTIMATED,540.2624,2.005E6,1.465E7,2.0331,1.4918,1.465E7,1.025E6,12.4103,540.26245,540.26312,0.057,12.407,12.6051,ESTIMATED,540.26277,3.687E5,1.574E7,38.0763,24.9275,1.574E7,1.859E6,12.5006,540.26201,540.26257,0.1272,12.4314,12.6284,ESTIMATED,540.26231,2.184E6,1.572E7,2.1888,1.4228,1.572E7,1.887E6,12.5075,540.26186,540.26238,0.1239,12.4323,12.6285,ESTIMATED,540.26215,2.543E6,1.55E7,2.0652,1.3048,1.55E7,2.025E6,12.4921,540.26191,540.26264,0.1249,12.4326,12.6282,ESTIMATED,540.26221,2.421E6,1.702E7,3.1713,1.643,1.702E7
284,2.263E6,12.6088,480.21351,480.21476,0.1,1,0,0.944,0,0,0,0,12.4258,12.6293,480.21435,8.785E3,1.786E7,1.786E7,3.503E5,12.6234,480.21382,480.21507,0.0238,12.4297,12.6234,ESTIMATED,480.2145,1.051E4,9.995E6,,0.5,9.995E6,5.593E3,12.6244,480.21262,480.21492,0.0195,12.5584,12.6244,ESTIMATED,480.21397,8.785E3,2.309E5,,0.5,2.309E5,1.051E6,12.6177,480.21409,480.21494,0.0899,12.4273,12.6241,ESTIMATED,480.21467,1.693E5,1.609E7,0.0544,0.5227,1.609E7,2.263E6,12.5255,480.21434,480.21507,0.1305,12.4302,12.6293,ESTIMATED,480.21476,3.14E6,1.786E7,0.8356,1.0444,1.786E7,6.764E5,12.6235,480.21372,480.21492,0.0391,12.4258,12.6235,ESTIMATED,480.21462,4.518E4,1.486E7,,0.5,1.486E7,1.107E5,12.6226,480.21351,480.21476,0.0175,12.4808,12.6226,ESTIMATED,480.21421,1.144E4,4.229E6,,0.5,4.229E6,1.904E6,12.5756,480.21431,480.21491,0.1092,12.4271,12.6242,ESTIMATED,480.21471,7.379E5,1.758E7,0.3907,0.6669,1.758E7,7.16E4,12.6251,480.21323,480.21498,0.0135,12.4974,12.6251,ESTIMATED,480.21411,1.232E4,2.713E6,,0.5,2.713E6,4.784E4,12.6252,480.21334,480.21476,0.0187,12.5107,12.6252,ESTIMATED,480.21389,1.697E4,1.884E6,,0.5,1.884E6,9.563E4,12.625,480.21327,480.21476,0.0149,12.4889,12.625,ESTIMATED,480.21404,1.241E4,3.884E6,,0.5,3.884E6
285,4.46E6,12.5283,461.24186,461.24273,0.2,2,0,0.609,3.81,0.00176,0.0327,0,12.4658,12.6785,461.24228,7.556E4,4.068E7,4.068E7,4.326E6,12.5204,461.24027,461.24301,0.1182,12.4683,12.6626,ESTIMATED,461.24251,1.734E6,4.068E7,2.2864,1.8362,4.068E7,2.039E5,12.4704,461.2418,461.24276,0.0213,12.4673,12.6641,ESTIMATED,461.2422,1.581E5,5.428E6,26.993,21.5211,5.428E6,3.944E6,12.5817,461.24042,461.24318,0.1332,12.4806,12.6784,ESTIMATED,461.24275,3.838E6,3.213E7,0.9078,0.9783,3.213E7,1.255E6,12.6636,461.24051,461.24315,0.0405,12.4661,12.6636,ESTIMATED,461.24279,7.556E4,2.561E7,,0.5,2.561E7,4.46E6,12.549,461.24018,461.24287,0.1319,12.4813,12.6785,ESTIMATED,461.24099,3.077E6,3.644E7,1.8588,1.4985,3.644E7,1.305E6,12.4681,461.24186,461.24273,0.0452,12.4681,12.6649,ESTIMATED,461.24259,2.08E5,2.454E7,,,2.454E7,2.511E6,12.6273,461.24039,461.24305,0.0952,12.4668,12.6649,ESTIMATED,461.24187,3.017E5,2.858E7,0.3825,0.6614,2.858E7,9.372E5,12.4658,461.2421,461.24275,0.0499,12.4658,12.6642,ESTIMATED,461.24247,2.312E5,1.876E7,,,1.876E7,5.365E5,12.4666,461.24191,461.24248,0.033,12.4666,12.6646,ESTIMATED,461.24225,2.14E5,1.238E7,,,1.238E7,8.354E5,12.47,461.24184,461.24268,0.0338,12.4668,12.6638,ESTIMATED,461.24235,2.469E5,1.817E7,42.1744,19.2109,1.817E7
286,7.096E5,12.5289,394.13959,394.14089,0.2,2,0,0.912,0.19,0.00007,0.0295,0,12.4673,12.6785,394.14059,2.192E4,6.209E6,6.209E6,6.931E5,12.5204,394.14046,394.14084,0.1199,12.4683,12.6659,ESTIMATED,394.14065,3.553E5,6.209E6,2.4869,1.8798,6.209E6,4.972E4,12.4673,394.13969,394.14128,0.2422,12.4673,12.6641,ESTIMATED,394.14041,2.192E4,1.241E6,,,1.241E6,6.508E5,12.5817,394.14066,394.14102,0.1372,12.4806,12.6784,ESTIMATED,394.1408,1.011E6,5.13E6,0.9566,0.9783,5.13E6,2.959E5,12.6605,394.14036,394.14112,0.1351,12.4694,12.6667,ESTIMATED,394.14085,3.336E4,4.431E6,0.0544,0.5232,4.431E6,7.096E5,12.5522,394.14057,394.14093,0.1484,12.4813,12.6785,ESTIMATED,394.14073,5.991E5,5.703E6,1.9478,1.3899,5.703E6,2.415E5,12.4712,394.13959,394.14089,0.0545,12.4681,12.6649,ESTIMATED,394.14054,4.823E4,4.041E6,39.1986,22.9073,4.041E6,4.56E5,12.6273,394.14057,394.14096,0.235,12.4701,12.6649,ESTIMATED,394.14081,1.284E5,4.482E6,0.2711,0.6332,4.482E6,1.751E5,12.469,394.13985,394.14081,0.0449,12.469,12.6642,ESTIMATED,394.14046,3.866E4,3.245E6,,,3.245E6,1.063E5,12.4697,394.13965,394.14053,0.0317,12.4697,12.6646,ESTIMATED,394.14031,3.327E4,2.275E6,,,2.275E6,1.584E5,12.47,394.13976,394.14098,0.0387,12.47,12.6669,ESTIMATED,394.14037,4.135E4,3.144E6,,,3.144E6
287,3.228E6,12.7031,393.22843,393.23067,0.1,1,0,0.944,0,0,0,0,12.5024,12.7197,393.22874,7.244E3,2.853E7,2.853E7,5.301E5,12.7138,393.22842,393.22904,0.0249,12.5333,12.7169,ESTIMATED,393.22879,3.131E4,1.592E7,0.0466,0.518,1.592E7,4.199E3,12.7196,393.22841,393.22922,0.0191,12.6476,12.7196,ESTIMATED,393.22867,9.69E3,1.811E5,,0.5,1.811E5,1.777E6,12.7161,393.22872,393.2292,0.0625,12.5202,12.7192,ESTIMATED,393.2289,1.371E5,2.726E7,0.0288,0.5122,2.726E7,3.228E6,12.6198,393.22873,393.2291,0.1192,12.5024,12.6977,ESTIMATED,393.22891,1.792E6,2.853E7,0.7499,0.8124,2.853E7,1.223E6,12.7193,393.22847,393.22963,0.0396,12.5201,12.7193,ESTIMATED,393.22882,4.478E4,2.749E7,,0.5,2.749E7,3.736E4,12.7168,393.22843,393.23067,0.0195,12.583,12.7168,ESTIMATED,393.22863,7.244E3,1.298E6,,0.5,1.298E6,2.885E6,12.668,393.22874,393.22907,0.122,12.5198,12.7178,ESTIMATED,393.22891,6.875E5,2.728E7,0.4448,0.6909,2.728E7,2.394E4,12.7193,393.22801,393.23057,0.019,12.5989,12.7193,ESTIMATED,393.2286,1.438E4,8.298E5,,0.5,8.298E5,1.69E4,12.7197,393.22826,393.23044,0.0191,12.5988,12.7197,ESTIMATED,393.22849,7.81E3,5.951E5,,0.5,5.951E5,3.022E4,12.7187,393.2283,393.23053,0.0246,12.6056,12.7187,ESTIMATED,393.22868,2.693E4,9.656E5,,0.5,9.656E5
288,1.47E4,12.7753,299.08241,299.08417,0.1,1,2,0.944,0,0,0,0,12.6079,12.8072,299.08281,6.498E3,1.258E5,1.258E5,8.947E3,12.8029,299.08263,299.08367,0.0253,12.6169,12.806,ESTIMATED,299.08294,9.441E3,1.258E5,0.0183,0.5103,1.258E5,1.47E4,12.7684,299.08215,299.08304,0.0913,12.6079,12.8061,ESTIMATED,299.08257,1.157E4,1.223E5,0.2421,0.6121,1.223E5,4.015E3,12.7762,299.08268,299.08436,0.0299,12.7286,12.8047,ESTIMATED,299.08292,1.119E4,9.626E4,0.7382,0.7995,9.626E4,5.295E3,12.8058,299.08227,299.08317,0.0314,12.7134,12.8058,ESTIMATED,299.08282,1.035E4,1.204E5,,0.5,1.204E5,6.46E3,12.8069,299.08249,299.08436,0.0219,12.6495,12.8069,ESTIMATED,299.08298,1.169E4,1.172E5,,0.5,1.172E5,6.785E3,12.7073,299.08241,299.08417,0.073,12.6128,12.7514,ESTIMATED,299.08287,6.994E3,8.712E4,0.4862,0.7407,8.712E4,4.451E3,12.8072,299.08218,299.08307,0.0382,12.7397,12.8072,ESTIMATED,299.08279,3.219E4,9.444E4,,0.5,9.444E4,1.051E4,12.7891,299.08222,299.08411,0.1331,12.6087,12.8046,ESTIMATED,299.08276,6.498E3,8.989E4,0.0892,0.543,8.989E4,1.194E4,12.7614,299.08199,299.0833,0.136,12.6087,12.8048,ESTIMATED,299.08258,1.145E4,1.096E5,0.2953,0.6422,1.096E5,1.253E4,12.7282,299.08202,299.08434,0.1647,12.6088,12.8059,ESTIMATED,299.08283,1.068E4,1.014E5,0.6662,0.8253,1.014E5
289,1.789E4,12.8143,299.08276,299.0834,0.2,2,1,0.927,0.21,0.00006,0.0011,0,12.6201,12.9031,299.08281,9.441E3,1.824E5,1.824E5,9.145E3,12.8029,299.08263,299.08367,0.0257,12.6201,12.8092,ESTIMATED,299.08295,9.441E3,1.258E5,0.0366,0.5206,1.258E5,1.394E4,12.7684,299.08222,299.083,0.1189,12.7066,12.8649,ESTIMATED,299.08257,2.164E4,1.223E5,1.5246,1.2815,1.223E5,1.609E4,12.8721,299.0824,299.08436,0.1073,12.7286,12.9012,ESTIMATED,299.08289,1.119E4,1.67E5,0.2394,0.6081,1.67E5,1.773E4,12.8412,299.08227,299.0832,0.0812,12.7134,12.9031,ESTIMATED,299.08289,1.035E4,1.566E5,0.4953,0.7599,1.566E5,1.69E4,12.848,299.08249,299.08357,0.0879,12.7038,12.9025,ESTIMATED,299.08288,1.475E4,1.491E5,0.4044,0.6986,1.491E5,3.572E3,12.8041,299.08276,299.0834,0.0483,12.7514,12.8071,ESTIMATED,299.08288,2.734E4,8.802E4,0.0586,0.5293,8.802E4,1.789E4,12.8847,299.08218,299.0844,0.1045,12.7084,12.901,ESTIMATED,299.08286,9.714E3,1.824E5,0.1128,0.5519,1.824E5,1.021E4,12.8323,299.08222,299.08411,0.0739,12.7064,12.8602,ESTIMATED,299.08275,2.461E4,9.683E4,0.2212,0.6106,9.683E4,1.03E4,12.7614,299.08199,299.084,0.0849,12.7036,12.8448,ESTIMATED,299.08262,2.708E4,1.096E5,1.4432,1.2216,1.096E5,8.644E3,12.7282,299.08215,299.08404,0.0943,12.706,12.8213,ESTIMATED,299.08282,2.171E4,1.014E5,4.1824,2.5912,1.014E5
290,1.848E6,12.8035,312.19607,312.19637,1,10,0,0.851,1.53,0.00048,0.0395,0,12.7001,12.8998,312.19629,2.721E6,1.379E7,1.379E7,1.848E6,12.7843,312.19625,312.19647,0.1481,12.7011,12.8978,ESTIMATED,312.19636,4.129E6,1.379E7,1.3647,1.1824,1.379E7,1.673E6,12.803,312.19597,312.19623,0.157,12.7001,12.8989,ESTIMATED,312.19612,3.348E6,1.2E7,0.9315,0.9658,1.2E7,1.669E6,12.8238,312.19635,312.19658,0.1572,12.7004,12.898,ESTIMATED,312.19646,2.721E6,1.222E7,0.6013,0.8006,1.222E7,1.755E6,12.8058,312.19633,312.19662,0.1378,12.7009,12.8998,ESTIMATED,312.1965,3.436E6,1.33E7,0.8955,0.9477,1.33E7,1.824E6,12.8069,312.19624,312.19657,0.133,12.7006,12.8993,ESTIMATED,312.1964,3.383E6,1.372E7,0.8696,0.9348,1.372E7,1.584E6,12.801,312.19607,312.19637,0.1484,12.7009,12.8979,ESTIMATED,312.19623,3.35E6,1.185E7,0.9686,0.9843,1.185E7,1.686E6,12.8168,312.19633,312.1966,0.1406,12.7022,12.8977,ESTIMATED,312.1965,3.302E6,1.335E7,0.7064,0.8532,1.335E7,1.626E6,12.8015,312.19602,312.19629,0.1572,12.7032,12.8975,ESTIMATED,312.19616,3.672E6,1.188E7,0.976,0.988,1.188E7,1.644E6,12.7893,312.19589,312.19613,0.1483,12.7003,12.8975,ESTIMATED,312.19603,3.356E6,1.218E7,1.2159,1.1079,1.218E7,1.83E6,12.8028,312.19597,312.19622,0.1546,12.7028,12.8985,ESTIMATED,312.19609,4.11E6,1.324E7,0.9567,0.9784,1.324E7
291,2.334E6,12.8312,520.224,520.22443,0.5,5,0,0.86,1.09,0.00057,0.0667,0,12.7314,12.9457,520.22429,2.462E5,1.933E7,1.933E7,2.334E6,12.806,520.22421,520.22472,0.1498,12.7325,12.9272,ESTIMATED,520.22446,4.703E6,1.933E7,1.6465,1.3232,1.933E7,1.734E6,12.8865,520.22371,520.22427,0.0977,12.7487,12.9428,ESTIMATED,520.22402,6.03E5,1.531E7,0.4964,0.7152,1.531E7,1.692E6,12.7952,520.22436,520.22489,0.1345,12.7473,12.9438,ESTIMATED,520.22462,1.034E6,1.531E7,2.7321,2.0711,1.531E7,7.636E5,12.748,520.22436,520.22514,0.0443,12.748,12.9426,ESTIMATED,520.22469,2.462E5,1.41E7,,,1.41E7,2.172E6,12.8069,520.22155,520.22476,0.1511,12.7318,12.9288,ESTIMATED,520.22416,2.157E6,1.819E7,1.7901,1.311,1.819E7,1.942E6,12.8727,520.224,520.22443,0.1393,12.7327,12.9299,ESTIMATED,520.22419,1.763E6,1.567E7,0.4068,0.7043,1.567E7,1.234E6,12.772,520.22435,520.22506,0.0746,12.7461,12.944,ESTIMATED,520.22471,4.828E5,1.423E7,4.6465,3.4316,1.423E7,2.008E6,12.8819,520.22381,520.22434,0.1562,12.7479,12.9457,ESTIMATED,520.2241,1.985E6,1.514E7,0.4534,0.738,1.514E7,1.969E6,12.8726,520.22358,520.22419,0.1346,12.7324,12.9297,ESTIMATED,520.2239,1.162E6,1.7E7,0.4287,0.7037,1.7E7,2.305E6,12.8705,520.22367,520.22425,0.1466,12.7314,12.9294,ESTIMATED,520.22401,1.699E6,1.882E7,0.4444,0.5791,1.882E7
