id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height
553,1.051E5,11.5593,315.07146,315.07319,1,10,0,0.911,0.97,0.00031,0.069,0,11.3753,11.7584,315.07284,9.358E3,8.163E5,8.163E5,6.884E4,11.5512,315.07132,315.07433,0.1204,11.4067,11.7333,ESTIMATED,315.07272,1.489E4,5.394E5,1.0095,1.1713,5.394E5,9.874E4,11.5386,315.07226,315.07428,0.0913,11.3836,11.7421,ESTIMATED,315.07272,1.356E4,8.163E5,1.5209,1.0751,8.163E5,1.014E5,11.5975,315.07146,315.07319,0.1312,11.3767,11.7444,ESTIMATED,315.07283,1.525E4,7.567E5,0.6114,0.8451,7.567E5,7.807E4,11.5606,315.0717,315.07337,0.1467,11.4165,11.7584,ESTIMATED,315.07297,1.562E4,4.823E5,1.3726,1.1437,4.823E5,7.828E4,11.5603,315.0725,315.07341,0.1297,11.4023,11.7558,ESTIMATED,315.07296,1.273E4,5.339E5,1.2327,1.2072,5.339E5,7.789E4,11.5891,315.07167,315.07329,0.1465,11.41,11.7473,ESTIMATED,315.07296,1.239E4,5.265E5,0.8993,0.944,5.265E5,1.051E5,11.565,315.07259,315.07337,0.123,11.3849,11.7366,ESTIMATED,315.07293,1.516E4,8.089E5,1.0418,0.9855,8.089E5,7.373E4,11.5285,315.07159,315.07341,0.1239,11.3753,11.7347,ESTIMATED,315.07292,9.358E3,4.964E5,2.0356,1.4026,4.964E5,7.423E4,11.554,315.07243,315.07312,0.1513,11.4019,11.7373,ESTIMATED,315.07276,1.474E4,5.235E5,1.1058,1.1179,5.235E5,6.869E4,11.5484,315.07225,315.07326,0.1318,11.4094,11.72,ESTIMATED,315.07267,1.709E4,4.649E5,1.231,1.1461,4.649E5
554,8.973E5,11.5606,415.21041,415.21318,1,10,0,0.912,1.1,0.00046,0.038,0,11.3027,11.81,415.21264,1.252E4,5.999E6,5.999E6,7.855E5,11.5512,415.21012,415.21353,0.1549,11.3451,11.809,ESTIMATED,415.21248,2.291E4,4.83E6,1.2613,1.0965,4.83E6,8.87E5,11.5386,415.21033,415.21321,0.1416,11.3027,11.8083,ESTIMATED,415.21245,1.336E4,5.999E6,1.2404,1.1188,5.999E6,8.973E5,11.557,415.21041,415.21318,0.161,11.3164,11.8076,ESTIMATED,415.2126,1.558E4,5.4E6,0.9705,0.8378,5.4E6,7.826E5,11.5765,415.21062,415.21335,0.168,11.3227,11.8069,ESTIMATED,415.21288,1.282E4,4.529E6,0.895,0.9771,4.529E6,7.84E5,11.5698,415.21111,415.21343,0.1467,11.3204,11.8092,ESTIMATED,415.21284,1.252E4,4.741E6,0.9166,0.9616,4.741E6,7.987E5,11.5665,415.21066,415.21321,0.1588,11.3357,11.8096,ESTIMATED,415.21287,2.314E4,4.636E6,0.8633,1.0009,4.636E6,8.866E5,11.565,415.21055,415.21343,0.1367,11.322,11.8079,ESTIMATED,415.21268,2.142E4,5.578E6,0.8391,0.953,5.578E6,7.369E5,11.5666,415.21054,415.21374,0.1606,11.3193,11.81,ESTIMATED,415.21269,1.559E4,4.383E6,0.8916,0.9936,4.383E6,7.725E5,11.554,415.21046,415.21336,0.1706,11.3121,11.8079,ESTIMATED,415.21252,1.468E4,4.594E6,1.1588,0.9342,4.594E6,7.725E5,11.5608,415.21012,415.21342,0.175,11.3166,11.8082,ESTIMATED,415.21242,1.816E4,4.544E6,0.8819,0.9954,4.544E6
555,5.133E5,11.3402,521.12653,521.13214,0.1,1,2,0.944,0,0,0,0,11.3071,11.9049,521.12999,1.676E4,5.438E6,5.438E6,5.322E4,11.3071,521.12625,521.13189,0.0782,11.3071,11.7902,ESTIMATED,521.13,2.077E4,3.334E5,,,3.334E5,4.853E3,11.6071,521.12935,521.13151,0.0537,11.5945,11.6581,ESTIMATED,521.13054,5.229E4,9.75E4,4.0495,2.5248,9.75E4,7.652E4,11.3103,521.12653,521.13214,0.0786,11.3072,11.8013,ESTIMATED,521.1299,1.967E4,6.4E5,111.0028,78.3599,6.4E5,4.012E5,11.3101,521.12912,521.13278,0.0555,11.3101,11.9049,ESTIMATED,521.12994,3.249E4,4.892E6,,,4.892E6,2.894E5,11.3109,521.12869,521.13321,0.0432,11.3078,11.8799,ESTIMATED,521.12993,1.714E4,3.874E6,50.9424,35.5023,3.874E6,5.133E5,11.314,521.12946,521.13299,0.5385,11.3078,11.9039,ESTIMATED,521.13005,3.692E4,5.438E6,26.9904,20.6116,5.438E6,1.79E5,11.3095,521.12865,521.13133,0.0338,11.3095,11.7891,ESTIMATED,521.12985,2.203E4,2.525E6,,,2.525E6,1.24E5,11.3099,521.12913,521.13309,0.0409,11.3099,11.7597,ESTIMATED,521.12981,1.749E4,1.415E6,,,1.415E6,6.501E4,11.309,521.12884,521.13203,0.1051,11.309,11.7533,ESTIMATED,521.12987,1.676E4,5.032E5,,,5.032E5,6.252E4,11.3135,521.12846,521.13319,0.0879,11.3073,11.8146,ESTIMATED,521.13007,1.69E4,4.293E5,76.9508,40.4779,4.293E5
556,3.759E5,11.6334,399.07531,399.07725,0.9,9,0,0.872,1.18,0.00047,0.3354,0,11.2578,11.9116,399.07695,1.026E4,2.643E6,2.643E6,3.336E5,11.8028,399.07654,399.07734,0.1361,11.6085,11.9116,ESTIMATED,399.07674,1.443E4,2.347E6,0.8665,0.8837,2.347E6,3.759E5,11.7263,399.07651,399.07736,0.1364,11.5478,11.85,ESTIMATED,399.07676,2.258E4,2.643E6,0.9967,0.9369,2.643E6,3.665E5,11.7125,399.07531,399.07725,0.1402,11.5166,11.8496,ESTIMATED,399.0769,1.476E4,2.498E6,1.206,0.9534,2.498E6,8.98E4,11.4792,399.075,399.07789,0.1435,11.3101,11.7128,ESTIMATED,399.0771,1.326E4,5.747E5,1.4146,1.1564,5.747E5,8.637E4,11.535,399.07659,399.07822,0.141,11.3836,11.7272,ESTIMATED,399.07714,1.611E4,5.762E5,1.4209,1.1459,5.762E5,9.426E4,11.407,399.07504,399.07815,0.1358,11.2578,11.6688,ESTIMATED,399.07715,1.026E4,5.77E5,1.5703,1.3421,5.77E5,9.236E4,11.5746,399.07492,399.07797,0.1485,11.4068,11.7673,ESTIMATED,399.07706,1.238E4,6.109E5,1.5807,1.0963,6.109E5,8.175E4,11.6268,399.07487,399.0783,0.161,11.471,11.8491,ESTIMATED,399.07716,1.877E4,5.256E5,1.3646,1.252,5.256E5,3.257E5,11.7277,399.0766,399.07738,0.1428,11.5478,11.8495,ESTIMATED,399.07682,1.774E4,2.255E6,0.9881,0.9391,2.255E6,3.201E5,11.7424,399.07648,399.07759,0.15,11.5577,11.8495,ESTIMATED,399.07669,1.46E4,2.309E6,0.8721,0.738,2.309E6
557,5.586E5,11.6517,459.00398,459.00993,0.8,8,0,0.865,3.22,0.00148,0.1411,0,11.3914,11.9259,459.00652,1.156E4,4.229E6,4.229E6,4.856E5,11.5669,459.00342,459.00715,0.1355,11.3914,11.7777,ESTIMATED,459.00625,2.913E4,3.453E6,1.1517,1.088,3.453E6,5.386E5,11.5976,459.00441,459.00726,0.1253,11.399,11.7798,ESTIMATED,459.00675,1.377E4,4.122E6,1.2069,1.0443,4.122E6,5.083E5,11.607,459.00398,459.00993,0.1352,11.4138,11.7792,ESTIMATED,459.00652,1.439E4,3.598E6,1.2446,1.0772,3.598E6,5.273E5,11.7353,459.00418,459.00758,0.1374,11.5479,11.9249,ESTIMATED,459.00666,1.653E4,3.845E6,1.1904,1.1327,3.845E6,4.277E5,11.708,459.00408,459.00755,0.1339,11.5162,11.7774,ESTIMATED,459.00689,1.271E4,3.56E6,0.5897,0.7532,3.56E6,5.586E5,11.7668,459.00476,459.00761,0.1322,11.5537,11.9259,ESTIMATED,459.00716,1.364E4,4.229E6,1.021,0.9977,4.229E6,4.882E5,11.6764,459.00375,459.0073,0.1264,11.4952,11.7798,ESTIMATED,459.00541,1.694E4,3.881E6,0.9509,0.892,3.881E6,4.374E5,11.6585,459.0039,459.0074,0.127,11.471,11.7784,ESTIMATED,459.00617,1.905E4,3.343E6,1.0233,0.9404,3.343E6,4.635E5,11.5984,459.00399,459.00781,0.1412,11.4019,11.7793,ESTIMATED,459.00666,1.156E4,3.312E6,1.2629,1.1023,3.312E6,4.867E5,11.6019,459.00475,459.00723,0.1299,11.4002,11.7798,ESTIMATED,459.00668,1.623E4,3.375E6,0.7957,1.0056,3.375E6
558,6.907E6,11.6371,296.14631,296.14694,1,10,0,0.875,1.12,0.00033,0.365,0,11.261,11.8596,296.1468,1.124E4,4.473E7,4.473E7,2.661E6,11.7996,296.14618,296.14679,0.14,11.5418,11.857,ESTIMATED,296.14666,1.448E4,2.09E7,0.0708,0.6769,2.09E7,3.688E6,11.7072,296.14638,296.14771,0.1298,11.4795,11.8596,ESTIMATED,296.14665,1.347E4,2.723E7,1.164,1.0855,2.723E7,3.521E6,11.7189,296.14631,296.14694,0.128,11.4418,11.8593,ESTIMATED,296.14677,1.398E4,2.474E7,0.8021,0.9066,2.474E7,5.876E6,11.5041,296.14672,296.14712,0.1452,11.2628,11.8594,ESTIMATED,296.14693,1.086E5,3.8E7,0.9833,0.9983,3.8E7,5.991E6,11.5603,296.1463,296.14834,0.138,11.2763,11.8575,ESTIMATED,296.14693,1.124E4,4.108E7,0.8908,0.9713,4.108E7,5.775E6,11.4347,296.14674,296.14713,0.1389,11.261,11.8574,ESTIMATED,296.14695,1.048E5,3.719E7,1.2343,1.1088,3.719E7,6.907E6,11.565,296.14648,296.14719,0.1557,11.3157,11.8583,ESTIMATED,296.1469,1.386E4,4.473E7,1.4032,0.512,4.473E7,6.085E6,11.6331,296.14644,296.14701,0.1376,11.3438,11.8588,ESTIMATED,296.14689,1.224E4,4.084E7,0.8975,0.9501,4.084E7,3.109E6,11.7277,296.14616,296.14682,0.1307,11.4796,11.8591,ESTIMATED,296.14671,1.736E4,2.248E7,0.9307,0.9727,2.248E7,3E6,11.72,296.14632,296.14796,0.1426,11.4924,11.8592,ESTIMATED,296.14662,2.208E4,2.056E7,1.3072,1.0048,2.056E7
559,1.599E7,11.393,302.24726,302.24884,0.1,1,5,0.944,0,0,0,0,11.3447,11.9441,302.24817,1.119E4,1.159E8,1.159E8,1.599E7,11.4129,302.24711,302.24872,0.147,11.3451,11.944,ESTIMATED,302.24809,1.779E5,1.122E8,2.3595,1.8635,1.122E8,1.047E7,11.3681,302.24729,302.24872,0.0815,11.3465,11.9432,ESTIMATED,302.24855,1.566E5,1.074E8,6.4274,4.3593,1.074E8,9.501E6,11.3551,302.24726,302.24884,0.0926,11.3459,11.9433,ESTIMATED,302.24815,1.645E5,1.159E8,14.47,9.1948,1.159E8,4.101E4,11.3447,302.24622,302.24899,0.0469,11.3447,11.7514,ESTIMATED,302.24772,1.119E4,4.292E5,,,4.292E5,5.062E3,11.6445,302.24738,302.24924,0.0946,11.6379,11.7464,ESTIMATED,302.24853,1.855E4,7.622E4,15.431,8.2155,7.622E4,2.815E4,11.3546,302.24675,302.24948,0.0696,11.3453,11.7151,ESTIMATED,302.24819,1.479E4,2.421E5,38.4043,19.9144,2.421E5,2.363E5,11.3506,302.24657,302.24892,0.0287,11.3474,11.7829,ESTIMATED,302.24803,2.209E4,5.543E6,29.5692,22.1745,5.543E6,5.077E5,11.3501,302.24651,302.2489,0.0283,11.3469,11.7941,ESTIMATED,302.24805,1.982E4,1.188E7,26.7997,18.1719,1.188E7,1.076E7,11.3802,302.24721,302.2488,0.1289,11.3462,11.9441,ESTIMATED,302.24787,1.521E5,1.067E8,3.9107,3.1276,1.067E8,1.225E7,11.3694,302.24824,302.24868,0.1174,11.3448,11.9427,ESTIMATED,302.24857,1.577E5,1.123E8,6.284,4.0661,1.123E8
560,1.123E6,11.7686,570.35667,570.35859,1,10,0,0.903,1.31,0.00075,0.0544,0,11.59,12.1868,570.35722,9.716E3,9.197E6,9.197E6,8.872E5,11.7777,570.35302,570.35799,0.105,11.5988,12.1868,ESTIMATED,570.35693,9.716E3,7.218E6,1.5445,1.3459,7.218E6,1.078E6,11.7767,570.35537,570.35771,0.104,11.5913,12.1601,ESTIMATED,570.35691,1.511E4,8.905E6,1.156,1.1478,8.905E6,1.005E6,11.7855,570.35667,570.35859,0.1071,11.607,12.1476,ESTIMATED,570.35718,1.6E4,8.507E6,1.1442,1.1292,8.507E6,1.107E6,11.745,570.3537,570.359,0.12,11.59,12.0164,ESTIMATED,570.35759,2.18E4,9.197E6,1.5273,1.2114,9.197E6,1.065E6,11.7527,570.35631,570.35903,0.1052,11.5922,12.0958,ESTIMATED,570.35755,1.343E4,9.089E6,1.4965,1.2119,9.089E6,1.123E6,11.7344,570.35576,570.35817,0.1157,11.5924,12.0207,ESTIMATED,570.35759,2.475E4,8.933E6,1.3249,2.1723,8.933E6,9.893E5,11.7798,570.35362,570.35841,0.0991,11.593,12.0377,ESTIMATED,570.35728,1.571E4,8.599E6,0.9082,1.2387,8.599E6,9.019E5,11.7722,570.35353,570.35862,0.1276,11.5952,12.1074,ESTIMATED,570.35733,1.394E4,7.335E6,1.351,1.0787,7.335E6,9.527E5,11.7888,570.35637,570.35796,0.1176,11.6111,12.1601,ESTIMATED,570.35702,1.594E4,7.733E6,1.085,1.125,7.733E6,9.395E5,11.7735,570.35565,570.35795,0.1105,11.5923,12.1191,ESTIMATED,570.35684,1.072E4,7.853E6,1.4177,1.2369,7.853E6
561,5.238E4,11.8427,484.12158,484.12418,1,10,0,0.866,1.65,0.0008,0.2419,0,11.5601,12.1041,484.12329,5.637E3,4.521E5,4.521E5,4.528E4,11.944,484.12085,484.12377,0.1194,11.831,12.1041,ESTIMATED,484.123,1.201E4,3.695E5,1.7768,1.2908,3.695E5,5.238E4,11.8949,484.1218,484.12373,0.1046,11.7798,12.0638,ESTIMATED,484.12288,9.006E3,4.521E5,1.2357,1.2643,4.521E5,5.011E4,11.9076,484.12158,484.12418,0.1159,11.7729,12.0317,ESTIMATED,484.1231,1.167E4,4.263E5,1.0148,0.9739,4.263E5,4.406E4,11.7417,484.12293,484.1246,1.9494,11.5965,11.8627,ESTIMATED,484.12363,7.075E3,4.062E5,1.0518,1.0249,4.062E5,4.352E4,11.7647,484.1213,484.12705,0.1201,11.6412,11.8991,ESTIMATED,484.12368,8.06E3,3.672E5,1.4396,1.1766,3.672E5,4.723E4,11.7021,484.12138,484.12428,0.1259,11.5601,11.8675,ESTIMATED,484.12359,5.637E3,3.972E5,1.073,0.6847,3.972E5,4.815E4,11.8111,484.12241,484.12585,0.1083,11.6859,11.9449,ESTIMATED,484.12362,1.212E4,4.004E5,0.9703,1.0768,4.004E5,4.322E4,11.8259,484.1222,484.12694,0.1149,11.7253,11.9758,ESTIMATED,484.12341,1.144E4,3.717E5,1.2491,1.2213,3.717E5,4.552E4,11.9174,484.12163,484.12661,0.1162,11.792,12.0654,ESTIMATED,484.12299,6.443E3,3.87E5,1.0786,1.0295,3.87E5,4.445E4,11.9174,484.12211,484.12515,0.1138,11.8051,12.0568,ESTIMATED,484.12296,1.115E4,3.934E5,1.3375,1.1171,3.934E5
562,3.26E6,11.9243,495.92578,495.92691,1,10,1,0.883,1.11,0.00055,0.215,0,11.6702,12.2693,495.92663,7.155E3,2.313E7,2.313E7,2.813E6,11.8411,495.92587,495.9268,0.1371,11.6706,12.1041,ESTIMATED,495.92638,1.161E5,1.917E7,0.8898,0.9745,1.917E7,3.26E6,11.8367,495.92563,495.92883,0.1419,11.6711,12.1443,ESTIMATED,495.92635,1.323E5,2.313E7,1.3893,1.1876,2.313E7,3.076E6,11.872,495.92578,495.92691,0.1368,11.6702,12.1381,ESTIMATED,495.92657,1.075E5,2.099E7,1.2411,1.0146,2.099E7,2.367E6,12.0351,495.92523,495.92988,0.1344,11.7584,12.268,ESTIMATED,495.92686,9.66E3,1.619E7,1.0279,1.0393,1.619E7,2.551E6,12.003,495.92517,495.92769,0.1424,11.7304,12.2693,ESTIMATED,495.92689,8.184E3,1.731E7,0.9621,0.9971,1.731E7,2.101E6,12.0517,495.92577,495.92988,0.1418,11.793,12.2672,ESTIMATED,495.92685,7.155E3,1.404E7,1.4193,1.2112,1.404E7,2.988E6,11.9545,495.92551,495.92743,0.134,11.6923,12.267,ESTIMATED,495.92682,1.378E4,2.158E7,1.155,1.063,2.158E7,2.63E6,11.9402,495.92594,495.92974,0.1406,11.6749,12.2146,ESTIMATED,495.92674,1.125E4,1.757E7,0.9253,0.9966,1.757E7,2.771E6,11.8591,495.92567,495.92688,0.1331,11.6725,12.144,ESTIMATED,495.92646,1.052E5,1.954E7,1.1117,1.0683,1.954E7,2.732E6,11.8495,495.92558,495.92899,0.1371,11.6703,12.1191,ESTIMATED,495.92634,1.306E5,1.831E7,1.0322,1.1333,1.831E7
563,4.214E6,11.9388,381.25326,381.25551,1,10,0,0.861,3.6,0.00137,0.0694,0,11.6605,12.2599,381.25413,8.798E3,2.568E7,2.568E7,3.579E6,11.9052,381.25309,381.25529,0.1386,11.6607,12.1633,ESTIMATED,381.25368,4.945E4,2.297E7,1.195,1.1556,2.297E7,4.214E6,11.9077,381.25312,381.25594,0.1767,11.6614,12.1411,ESTIMATED,381.25476,3.444E4,2.568E7,0.9341,1.2325,2.568E7,3.938E6,11.9303,381.25326,381.25551,0.155,11.6607,12.1381,ESTIMATED,381.25422,1.711E4,2.473E7,1.1203,1.114,2.473E7,3.391E6,11.9695,381.25317,381.25565,0.1467,11.6965,12.2583,ESTIMATED,381.25369,1.227E4,2.236E7,1.0654,1.0434,2.236E7,3.388E6,11.9746,381.25342,381.25562,0.1527,11.6785,12.2599,ESTIMATED,381.25397,8.798E3,2.091E7,1.0393,1.1413,2.091E7,3.269E6,11.961,381.25343,381.25595,0.1376,11.6956,12.2572,ESTIMATED,381.25399,9.254E3,2.193E7,1.1732,1.1729,2.193E7,4.021E6,11.9545,381.25319,381.25559,0.1616,11.6796,12.2577,ESTIMATED,381.25359,9.457E3,2.548E7,1.2644,1.134,2.548E7,3.29E6,11.9402,381.25338,381.25552,0.1577,11.6749,12.2584,ESTIMATED,381.25413,1.417E4,2.037E7,1.3305,1.2051,2.037E7,3.459E6,11.9278,381.25315,381.25608,0.1537,11.6627,12.1343,ESTIMATED,381.2543,3.335E4,2.108E7,1.1058,1.0835,2.108E7,3.516E6,11.9174,381.25322,381.25579,0.1532,11.6605,12.1385,ESTIMATED,381.25496,4.32E4,2.143E7,1.1007,1.0995,2.143E7
564,2.868E5,12.103,394.20983,394.21219,1,10,0,0.894,2.84,0.00112,0.0323,0,11.898,12.3102,394.21181,8.593E3,2.085E6,2.085E6,2.451E5,12.1041,394.2096,394.21214,0.1396,11.9084,12.2841,ESTIMATED,394.21175,8.603E3,1.773E6,1.1832,1.0668,1.773E6,2.868E5,12.08,394.20965,394.21194,0.1336,11.911,12.2765,ESTIMATED,394.2117,1.203E4,2.08E6,1.3519,1.1628,2.08E6,2.716E5,12.1094,394.20983,394.21219,0.1323,11.898,12.2828,ESTIMATED,394.21192,8.593E3,2.085E6,0.9033,0.9437,2.085E6,2.437E5,12.107,394.21,394.21262,0.1192,11.9114,12.3038,ESTIMATED,394.21165,9.253E3,1.814E6,1.0199,1.0155,1.814E6,2.401E5,12.1118,394.21006,394.21269,0.1314,11.9118,12.3102,ESTIMATED,394.21217,1.213E4,1.809E6,0.9151,0.9662,1.809E6,2.523E5,12.093,394.21009,394.21259,0.1195,11.9072,12.3069,ESTIMATED,394.21222,9.236E3,2.04E6,1.1236,1.0991,2.04E6,2.644E5,12.1123,394.20966,394.2122,0.1327,11.9059,12.2762,ESTIMATED,394.2111,1.283E4,1.908E6,0.8495,0.9274,1.908E6,2.328E5,12.1106,394.20999,394.2127,0.1216,11.9142,12.2921,ESTIMATED,394.21205,1.242E4,1.711E6,0.9107,0.9765,1.711E6,2.396E5,12.1052,394.20974,394.21206,0.1369,11.9044,12.2837,ESTIMATED,394.21182,8.763E3,1.686E6,1.0025,1.007,1.686E6,2.439E5,12.0964,394.20961,394.21227,0.1251,11.9011,12.2878,ESTIMATED,394.21171,9.312E3,1.846E6,1.0355,1.0791,1.846E6
565,2.364E5,11.8613,570.35667,570.35859,0.1,1,0,0.944,0,0,0,0,11.8291,12.2063,570.35718,1.343E4,4.613E6,4.613E6,2.364E5,11.831,570.35596,570.35799,0.0363,11.831,12.2063,ESTIMATED,570.35687,1.807E4,4.395E6,,,4.395E6,1.97E5,11.8367,570.35537,570.35771,0.0469,11.8304,12.1601,ESTIMATED,570.35684,1.645E4,3.967E6,17.6071,11.7503,3.967E6,1.978E5,11.8299,570.35667,570.35859,0.0257,11.8299,12.1476,ESTIMATED,570.35706,1.661E4,4.613E6,,,4.613E6,1.124E5,11.8331,570.3537,570.35889,0.029,11.8298,12.0164,ESTIMATED,570.35751,2.18E4,2.805E6,24.8476,17.948,2.805E6,1.36E5,11.8317,570.35631,570.35903,0.0283,11.8317,12.0958,ESTIMATED,570.35743,1.343E4,3.322E6,,,3.322E6,8.85E4,11.8297,570.35576,570.35817,0.0261,11.8297,12.0207,ESTIMATED,570.35758,2.475E4,2.223E6,,,2.223E6,1.427E5,11.8329,570.35633,570.35828,0.0264,11.8298,12.0377,ESTIMATED,570.35742,4.14E4,3.468E6,30.3857,22.8545,3.468E6,1.583E5,11.8291,570.35688,570.35862,0.0309,11.8291,12.1074,ESTIMATED,570.35727,3.419E4,3.849E6,,,3.849E6,2.07E5,11.8302,570.35637,570.35796,0.0325,11.8302,12.1601,ESTIMATED,570.35697,1.594E4,4.395E6,,,4.395E6,3.49E3,12.1288,570.35585,570.35823,0.0444,12.1191,12.1898,ESTIMATED,570.35684,1.861E4,8.791E4,6.2666,3.6333,8.791E4
