id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height
505,5.315E6,12.6988,480.21351,480.21473,0.4,4,0,0.906,0.25,0.00012,0.1337,0,12.3329,12.7984,480.21451,8.785E3,5.658E7,5.658E7,2.479E6,12.5255,480.21324,480.21511,0.1305,12.3329,12.7291,ESTIMATED,480.21474,1.127E5,1.786E7,1.257,1.074,1.786E7,5.29E6,12.7639,480.21351,480.21473,0.1175,12.4808,12.7979,ESTIMATED,480.2145,1.144E4,5.01E7,0.186,0.6103,5.01E7,2.269E6,12.6592,480.21372,480.21495,0.1479,12.396,12.7287,ESTIMATED,480.21463,9.235E3,1.958E7,0.5543,0.7363,1.958E7,4.187E6,12.7862,480.21334,480.21469,0.2877,12.5107,12.7955,ESTIMATED,480.2142,1.697E4,5.286E7,0.0707,0.5305,5.286E7,2.175E6,12.6338,480.21194,480.21495,0.1234,12.3711,12.7286,ESTIMATED,480.21471,1.122E4,1.672E7,0.712,0.8026,1.672E7,4.646E6,12.7798,480.21323,480.21498,0.2323,12.4974,12.7984,ESTIMATED,480.21438,1.232E4,5.072E7,0.1346,0.5575,5.072E7,1.829E6,12.7968,480.21262,480.21492,0.0364,12.5584,12.7968,ESTIMATED,480.2143,8.785E3,4.138E7,,0.5,4.138E7,2.596E6,12.6948,480.21382,480.21507,0.1264,12.4297,12.7967,ESTIMATED,480.2146,1.051E4,1.948E7,0.7722,0.8412,1.948E7,2.341E6,12.5756,480.21196,480.21491,0.1362,12.3329,12.7272,ESTIMATED,480.2147,1.351E4,1.758E7,0.9691,0.9979,1.758E7,5.315E6,12.772,480.21327,480.21469,0.1042,12.4889,12.7967,ESTIMATED,480.2143,1.241E4,5.658E7,0.1833,0.5688,5.658E7
506,3.838E6,12.7842,393.22843,393.23067,0.4,4,0,0.905,0.25,0.0001,0.1305,0,12.4004,12.8885,393.22868,7.244E3,3.055E7,3.055E7,3.66E6,12.6198,393.22817,393.22992,0.1192,12.4004,12.7994,ESTIMATED,393.22892,5.484E4,2.853E7,1.2566,1.1165,2.853E7,2.557E6,12.8349,393.22843,393.23067,0.1356,12.583,12.8885,ESTIMATED,393.22861,7.244E3,2.387E7,0.51,0.7142,2.387E7,3.198E6,12.7503,393.22837,393.22963,0.1192,12.478,12.7975,ESTIMATED,393.22882,1.049E4,3.055E7,0.4056,0.6767,3.055E7,2.053E6,12.8633,393.22822,393.23044,0.3317,12.5988,12.8882,ESTIMATED,393.22838,7.81E3,2.434E7,0.2312,0.6008,2.434E7,3.229E6,12.7161,393.22867,393.22949,0.1212,12.4572,12.7984,ESTIMATED,393.22889,1.266E4,2.726E7,0.7604,0.8231,2.726E7,2.134E6,12.8571,393.22801,393.23057,0.1191,12.5989,12.8881,ESTIMATED,393.22853,1.438E4,2.335E7,0.2791,0.6219,2.335E7,9.554E5,12.8865,393.2283,393.22922,0.0425,12.6476,12.8865,ESTIMATED,393.22845,9.69E3,2.035E7,,0.5,2.035E7,3.838E6,12.775,393.22842,393.22904,0.1353,12.5333,12.8882,ESTIMATED,393.22879,3.131E4,2.818E7,1.004,0.9337,2.818E7,3.533E6,12.668,393.22849,393.23094,0.1262,12.4038,12.7976,ESTIMATED,393.22891,7.787E3,2.728E7,1.1455,0.9966,2.728E7,2.543E6,12.8705,393.2283,393.23053,0.1054,12.6056,12.886,ESTIMATED,393.22847,2.693E4,2.718E7,0.1196,0.5536,2.718E7
507,6.772E6,12.7553,376.14516,376.14752,0.3,3,0,0.896,0.53,0.0002,0.0432,0,12.4004,12.8897,376.14577,7.282E3,4.894E7,4.894E7,5.578E6,12.6729,376.14541,376.14754,0.1386,12.4004,12.7771,ESTIMATED,376.14582,8.039E3,4.091E7,0.9216,0.8623,4.091E7,5.175E6,12.7856,376.14516,376.14752,0.1367,12.5597,12.8885,ESTIMATED,376.14551,6.472E4,3.918E7,0.964,0.9041,3.918E7,6.656E6,12.7193,376.14516,376.14573,0.1287,12.491,12.8897,ESTIMATED,376.14552,4.886E4,4.739E7,1.4557,1.2783,4.739E7,5.189E6,12.7955,376.14503,376.14756,0.1307,12.5331,12.8882,ESTIMATED,376.14663,7.282E3,4.056E7,0.8959,0.8841,4.056E7,4.884E6,12.7161,376.14539,376.14753,0.1353,12.4538,12.7794,ESTIMATED,376.14562,1.099E4,4.21E7,0.5728,0.75,4.21E7,5.129E6,12.8077,376.14505,376.14729,0.1357,12.5621,12.8881,ESTIMATED,376.14568,4.318E4,3.993E7,0.6741,0.7873,3.993E7,4.67E6,12.8402,376.14499,376.14747,0.174,12.5681,12.8896,ESTIMATED,376.14529,8.904E3,4.121E7,0.3189,0.6786,4.121E7,6.772E6,12.7356,376.14531,376.14745,0.1378,12.4909,12.8882,ESTIMATED,376.14561,1.188E4,4.894E7,1.5041,1.1357,4.894E7,5.361E6,12.6804,376.14538,376.1475,0.1291,12.4239,12.7784,ESTIMATED,376.14562,9.391E3,4.208E7,0.9107,0.8936,4.208E7,5.742E6,12.7997,376.14513,376.14744,0.127,12.5569,12.8891,ESTIMATED,376.14645,5.028E4,4.456E7,0.7728,0.8006,4.456E7
508,9.718E5,12.7038,235.05382,235.05411,1,10,0,0.869,1.32,0.00031,0.0255,0,12.5503,12.9494,235.05402,8.606E4,5.644E6,5.644E6,7.724E5,12.7165,235.05401,235.05429,0.1665,12.5518,12.9491,ESTIMATED,235.05417,1.161E5,4.35E6,1.0042,1.0994,4.35E6,7.791E5,12.6945,235.05382,235.05411,0.1724,12.5531,12.9493,ESTIMATED,235.05399,9.603E4,4.497E6,0.7874,1.2308,4.497E6,9.195E5,12.71,235.05319,235.05423,0.1678,12.5522,12.9479,ESTIMATED,235.05397,1.336E5,5.417E6,1.0086,1.1007,5.417E6,7.932E5,12.7068,235.05368,235.05397,0.1733,12.5524,12.9488,ESTIMATED,235.05387,8.606E4,4.546E6,0.9528,1.1274,4.546E6,7.649E5,12.691,235.05401,235.05428,0.1755,12.5527,12.947,ESTIMATED,235.05415,1.115E5,4.376E6,1.4494,1.3067,4.376E6,7.972E5,12.7064,235.05381,235.05404,0.1718,12.5523,12.9489,ESTIMATED,235.05395,1.037E5,4.47E6,0.8156,1.1907,4.47E6,8.217E5,12.6969,235.05375,235.05401,0.1653,12.552,12.9491,ESTIMATED,235.05392,1.281E5,4.859E6,1.178,1.2147,4.859E6,9.474E5,12.7138,235.05385,235.0542,0.161,12.5526,12.9494,ESTIMATED,235.05409,9.217E4,5.433E6,0.9679,1.1314,5.433E6,7.598E5,12.7053,235.05319,235.05429,0.1615,12.5528,12.9472,ESTIMATED,235.05417,1.203E5,4.308E6,1.251,1.1841,4.308E6,9.718E5,12.6964,235.05374,235.054,0.1628,12.5503,12.9485,ESTIMATED,235.05391,1.454E5,5.644E6,1.1095,1.2122,5.644E6
509,1.945E4,12.8132,299.08241,299.08417,0.1,1,6,0.944,0,0,0,0,12.5731,12.9063,299.08281,6.019E3,1.824E5,1.824E5,1.813E4,12.8412,299.08227,299.0832,0.0812,12.7134,12.9063,ESTIMATED,299.08289,1.035E4,1.566E5,0.5214,0.7737,1.566E5,6.955E3,12.7073,299.08241,299.08417,0.073,12.5963,12.7514,ESTIMATED,299.08287,6.709E3,8.712E4,0.443,0.7091,8.712E4,1.847E4,12.848,299.08249,299.08436,0.1019,12.6495,12.9057,ESTIMATED,299.08289,1.169E4,1.491E5,0.4281,0.6665,1.491E5,1.501E4,12.7614,299.08199,299.084,0.1789,12.5922,12.8448,ESTIMATED,299.08261,6.019E3,1.096E5,0.5029,0.7565,1.096E5,1.645E4,12.8721,299.0824,299.08436,0.1073,12.7286,12.9044,ESTIMATED,299.08289,1.119E4,1.67E5,0.2659,0.62,1.67E5,1.42E4,12.8323,299.08222,299.08411,0.0739,12.5956,12.8602,ESTIMATED,299.08277,6.498E3,9.683E4,0.129,0.5622,9.683E4,1.907E4,12.7684,299.08215,299.08304,0.1461,12.581,12.8649,ESTIMATED,299.08258,7.781E3,1.223E5,0.6041,0.7567,1.223E5,1.945E4,12.8882,299.08263,299.08367,0.0839,12.6169,12.9043,ESTIMATED,299.0829,9.441E3,1.519E5,0.0638,0.5341,1.519E5,1.75E4,12.8847,299.08218,299.08314,0.1045,12.7397,12.9043,ESTIMATED,299.08285,3.219E4,1.824E5,0.139,0.5677,1.824E5,1.42E4,12.7282,299.08202,299.08434,0.1647,12.5731,12.8213,ESTIMATED,299.08283,8.781E3,1.014E5,0.798,0.8007,1.014E5
510,2.466E4,12.8272,299.08265,299.08326,0.5,5,2,0.864,0.84,0.00025,0.1195,0,12.5764,12.9861,299.0828,6.019E3,1.824E5,1.824E5,2.466E4,12.8412,299.08227,299.08328,0.1269,12.7134,12.9845,ESTIMATED,299.08292,1.035E4,1.566E5,1.147,1.102,1.566E5,6.785E3,12.8477,299.08265,299.08326,0.066,12.8071,12.9075,ESTIMATED,299.08283,2.734E4,8.958E4,1.472,1.236,8.958E4,2.253E4,12.848,299.08246,299.08357,0.1149,12.6785,12.9767,ESTIMATED,299.08286,1.475E4,1.491E5,0.9092,0.9688,1.491E5,1.5E4,12.7614,299.08199,299.084,0.1789,12.5955,12.8448,ESTIMATED,299.08261,6.019E3,1.096E5,0.5675,0.7565,1.096E5,2.213E4,12.8721,299.0824,299.08364,0.14,12.7317,12.9859,ESTIMATED,299.08288,1.119E4,1.67E5,0.8818,0.9222,1.67E5,1.419E4,12.8323,299.08222,299.08411,0.0739,12.5989,12.8602,ESTIMATED,299.08277,6.498E3,9.683E4,0.129,0.5622,9.683E4,1.905E4,12.7684,299.08215,299.08304,0.1461,12.5843,12.8649,ESTIMATED,299.08258,7.781E3,1.223E5,0.6041,0.7567,1.223E5,2.379E4,12.8882,299.0815,299.08367,0.1231,12.6169,12.9653,ESTIMATED,299.08287,9.441E3,1.519E5,0.2978,0.6636,1.519E5,2.448E4,12.8847,299.08218,299.08314,0.1615,12.7397,12.9861,ESTIMATED,299.08286,3.219E4,1.824E5,0.6809,0.8501,1.824E5,1.419E4,12.7282,299.08202,299.08434,0.1647,12.5764,12.8213,ESTIMATED,299.08283,8.781E3,1.014E5,0.798,0.8007,1.014E5
511,2.17E6,12.8035,312.19592,312.19637,1,10,0,0.856,1.51,0.00047,0.0395,0,12.6006,12.9999,312.19628,1.326E5,1.379E7,1.379E7,2.024E6,12.8058,312.19613,312.19662,0.1378,12.6009,12.9974,ESTIMATED,312.19649,1.613E5,1.33E7,1.034,0.9546,1.33E7,1.843E6,12.801,312.19592,312.19637,0.1484,12.6029,12.998,ESTIMATED,312.19622,1.403E5,1.185E7,1.0019,1.0459,1.185E7,2.111E6,12.8069,312.19612,312.19657,0.133,12.6008,12.9993,ESTIMATED,312.19639,2.023E5,1.372E7,0.9794,1.0168,1.372E7,1.911E6,12.7893,312.1958,312.19614,0.1483,12.6021,12.9973,ESTIMATED,312.19602,2.031E5,1.218E7,1.1461,1.0856,1.218E7,1.952E6,12.8238,312.19611,312.1966,0.1572,12.6016,12.9989,ESTIMATED,312.19646,1.383E5,1.222E7,0.8851,0.9907,1.222E7,1.923E6,12.8015,312.19577,312.19629,0.1572,12.6021,12.9973,ESTIMATED,312.19615,1.806E5,1.188E7,1.085,1.0533,1.188E7,1.95E6,12.803,312.19582,312.19634,0.157,12.6013,12.9999,ESTIMATED,312.19612,1.326E5,1.2E7,1.0648,1.078,1.2E7,2.17E6,12.7843,312.19601,312.19647,0.1481,12.6006,12.9969,ESTIMATED,312.19636,1.729E5,1.379E7,1.2464,1.194,1.379E7,1.982E6,12.8168,312.1961,312.1966,0.1406,12.602,12.9991,ESTIMATED,312.19648,1.401E5,1.335E7,0.9878,1.0319,1.335E7,2.146E6,12.8028,312.1958,312.19622,0.1546,12.6024,12.9998,ESTIMATED,312.19608,2.036E5,1.324E7,0.873,1.0098,1.324E7
512,2.535E4,12.8229,299.08276,299.0834,0.1,1,6,0.944,0,0,0,0,12.6046,13.0039,299.08281,6.498E3,1.824E5,1.824E5,2.535E4,12.8412,299.08227,299.08328,0.1269,12.7134,13.0039,ESTIMATED,299.08292,1.035E4,1.566E5,1.2837,1.1832,1.566E5,3.572E3,12.8041,299.08276,299.0834,0.0483,12.7514,12.8071,ESTIMATED,299.08288,2.734E4,8.802E4,0.0586,0.5293,8.802E4,2.316E4,12.848,299.08246,299.08436,0.1149,12.6495,12.9767,ESTIMATED,299.08286,1.169E4,1.491E5,0.9092,0.8713,1.491E5,1.486E4,12.7614,299.08199,299.084,0.1789,12.6054,12.8448,ESTIMATED,299.08261,1.145E4,1.096E5,0.5675,0.7674,1.096E5,2.264E4,12.8721,299.0824,299.08437,0.14,12.7286,12.9989,ESTIMATED,299.08289,1.073E4,1.67E5,0.8818,0.9704,1.67E5,1.411E4,12.8323,299.08222,299.08411,0.0739,12.6054,12.8602,ESTIMATED,299.08276,6.498E3,9.683E4,0.129,0.5622,9.683E4,1.883E4,12.7684,299.08215,299.08304,0.1461,12.6046,12.8649,ESTIMATED,299.08258,1.157E4,1.223E5,0.6041,0.7867,1.223E5,2.425E4,12.8882,299.0815,299.08429,0.1231,12.6169,12.9811,ESTIMATED,299.08288,9.441E3,1.519E5,0.2978,0.6971,1.519E5,2.514E4,12.8847,299.08218,299.08314,0.1615,12.7397,13.0024,ESTIMATED,299.08286,2.689E4,1.824E5,0.8263,0.9062,1.824E5,1.368E4,12.7282,299.08202,299.08434,0.1647,12.6056,12.8213,ESTIMATED,299.08282,1.068E4,1.014E5,0.798,0.8793,1.014E5
513,2.797E6,12.8281,520.22333,520.22471,1,10,0,0.835,1.48,0.00077,0.17,0,12.63,13.0299,520.22427,9.991E3,1.933E7,1.933E7,2.044E6,12.7165,520.22427,520.22575,0.1232,12.6324,13.0291,ESTIMATED,520.22467,9.239E4,1.604E7,1.6719,1.5236,1.604E7,2.286E6,12.8727,520.22333,520.22471,0.1449,12.6323,13.028,ESTIMATED,520.22419,1.498E4,1.567E7,0.8656,0.9803,1.567E7,2.549E6,12.8069,520.22147,520.22497,0.1511,12.63,13.0285,ESTIMATED,520.22412,2.47E5,1.819E7,1.0258,1.0379,1.819E7,2.398E6,12.8726,520.22318,520.22531,0.1418,12.6318,13.0268,ESTIMATED,520.2239,1.094E4,1.7E7,1.0353,1.0461,1.7E7,2.241E6,12.7952,520.22416,520.22515,0.146,12.6306,13.0285,ESTIMATED,520.2246,2.028E5,1.531E7,1.0368,1.0339,1.531E7,2.36E6,12.8819,520.22338,520.22566,0.1519,12.6316,13.0299,ESTIMATED,520.2241,2.912E4,1.514E7,0.9065,0.9656,1.514E7,2.286E6,12.8865,520.22296,520.22489,0.1494,12.641,13.0291,ESTIMATED,520.22402,9.991E3,1.531E7,1.3405,1.0444,1.531E7,2.681E6,12.806,520.22354,520.22487,0.1498,12.6332,13.0289,ESTIMATED,520.22445,1.795E5,1.933E7,1.2252,1.2546,1.933E7,2.124E6,12.772,520.22421,520.22549,0.1566,12.6305,13.0284,ESTIMATED,520.22466,1.259E5,1.423E7,0.8704,1.0372,1.423E7,2.797E6,12.8705,520.2233,520.22509,0.1532,12.6314,13.0288,ESTIMATED,520.22401,2.26E4,1.882E7,1.0849,1.0059,1.882E7
514,1.568E6,12.8372,337.21679,337.21957,1,10,0,0.813,3.73,0.00126,0.0249,0,12.5699,12.96,337.21813,6.054E3,1.136E7,1.136E7,1.361E6,12.8251,337.21543,337.219,0.1323,12.5779,12.9587,ESTIMATED,337.21844,6.98E3,9.422E6,1.2402,0.9365,9.422E6,1.273E6,12.8257,337.21679,337.21957,0.1493,12.5863,12.959,ESTIMATED,337.21827,6.054E3,8.709E6,1.1732,0.9988,8.709E6,1.541E6,12.8448,337.21541,337.21876,0.1341,12.581,12.9575,ESTIMATED,337.21718,7.678E3,1.119E7,0.9025,0.8736,1.119E7,1.341E6,12.8325,337.21667,337.21917,0.1337,12.5988,12.9585,ESTIMATED,337.21827,1.341E4,9.515E6,1.0753,0.9458,9.515E6,1.326E6,12.843,337.21544,337.21887,0.1318,12.5919,12.96,ESTIMATED,337.21835,1.072E4,9.374E6,0.9894,0.9067,9.374E6,1.313E6,12.8447,337.21677,337.21912,0.141,12.612,12.9585,ESTIMATED,337.21834,1.195E4,9.335E6,0.8818,0.8717,9.335E6,1.3E6,12.8371,337.21509,337.21879,0.1395,12.5843,12.9586,ESTIMATED,337.21806,7.957E3,9.343E6,1.018,0.9261,9.343E6,1.526E6,12.8499,337.2169,337.21904,0.1501,12.5785,12.959,ESTIMATED,337.21817,6.79E3,1.125E7,0.8231,0.8445,1.125E7,1.32E6,12.8328,337.21655,337.21885,0.1308,12.5988,12.9569,ESTIMATED,337.21785,1.217E4,9.675E6,1.0769,0.9449,9.675E6,1.568E6,12.8366,337.21505,337.21926,0.1344,12.5699,12.9582,ESTIMATED,337.21833,7.029E3,1.136E7,0.9713,0.9147,1.136E7
515,3.383E6,12.7873,455.1128,455.11348,0.4,4,0,0.918,0.39,0.00018,0.0561,0,12.6624,13.1885,455.1133,6.654E4,2.615E7,2.615E7,1.407E6,12.6636,455.11278,455.11392,0.0519,12.6636,13.0621,ESTIMATED,455.11366,6.654E4,2.332E7,,,2.332E7,2.984E6,12.8349,455.1128,455.11348,0.1808,12.6649,13.0608,ESTIMATED,455.11328,2.277E5,2.232E7,1.1903,1.1251,2.232E7,3.163E6,12.7442,455.11089,455.11378,0.1217,12.6624,13.061,ESTIMATED,455.11282,1.108E5,2.548E7,1.7392,1.474,2.548E7,2.895E6,12.8633,455.11231,455.1132,0.1245,12.7924,13.1879,ESTIMATED,455.11303,1.012E5,2.338E7,1.7589,1.5583,2.338E7,2.857E6,12.7161,455.11124,455.11384,0.1162,12.6625,13.0615,ESTIMATED,455.11358,1.137E5,2.431E7,2.5964,2.0662,2.431E7,2.788E6,12.8571,455.11257,455.11341,0.1271,12.7922,13.1885,ESTIMATED,455.1132,8.566E4,2.231E7,2.0545,1.6842,2.231E7,3.111E6,12.8927,455.11231,455.11336,0.1321,12.7905,13.1882,ESTIMATED,455.11314,1.257E5,2.208E7,1.4012,1.311,2.208E7,3.383E6,12.7843,455.1113,455.11378,0.1399,12.6626,13.0613,ESTIMATED,455.11351,1.663E5,2.45E7,1.732,1.1073,2.45E7,2.137E6,12.6804,455.11271,455.11396,0.0747,12.6649,13.0612,ESTIMATED,455.11368,8.873E4,2.49E7,8.5412,5.5175,2.49E7,3.042E6,12.8366,455.11217,455.11344,0.1306,12.7905,13.1876,ESTIMATED,455.11312,1.085E5,2.615E7,3.6454,2.2962,2.615E7
516,2.487E6,12.9722,491.10317,491.1075,1,10,0,0.809,3.33,0.00163,0.0251,0,12.8704,13.2693,491.10557,3.967E4,1.953E7,1.953E7,2.415E6,12.9587,491.10379,491.10782,0.1282,12.8704,13.2686,ESTIMATED,491.10546,4.521E4,1.768E7,1.4632,1.4522,1.768E7,2.173E6,12.959,491.10317,491.1075,0.1302,12.8727,13.269,ESTIMATED,491.10543,6.812E4,1.649E7,1.6024,1.4768,1.649E7,2.487E6,12.9703,491.10352,491.10733,0.1288,12.8704,13.2673,ESTIMATED,491.10494,5.354E4,1.866E7,1.2424,1.2356,1.866E7,2.243E6,12.9649,491.10344,491.10739,0.1263,12.8726,13.2693,ESTIMATED,491.10636,5.902E4,1.699E7,1.4286,1.3702,1.699E7,2.273E6,12.9762,491.10351,491.10792,0.1292,12.8721,13.2607,ESTIMATED,491.10572,5.18E4,1.769E7,1.1229,1.1874,1.769E7,2.256E6,12.9714,491.10306,491.10744,0.1212,12.8726,13.2677,ESTIMATED,491.10541,6.221E4,1.733E7,1.2179,1.3131,1.733E7,2.252E6,12.9839,491.10319,491.10733,0.1258,12.8711,13.2691,ESTIMATED,491.10521,5.533E4,1.691E7,1.1267,1.2091,1.691E7,2.411E6,12.9811,491.10372,491.10769,0.128,12.8723,13.2683,ESTIMATED,491.10542,3.967E4,1.816E7,1.0743,1.3162,1.816E7,2.366E6,12.9764,491.10397,491.10778,0.1274,12.8716,13.2676,ESTIMATED,491.10522,8.216E4,1.764E7,1.1582,1.2384,1.764E7,2.476E6,12.9806,491.10406,491.10754,0.1276,12.8705,13.2282,ESTIMATED,491.10658,6.61E4,1.953E7,0.8857,1.1375,1.953E7
517,1.018E6,12.9768,425.11507,425.11785,1,10,0,0.858,1.43,0.00061,0.0288,0,12.7064,13.0597,425.1175,8.996E3,7.402E6,7.402E6,9.176E5,12.9587,425.11726,425.11794,0.1624,12.7259,13.0588,ESTIMATED,425.11777,1.13E4,6.054E6,0.7082,0.8211,6.054E6,8.277E5,12.9687,425.11507,425.11785,0.1547,12.7168,13.0575,ESTIMATED,425.11741,1.003E4,5.667E6,0.6255,0.7596,5.667E6,9.775E5,12.9767,425.11535,425.11793,0.1526,12.7411,13.0578,ESTIMATED,425.11764,2.167E4,6.828E6,0.5346,0.7272,6.828E6,8.826E5,12.9843,425.11637,425.1175,0.1501,12.71,13.0597,ESTIMATED,425.11717,8.996E3,5.902E6,0.4595,0.7003,5.902E6,8.692E5,12.9826,425.11536,425.11799,0.1564,12.7317,13.0582,ESTIMATED,425.11777,1.299E4,6.069E6,0.4919,0.718,6.069E6,8.755E5,12.9875,425.1166,425.11783,0.1468,12.7064,13.0593,ESTIMATED,425.11735,1.018E4,6.113E6,0.4555,0.696,6.113E6,8.34E5,12.9839,425.11662,425.1175,0.1598,12.7164,13.0587,ESTIMATED,425.11726,9.199E3,6.207E6,0.5298,0.7357,6.207E6,9.26E5,12.9843,425.11529,425.11784,0.1468,12.7201,13.0581,ESTIMATED,425.1176,1.399E4,6.541E6,0.4729,0.7042,6.541E6,8.538E5,12.9634,425.11538,425.11798,0.1476,12.7209,13.0579,ESTIMATED,425.11774,1.171E4,5.978E6,0.7111,0.8036,5.978E6,1.018E6,12.9774,425.11645,425.11753,0.1475,12.7219,13.058,ESTIMATED,425.11726,1.695E4,7.402E6,0.531,0.7275,7.402E6
