,Compound Name,/home/zzy/peakformer/resources/paper/qe/SA1_Area,/home/zzy/peakformer/resources/paper/qe/SA2_Area,/home/zzy/peakformer/resources/paper/qe/SA3_Area,/home/zzy/peakformer/resources/paper/qe/SA4_Area,/home/zzy/peakformer/resources/paper/qe/SA5_Area,/home/zzy/peakformer/resources/paper/qe/SB1_Area,/home/zzy/peakformer/resources/paper/qe/SB2_Area,/home/zzy/peakformer/resources/paper/qe/SB3_Area,/home/zzy/peakformer/resources/paper/qe/SB4_Area,/home/zzy/peakformer/resources/paper/qe/SB5_Area,mz,RT,formula,Fold change,p-value,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
282,283,833865.516,1003323.862,973658.099,936129.622,930830.663,950230.867,925731.487,870618.239,905413.994,914354.38,249.1965,0.58,C15H24N2O,1.01,0.602,1/1,935561.5524,6.845791684413937,913269.7934000001,3.193972862384953,0.9761728568870591,0.9665077790960981
283,284,422886.544,468663.168,446582.697,434097.0,437757.834,444971.103,467188.987,479909.959,504052.456,531487.316,385.13,4.47,C22H16N4O3,1.1,0.142,1/1,441997.44859999995,3.882112953144306,485521.9642,6.883754428644331,1.0984723231725915,0.9986112028841739
284,285,3694766.267,3525133.405,3485838.016,3285295.604,3484733.958,3014281.411,3100750.143,3315302.151,3218490.743,3469148.539,343.1441,4.4,C14H22N4O4S,0.95,0.123,1/1,3495153.45,4.170243729389575,3223594.5974,5.541353978416126,0.9223041687626046,0.9708464934343206
285,286,56645.393,40434.026,39015.46,43999.256,43067.523,41658.934,43228.933,46647.846,45897.885,49927.422,153.0525,0.92,C4H4N6O,0.94,0.507,1/1,44632.3316,15.697217994859441,45472.204,7.039464799288214,1.0188175784211104,1.0838484876820325
286,287,9771276.352,9543691.974,8990885.193,9227420.316,10294439.987,8562765.326,9590702.952,8048620.564,8438988.848,8380431.441,395.2136,10.75,C24H27FN2O2,0.97,0.6,1/1,9565542.7644,5.275620289798286,8604301.8262,6.779129501227059,0.8995100474823611,0.9273299458581042
287,288,3598299.941,3738395.985,4483576.598,3683007.589,4155812.88,3285417.702,4030820.996,3386760.554,3399297.375,3266916.329,381.2543,11.94,C24H32N2O2,0.97,0.671,1/1,3931818.5986,9.560131639883908,3473842.5912,9.122294697226897,0.8835205653783033,0.9108459436889724
288,289,688929.972,483454.348,487176.085,491233.817,469879.29,509698.023,515453.662,592785.082,661341.254,651579.744,453.2618,4.74,C24H32N6O3,1.05,0.818,1/1,524134.70239999995,17.642830649285557,586171.553,12.30844242371756,1.1183605098382816,1.06510524746503
289,290,7758968.268,8260709.012,7482163.779,7433879.697,7369994.822,7273103.962,7426599.177,7236480.128,7291955.967,7508280.386,330.1276,5.33,C17H19N3O2S,0.92,0.12,1/1,7661143.1156,4.784814493173855,7347283.924000001,1.567452811426315,0.9590323288751904,1.0424264444295548
290,291,1014394.045,1048230.621,1056163.952,1047527.256,1068100.548,1014381.538,1169671.143,1088668.794,1206220.104,1101581.917,426.9846,18.51,C17H18Br2N2O,1.08,0.169,1/1,1046883.2844,1.9068973150533501,1116104.6992,6.690075986530955,1.066121425216635,0.9871494677931806
291,292,323644.25,367923.968,329644.026,328726.396,320715.07,323578.795,344266.717,337377.243,363736.348,381406.903,347.1257,3.96,C18H14N6O2,1.04,0.444,1/1,334130.74199999997,5.75930615128463,350073.2012,6.490927699158913,1.047713236754492,1.0074165738023961
292,293,790557.622,712002.636,695333.832,687622.581,669847.325,559085.122,509401.237,526969.681,552351.416,564343.198,618.2413,7.72,C28H40BrN7O4,0.7,0.001,1/1,711072.7992,6.602197433870266,542430.1308,4.309679436737772,0.7628334699488812,1.0897620999269733
293,294,5575349.153,5689941.86,5796919.723,5793846.343,6774263.766,6037651.308,6415756.589,6420228.844,6164188.932,6369158.643,526.2182,23.05,C26H26F3N7O2,1.04,0.444,1/1,5926064.169000001,8.146945496111064,6281396.8632,2.7364225079909286,1.0599609933450922,1.0191932628318194
294,295,2719790.051,3169986.678,2710375.237,2704462.064,3172064.983,3032272.001,2565858.166,2599692.799,2592460.252,2615146.144,334.1667,29.57,C19H19N5O,0.94,0.29,1/1,2895335.8026,8.694322755764723,2681085.8723999998,7.352512766030482,0.926001699005827,0.9851081904317308
295,296,62904.847,63514.793,64662.359,90873.563,64372.688,59335.436,60410.444,64734.063,64484.512,65585.05,330.0588,25.48,C14H10F3NO5,0.94,0.575,1/1,69265.65000000001,17.467864275982485,62909.901,4.49511676692169,0.90824096792566,0.9662137956655958
296,297,235073.301,239615.059,245856.849,245205.18,244210.495,283184.918,262916.15,271049.353,278556.468,275019.073,397.1709,6.19,C21H24N4O2S,1.27,0.0,1/1,241992.17680000002,1.890320406119001,274145.19239999994,2.811425285918891,1.132867996086392,0.8920220441625134
297,298,1454763.003,1466920.862,1424744.715,1391344.181,1389767.358,1257961.254,1231217.211,1262034.304,1251917.705,1269062.506,455.0447,26.8,C19H17Cl3N4O3,0.83,0.0,1/1,1425508.0238,2.4841630411089604,1254438.596,1.1480001568922307,0.8799940618054344,1.060233809404138
298,299,1675636.673,1569895.139,1560292.746,1529488.33,1495065.298,1633797.471,1498418.516,1555489.321,1567267.184,1596025.944,315.1507,7.44,C18H19FN2O2,1.05,0.494,1/1,1566075.6372000002,4.334633079601632,1570199.6872,3.1984795853769925,1.0026333657851758,0.9548889197954055
299,300,550843.277,580772.663,598503.181,574456.712,572639.386,597446.07,599863.003,608921.845,603784.816,613842.099,469.2471,7.04,C26H28N8O,1.1,0.029,1/1,575443.0437999999,2.9773554073624977,604771.5665999999,1.1037455697351632,1.0509668560876606,0.9554244146251459
300,301,1776124.973,1846574.695,1752221.728,1672130.353,1708670.45,1654462.923,1663384.513,1619529.457,1709212.509,1735350.534,352.1827,5.16,C21H22FN3O,0.92,0.172,1/1,1751144.4397999998,3.807206431543244,1676387.9871999999,2.73956963453269,0.9573099449132032,1.0405542879491338
301,302,667880.553,718486.126,639946.498,634313.292,619574.238,589490.183,638818.02,682254.317,653112.542,621601.39,322.1417,5.19,C16H15N7O,0.95,0.429,1/1,656040.1414,5.952823569258018,637055.2904,5.440598407427179,0.9710614491371123,1.0221699464601184
302,303,684953.673,521835.435,475105.997,459569.601,462294.093,448940.183,462177.572,474636.2,480033.5,496159.555,501.2732,5.17,C27H32N8O2,0.99,0.797,1/1,520751.7598,18.270007671834012,472389.40200000006,3.790736333037063,0.9071297275719741,0.9162926541131051
303,304,8615112.81,8195242.149,8074283.745,8089948.823,7968764.346,7801604.505,7802147.372,7781339.701,7722872.976,7638856.391,402.193,26.24,C23H23O2N5,0.95,0.107,1/1,8188670.374599999,3.071779438257911,7749364.189,0.8998669839086277,0.9463519514764376,0.9961599489225659
304,305,4281959.056,4698237.772,4346111.025,4194060.288,4332324.602,4078989.901,4130379.242,4753390.216,4208049.557,4271392.3,287.1294,3.41,C18H14N4,1.05,0.311,1/1,4370538.5486,4.407605937318128,4288440.2432,6.297986841234919,0.9812155173814224,0.934490968934688
305,306,1136593.375,1197137.964,1134278.248,1085112.416,1113387.734,1165380.078,1185080.648,1332120.961,1260465.977,1301241.708,341.1534,3.46,C19H21ClN4,1.22,0.019,1/1,1133301.9474,3.63964103270323,1248857.8743999999,5.780765626729801,1.1019639357940805,0.9032491277000659
306,307,604435.413,637526.697,597653.449,580631.531,612171.223,609501.913,627934.264,616053.848,661310.685,673875.294,481.2105,3.75,C26H24N8O2,0.96,0.511,1/1,606483.6626,3.4453834211661523,637735.2008,4.452518878665869,1.051529068509487,1.0953427796973823
307,308,2056403.438,1882949.388,1882483.686,1886860.409,1919894.53,2030319.946,1859580.065,1865404.659,1921190.414,2012845.556,435.1603,6.34,C21H24ClFN4O3,0.99,0.69,1/1,1925718.2902,3.8791162787299536,1937868.128,4.146516456266179,1.006309249832559,1.0164739897298576
308,309,4445890.536,4400769.57,4379790.286,4316220.887,4386614.029,4299246.704,4413260.302,4404214.396,4360515.919,4418333.096,444.1198,26.82,C24H17N3O6,1.03,0.183,1/1,4385857.0616,1.0641400851032055,4379114.083400001,1.14513599675419,0.9984625631648973,0.969381129286308
309,310,1660817.158,1638727.748,1643109.709,1642281.798,1845791.947,1812801.826,1629214.956,1718390.84,1727258.878,1763596.497,541.1432,21.87,C25H25ClN6O4S,1.0,0.925,1/1,1686145.6720000003,5.317237591258755,1730252.5994,3.907523119679028,1.026158432294692,1.026158432294692
310,311,454608.881,542998.544,577794.768,551164.037,556911.641,400337.789,348578.847,397258.215,584627.269,774151.812,479.1505,6.74,C26H19ClN8,0.79,0.345,1/1,536695.5741999999,8.879885694007438,500990.7864,35.38870697926553,0.9334729229820432,1.1816112949139788
311,312,5451.613,3077.896,6165.03,5285.018,3405.308,2817.332,5588.026,4502.024,4748.567,5589.636,592.2687,31.4,C32H38ClN5O4,1.0,0.999,1/1,4676.973,28.99968332617007,4649.117,24.413685847956714,0.9940440109446859,0.9940440109446859
312,313,6997311.398,6582353.011,6418271.771,6442976.113,6697207.604,6247756.736,7223152.745,6573404.289,7303201.709,6574727.273,428.2715,18.64,C25H34FN3O2,1.04,0.659,1/1,6627623.9794,3.5504438357712513,6784448.550399999,6.746994697289299,1.023662261390725,0.9842906359526201
313,314,675540.719,677096.766,687682.026,684011.905,681096.974,738431.033,712467.482,751239.938,761286.961,762740.594,546.2835,6.16,C29H35N7O4,1.28,0.001,1/1,681085.6780000001,0.7294555372371557,745233.2016,2.7826852886526443,1.094184220388202,0.8548314221782828
314,315,1827879.896,1943934.231,2038148.427,1995280.504,2148922.141,2302694.064,2478904.311,2495753.974,2478276.046,2568089.625,475.245,8.79,C26H30N6O3,1.17,0.001,1/1,1990833.0398,5.943528626683301,2464743.604,3.9693265645234925,1.2380463628670786,1.0581592845017767
315,316,104634.526,123453.203,108279.47,111371.579,108047.52,111944.957,113601.186,105793.095,116630.343,123482.926,573.345,3.92,C34H44N4O4,1.02,0.774,1/1,111157.25960000002,6.545274231228379,114290.5014,5.6730794209600495,1.0281874689181343,1.0080269303118963
316,317,2216402.402,2356371.046,2162475.261,2160940.936,2113263.951,2085864.321,2095024.815,2174104.975,2261078.788,2374086.181,435.2513,5.34,C24H30N6O2,0.97,0.732,1/1,2201890.7191999997,4.25792716701383,2198031.816,5.512934428468047,0.9982474592556521,1.0291210920161362
317,318,3459007.802,3431535.359,3804810.001,3387219.455,3240082.123,3639662.586,3471855.601,3219164.128,3290301.312,3268632.135,434.1696,12.6,C22H22F3N3O3,0.95,0.424,1/1,3464530.9480000003,6.007295047531272,3377923.1524000005,5.173448009392439,0.9750015811952851,1.026317453889774
318,319,968413.375,1071884.31,1051999.854,1041590.105,1046847.709,1087538.421,1035456.867,1045864.867,1075294.608,1086569.61,485.1897,5.5,C24H29ClN6OS,0.89,0.211,1/1,1036147.0706,3.818134271567196,1066144.8746000002,2.254812736223076,1.0289512993388374,1.156125055436896
319,320,2213475.629,2082551.495,2106915.347,2395266.292,2100207.898,2045031.558,2059701.509,2029692.101,2051560.023,2080633.762,478.1566,26.14,C21H24FN5O5S,0.96,0.344,1/1,2179683.3322,6.010924997036251,2053323.7906,0.9165850141334385,0.9420284865543002,0.9812796734940628
320,321,222166.074,307162.039,272000.551,298078.88,324512.02,316278.825,344035.826,356474.344,341607.372,343627.872,409.3332,3.58,C26H40N4,1.39,0.002,1/1,284783.9128,13.980037429045664,340404.8478,4.320763941892106,1.1953092590558718,0.8599347187452316
321,322,1035247.401,1059142.418,1078562.21,1050260.411,1048848.797,1144515.913,999079.937,979646.619,984263.644,1037114.619,228.0344,6.03,C11H11Cl2N,0.99,0.81,1/1,1054412.2474000002,1.5152652179307262,1028924.1464,6.652658318529238,0.9758271956126747,0.9856840359723987
322,323,480701.163,488639.371,486445.585,481555.736,481189.382,520744.788,543085.295,603721.897,646155.192,669334.015,639.3782,13.53,C36H46N8O3,1.16,0.19,1/1,483706.24739999993,0.7441781408722107,596608.2374000001,10.737291548498169,1.23341023732248,1.0632846873469657
323,324,78209.928,121187.951,91984.658,89445.473,85342.255,109008.983,83535.916,79113.569,83805.29,88734.83,628.1028,31.97,C31H32BrNO4S2,1.01,0.962,1/1,93234.053,17.66762832480632,88839.7176,13.257570308435154,0.9528676995303422,0.943433365871626
324,325,3888057.47,4312401.151,4772532.239,4088835.951,4007264.191,4142474.608,4175113.637,3618971.983,3652033.653,3382692.994,342.101,12.99,C18H16ClN3O2,0.86,0.042,1/1,4213818.2004,8.274461001991591,3794257.375,9.192828119281609,0.9004321483636448,1.0470141260042383
325,326,3014109.48,2974439.223,3241489.649,2908347.969,2888714.887,2792280.299,3022506.739,2768554.983,2786813.268,2720280.732,507.2328,14.86,C27H31FN6OS,1.01,0.844,1/1,3005420.2416000003,4.699871569891425,2818087.2042000005,4.1780156874756145,0.9376682718752606,0.9283844275992679
326,327,3254094.398,3641646.533,3222589.667,3201235.807,3770322.42,3489400.148,3013256.569,2981594.904,2933748.738,2916742.979,518.1657,27.68,C24H22F3N5O5,0.92,0.185,1/1,3417977.7649999997,7.825729360649401,3066948.6676,7.800488551856086,0.8972991863801666,0.9753252025871375
327,328,811896.266,1023503.208,949451.998,933919.002,956213.366,1010817.138,1090864.486,996614.664,1042068.61,968873.749,414.2869,3.86,C23H35N5O2,1.03,0.786,1/1,934996.7679999999,8.223400377654423,1021847.7294,4.5736248100937145,1.0928890498581916,1.0610573299594093
328,329,641373.218,762469.207,747531.39,741418.541,756567.027,723836.745,686513.686,639271.18,624668.759,599632.859,481.2928,4.56,C26H36N6O3,0.88,0.094,1/1,729871.8765999998,6.868446912881643,654784.6458,7.622447476396372,0.8971227235802227,1.0194576404320712
329,330,5304589.908,5331890.535,6105478.64,5251719.146,5223346.034,5030307.759,5807408.16,4891919.951,4867834.641,4985919.944,501.2341,15.01,C26H33FN4O3S,0.94,0.362,1/1,5443404.852600001,6.844320919027637,5116678.091,7.6577850107052,0.9399775011325968,0.9999760650346775
330,331,462170.554,547157.965,482780.206,479386.659,460426.123,464265.835,481179.454,484382.413,486421.403,507785.905,334.065,5.07,C18H11N3O2S,0.95,0.262,1/1,486384.30140000005,7.280291248137309,484807.002,3.205314291146413,0.9967570922921237,1.0492179918864462
331,332,6897346.184,6847956.748,7783975.114,6953872.965,6813529.666,6337104.691,7199481.824,6295250.893,6285304.413,6227644.092,310.1417,14.73,C15H15N7O,0.95,0.419,1/1,7059336.1354,5.7870009424778805,6468957.1826,6.3416624443042275,0.916369054897462,0.9645990051552232
332,333,2967333.92,2656364.639,2750136.078,2463763.699,2319393.975,2405135.02,2782130.374,2516721.093,2479587.054,2329233.277,448.1989,14.19,C24H25N5O4,0.94,0.332,1/1,2631398.4622,9.557915723012353,2502561.3636,6.875445646641919,0.9510385445417169,1.0117431324911883
333,334,1376203.871,1447521.414,1353929.018,1358856.582,1345457.634,1346177.283,1338310.022,1391137.809,1429852.883,1467835.191,354.1278,5.6,C19H19N3O2S,1.04,0.503,1/1,1376393.7037999998,3.001843780422483,1394662.6375999998,3.9487273245568493,1.0132730437152992,0.9743010035724031
334,335,4254925.051,4074076.629,4035707.338,4030094.179,3880455.839,3799980.112,3302465.96,3119036.487,3128744.197,3187618.158,592.1,8.22,C23H26IN7O2S,0.86,0.032,1/1,4055051.8071999997,3.303786159996258,3307568.9828000003,8.610044122452145,0.8156662701391887,0.948449151324638
335,336,1524821.159,1598097.598,1662254.728,1627575.178,1658937.891,1635754.669,1750555.071,1825782.387,1760260.476,1797157.65,401.0475,8.94,C14H17IN4O2,1.0,0.964,1/1,1614337.3108,3.49555498973562,1753902.0506000002,4.135926599274885,1.0864532702467475,1.0864532702467475
336,337,2448629.853,2582348.203,2706281.861,2531675.371,2664657.67,2467776.986,2433046.742,2469400.875,2645888.62,2767622.91,501.2064,9.97,C29H29ClN4O2,1.08,0.326,1/1,2586718.5916,3.9842816964839676,2556747.2266,5.642930388849573,0.9884133646785825,0.9151975598875763
337,338,8006.292,7154.067,7291.85,6518.197,7345.92,6426.278,6765.493,6799.067,7501.121,7204.724,321.1004,7.85,C14H16N4O3S,0.98,0.807,1/1,7263.2652,7.307340174617635,6939.3366,6.024761534235797,0.9554017936726309,0.9748997894618683
338,339,16403.495,17148.111,21561.613,17110.778,20109.057,19311.012,18789.904,22510.174,20849.04,19021.125,471.1261,3.43,C20H23BrN8O,1.01,0.829,1/1,18466.610800000002,12.14191274700019,20096.251,7.81761215609029,1.0882479312338136,1.0774731992413995
339,340,7822184.31,7238422.221,7105740.442,8411861.088,7157877.094,6862301.621,6831848.82,6682514.944,6523761.501,6539663.496,499.2512,25.23,C30H31FN4O2,0.9,0.023,1/1,7547217.030999999,7.451407955242057,6688018.0764,2.365101267460067,0.8861568507874014,0.9846187230971126
340,341,1745197.154,1868826.513,1671367.756,1679170.471,1670166.144,1721095.701,1799675.818,1809696.164,1816850.436,1871116.608,376.0834,5.45,C15H19Cl2N3O4,1.08,0.102,1/1,1726945.6076000002,4.935470174994062,1803686.9454,2.984812599334767,1.0444376113887281,0.9670718623969704
341,342,4118051.225,4392271.461,3973062.076,3974695.897,3773063.922,4131413.104,3714442.926,3740077.645,3719412.36,3773353.971,557.0014,30.61,C21H19Cl2IN4O2,0.98,0.382,1/1,4046228.9162,5.662684123511363,3815740.0011999994,4.664427714540312,0.9430361159060513,0.9622817509245422
342,343,5294464.279,5275991.974,5182503.423,4997478.025,5148356.896,5082975.328,5114974.094,5255210.599,5277421.146,5293487.683,519.1241,26.74,C27H20ClFN4O4,1.03,0.312,1/1,5179758.919400001,2.297283841921548,5204813.769999999,1.8871440624338938,1.0048370688655333,0.9755699697723623
343,344,1011162.458,1004873.965,1153571.807,1014040.781,1009391.011,965965.788,1103889.088,984283.356,1003419.804,1007943.948,388.1065,14.3,C19H18ClN3O4,0.99,0.829,1/1,1038608.0044,6.196056605067251,1013100.3968,5.272968093922532,0.9754405824989423,0.9852935176756993
344,345,3376306.329,3313571.336,3308673.037,3209597.566,3259739.102,3078070.532,3058690.229,3133868.97,3149711.24,3175771.397,521.1902,26.78,C26H27F3N2O6,0.93,0.0,1/1,3293577.474,1.9003240805214254,3119222.4736,1.5786953721442725,0.9470621226382605,1.018346368428237
345,346,294088.84,288334.914,283095.644,285188.967,337632.135,316593.313,257916.963,263880.427,274781.478,281720.297,327.0132,21.79,C16H11BrN2O,0.95,0.5,1/1,297668.1,7.633281518887943,278978.4956,8.235683098402838,0.9372132774724603,0.986540292076274
346,347,558579.089,594395.803,576929.872,586842.174,631129.962,566026.903,489609.831,523015.123,543098.415,570051.208,474.2298,21.76,C30H27N5O,0.97,0.558,1/1,589575.3800000001,4.549763458973529,538360.2960000001,6.163604823418199,0.9131322546066968,0.9413734583574194
347,348,3016207.148,3085015.859,3450110.816,2979059.201,3250478.521,2791755.541,2999149.222,3044869.299,3067765.068,3141922.241,434.1906,10.29,C25H27N3O2S,0.99,0.636,1/1,3156174.309,6.16242317107377,3009092.2742000003,4.386843809555108,0.9533986337888287,0.9630289230190189
348,349,629056.504,630416.436,633157.318,693854.755,619584.046,595288.369,610023.923,643664.037,661554.865,675674.044,438.0895,25.99,C19H20ClN3O5S,0.99,0.809,1/1,641213.8118,4.657920895404693,637241.0475999999,5.327596991958883,0.9938043065715508,1.0038427339106575
349,350,3312334.466,3776243.569,3305358.801,3309877.524,3861409.065,3885300.375,3424256.714,3338276.465,3221984.63,3362006.138,370.1367,28.08,C17H18F3N3O3,0.96,0.586,1/1,3513044.685,7.9922016508469955,3446364.8644000003,7.4303142708608325,0.9810193645174201,1.0218951713723126
350,351,46887.644,75514.759,45922.52,47199.104,78698.361,72270.151,44141.424,46887.051,47636.945,48152.906,331.0959,31.27,C16H15ClN4O2,0.9,0.685,1/1,58844.477600000006,28.406244050105705,51817.695400000004,22.265414928883686,0.8805872277809125,0.9784302530899027
351,352,11823883.33,13701229.862,11848858.529,11450331.875,11462165.069,10386296.282,9744749.961,9466425.318,9941960.922,10226722.186,227.1546,5.14,C15H18N2,0.73,0.002,1/1,12057293.733,7.783563739999293,9953230.9338,3.701446556296517,0.8254946055231847,1.1308145281139517
352,353,1015098.039,1104942.735,1123520.271,1136988.603,1143247.504,1088984.983,1218954.531,1101342.503,1083357.35,1048504.951,354.0792,17.44,C14H16ClN5O2S,0.99,0.837,1/1,1104759.4304,4.727580445820703,1108228.8636000003,5.858870433480277,1.0031404422578625,1.013273173997841
353,354,2996459.33,2980507.393,3210181.344,2893891.682,2865520.714,2730003.668,2845658.365,2667470.666,2721100.814,2778260.771,490.1997,16.55,C28H23N7O2,0.95,0.496,1/1,2989312.0926,4.5297342939580645,2748498.8568,2.4395964995845087,0.9194419223084369,0.9678336024299337
