rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SB2.mzML:area,datafile:SA1.mzML:area,datafile:SB1.mzML:area,datafile:SB3.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SA5.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
5.3361,5.1598,5.6396,435.25198,2353000.0,2087000.0,2216000.0,2079000.0,2158000.0,2160000.0,2343000.0,2154000.0,2237000.0,2104000.0,5.34,317.0,0.97,1/1,2197400.0,4.350938886143393,2180800.0,5.082888994244896,0.9924456175480113,1.0231398119051662
12.5961,12.3004,12.8998,434.16965,3416000.0,3470000.0,3435000.0,3635000.0,3219000.0,3790000.0,3266000.0,3375000.0,3292000.0,3230000.0,12.6,318.0,0.95,1/1,3449200.0,5.994503770507387,3376400.0,5.123911775400858,0.978893656500058,1.0304143752632189
5.5016,5.3616,5.7998,485.18902,982800.0,975700.0,935300.0,1023000.0,982100.0,1018000.0,1008000.0,1009000.0,991900.0,1010000.0,5.5,319.0,0.89,1/1,991020.0,3.4158359459140204,996140.0,1.9407605876799972,1.0051663942200966,1.1294004429439286
26.1413,25.9295,26.4398,478.15671,2083000.0,2060000.0,2213000.0,2045000.0,2030000.0,2107000.0,2081000.0,2398000.0,2052000.0,2100000.0,26.14,320.0,0.96,1/1,2180200.0,6.05687018359402,2053600.0,0.9191619874397342,0.9419319328501973,0.9811790967189555
3.575,3.5001,3.6901,409.33316,275800.0,315000.0,205300.0,289700.0,330800.0,245700.0,316500.0,270500.0,313200.0,294700.0,3.58,321.0,1.39,1/1,258400.0,13.332815630055833,313040.0,4.727430982369147,1.2114551083591332,0.8715504376684412
6.0284,5.7359,6.2813,228.03452,1057000.0,1002000.0,1033000.0,1145000.0,986600.0,1076000.0,1032000.0,1047000.0,995200.0,1046000.0,6.03,322.0,0.99,1/1,1051800.0,1.5203101589472774,1032160.0,6.331712959265419,0.9813272485263358,0.9912396449760967
13.5302,13.3185,13.8296,639.37798,447800.0,510900.0,454800.0,488500.0,570400.0,455800.0,641800.0,447800.0,614900.0,451300.0,13.53,323.0,1.16,1/1,451500.0,0.8346154454669666,565300.0,11.598584468460531,1.252048726467331,1.0793523504028717
31.9745,31.9357,32.0528,628.1016,120900.0,83280.0,78090.0,108600.0,78730.0,91010.0,88550.0,88770.0,83350.0,84980.0,31.97,324.0,1.01,1/1,92750.0,17.769971844698635,88502.0,13.288386318904616,0.954199460916442,0.9447519415014277
12.9923,12.691,13.2892,342.10101,4247000.0,4166000.0,3813000.0,4152000.0,3661000.0,4721000.0,3343000.0,4047000.0,3649000.0,3978000.0,12.99,325.0,0.86,1/1,4161200.0,8.398880273972813,3794200.0,9.39863477276445,0.911804287224839,1.0602375432846964
14.8597,14.5601,15.1599,507.23316,2948000.0,3020000.0,2944000.0,2787000.0,2765000.0,3218000.0,2612000.0,2886000.0,2763000.0,2871000.0,14.86,326.0,1.01,1/1,2973400.0,4.740233032367177,2789400.0,5.254967338117914,0.9381179794175019,0.9288296825915859
27.682,27.4561,27.9784,518.16649,3644000.0,3037000.0,3259000.0,3497000.0,3015000.0,3223000.0,2953000.0,3203000.0,3003000.0,3767000.0,27.68,327.0,0.92,1/1,3419200.0,7.771027768671813,3101000.0,7.207478715076622,0.9069372952737482,0.985801407906248
3.8612,3.6696,4.1579,414.28698,1012000.0,1091000.0,801300.0,1023000.0,997300.0,945100.0,970400.0,924700.0,1054000.0,953000.0,3.86,328.0,1.03,1/1,927220.0,8.359909561315213,1027140.0,4.599199322216982,1.1077629904445547,1.0754980489752959
4.5589,4.4111,4.7946,481.29247,761900.0,683600.0,640000.0,721200.0,635900.0,745000.0,597200.0,737600.0,622000.0,753000.0,4.56,329.0,0.88,1/1,727500.0,6.8377522959893575,651980.0,7.649538310373033,0.8961924398625429,1.0184004998437988
15.0078,14.7106,15.3088,501.23491,5042000.0,5472000.0,4846000.0,4741000.0,4626000.0,5753000.0,4480000.0,4956000.0,4633000.0,4957000.0,15.01,330.0,0.94,1/1,5110800.0,7.155066628743545,4790400.0,8.186448184169139,0.9373092275181968,0.9971374760831881
5.0722,4.8663,5.3698,334.06518,542600.0,476900.0,456600.0,460300.0,483800.0,478900.0,502000.0,477000.0,481400.0,455600.0,5.07,331.0,0.95,1/1,482140.0,7.368840938374986,480880.0,3.109262733191594,0.9973866511801551,1.049880685452795
14.7287,14.43,15.03,310.1415,6785000.0,7200000.0,6710000.0,6333000.0,6291000.0,7727000.0,5827000.0,6902000.0,6226000.0,6780000.0,14.73,332.0,0.95,1/1,6980800.0,6.056508406218214,6375400.0,7.889362690355503,0.9132764153105661,0.9613435950637539
14.1908,13.8906,14.4898,448.19882,2655000.0,2774000.0,2961000.0,2406000.0,2510000.0,2744000.0,2252000.0,2498000.0,2479000.0,2331000.0,14.19,333.0,0.94,1/1,2637800.0,9.08471453012846,2484200.0,7.656511126206286,0.9417696565319584,1.0018826133318708
5.5991,5.3004,5.833,354.12772,1399000.0,1247000.0,1372000.0,1297000.0,1288000.0,1316000.0,1319000.0,1326000.0,1295000.0,1301000.0,5.6,334.0,1.04,1/1,1342800.0,3.0612124395539753,1289200.0,2.0393021067520922,0.9600834078045875,0.9231571228890264
8.1917,7.9451,8.5197,592.09942,4085000.0,3295000.0,11270.0,3795000.0,3121000.0,4057000.0,3183000.0,4040000.0,3117000.0,3876000.0,8.22,335.0,0.86,1/1,3213854.0,55.7634472227162,3302200.0,8.621903172261481,1.0274891143157094,1.1947547840880341
8.9349,8.6429,9.2396,401.0481,1593000.0,1751000.0,1518000.0,1636000.0,1830000.0,1656000.0,1763000.0,1623000.0,1759000.0,1651000.0,8.94,336.0,1.0,1/1,1608200.0,3.5041256996120493,1747800.0,4.007363683042512,1.0868051237408283,1.0868051237408283
9.9698,9.6714,10.2699,501.20565,2563000.0,2420000.0,2456000.0,2279000.0,2286000.0,2680000.0,2605000.0,2513000.0,2521000.0,2631000.0,9.97,337.0,1.08,1/1,2568600.0,3.487877440413239,2422200.0,5.919682128313188,0.9430039710348049,0.8731518250322268
7.845,7.7363,7.9347,321.10027,3281.0,4783.0,5663.0,4042.0,3709.0,4874.0,5799.0,2651.0,6113.0,6210.0,7.85,338.0,0.98,1/1,4535.8,33.643810500159766,4889.2,21.566587417765465,1.0779134882490409,1.099911722703103
3.4319,3.4003,3.4744,471.12561,16450.0,17990.0,15730.0,18900.0,21870.0,19700.0,18470.0,17190.0,20050.0,19040.0,3.43,339.0,1.01,1/1,17622.0,9.60885246008302,19456.0,7.966992513510449,1.104074452389059,1.0931430221673852
25.2294,25.0099,25.5294,499.25073,7249000.0,6840000.0,7819000.0,6871000.0,6682000.0,7115000.0,6531000.0,8422000.0,6525000.0,7168000.0,25.23,340.0,0.9,1/1,7554600.0,7.424479649620124,6689800.0,2.4543035964858433,0.8855266989648691,0.9839185544054101
5.4495,5.2977,5.7181,376.0828,1869000.0,1793000.0,1740000.0,1709000.0,1803000.0,1649000.0,1862000.0,1676000.0,1811000.0,1671000.0,5.45,341.0,1.08,1/1,1721000.0,5.195024730481465,1795600.0,3.0765815948174002,1.0433468913422428,0.9660619364280025
30.6131,30.4085,30.9096,557.00224,4400000.0,3721000.0,4125000.0,4137000.0,3747000.0,3983000.0,3783000.0,3979000.0,3728000.0,3779000.0,30.61,342.0,0.98,1/1,4053200.0,5.66707941089253,3823200.0,4.631195775210601,0.9432547123260634,0.9625048084959831
26.7403,26.4893,27.0393,519.12432,5252000.0,5120000.0,5275000.0,5032000.0,5254000.0,5151000.0,5282000.0,4969000.0,5273000.0,5118000.0,26.74,343.0,1.03,1/1,5153000.0,2.3722010281022934,5192200.0,2.1379262215206922,1.0076072190956724,0.9782594360152159
14.3079,14.0349,14.5977,388.10657,1003000.0,1103000.0,1010000.0,964600.0,982700.0,1151000.0,1006000.0,1011000.0,1002000.0,1009000.0,14.3,344.0,0.99,1/1,1036800.0,6.164696113837569,1011660.0,5.305095170685379,0.9757523148148148,0.9856083988028432
26.7786,26.6138,27.0799,521.19032,3319000.0,3062000.0,3382000.0,3081000.0,3136000.0,3315000.0,3178000.0,3213000.0,3152000.0,3263000.0,26.78,345.0,0.93,1/1,3298400.0,1.9315035204973945,3121800.0,1.5621369716121747,0.9464588891583798,1.0176977302778276
21.787,21.492,22.0895,327.01351,286000.0,257600.0,296300.0,314500.0,264100.0,280300.0,282000.0,283200.0,275900.0,337300.0,21.79,346.0,0.95,1/1,296620.0,7.931892509276961,278820.0,7.936453855365652,0.9399905603128582,0.9894637476977456
21.7656,21.4601,22.0595,474.23031,583200.0,487100.0,539800.0,563200.0,520300.0,569500.0,561400.0,579200.0,538200.0,624600.0,21.76,347.0,0.97,1/1,579260.0,5.267172099145723,534040.0,5.927588680696064,0.9219348824362117,0.9504483324084657
10.2989,9.9913,10.5899,434.19121,3058000.0,3009000.0,2972000.0,2784000.0,3067000.0,3427000.0,3132000.0,2956000.0,3074000.0,3228000.0,10.29,348.0,0.99,1/1,3128200.0,6.357806129136385,3013200.0,4.491176150544728,0.9632376446518764,0.9729673178301782
25.9867,25.7726,26.2271,438.08982,628000.0,609200.0,627500.0,594400.0,641800.0,631300.0,674400.0,690900.0,660600.0,617400.0,25.99,349.0,0.99,1/1,639020.0,4.6109422956909905,636080.0,5.309357840747839,0.9953992050327063,1.0054537424572791
28.0788,27.8897,28.3795,370.13689,3788000.0,3427000.0,3319000.0,3893000.0,3351000.0,3311000.0,3407000.0,3315000.0,3332000.0,3884000.0,28.08,350.0,0.96,1/1,3523400.0,8.156574930139346,3482000.0,6.692727425773472,0.9882499858091616,1.02942706855121
31.2654,31.221,31.3396,331.09627,74700.0,43760.0,46690.0,70700.0,46420.0,45850.0,47470.0,46690.0,47710.0,78500.0,31.27,351.0,0.9,1/1,58486.0,28.37222043831459,51212.0,21.491414633579236,0.8756283555038813,0.9729203950043125
5.1376,4.8401,5.44,227.15475,13680000.0,9662000.0,11830000.0,10380000.0,9338000.0,11850000.0,9986000.0,11460000.0,9683000.0,11460000.0,5.14,352.0,0.73,1/1,12056000.0,7.69359453019519,9809800.0,4.0026193462473385,0.8136861313868613,1.1146385361463853
17.4408,17.1401,17.7399,354.0794,1097000.0,1211000.0,1006000.0,1082000.0,1093000.0,1116000.0,1045000.0,1128000.0,1077000.0,1136000.0,17.44,353.0,0.99,1/1,1096600.0,4.8087991238889645,1101600.0,5.7832890450332295,1.0045595476928688,1.0147066138311807
16.5482,16.2504,16.8494,490.20036,2951000.0,2848000.0,2946000.0,2721000.0,2653000.0,3193000.0,2513000.0,2876000.0,2627000.0,2847000.0,16.55,354.0,0.95,1/1,2962600.0,4.602125944214234,2672400.0,4.622609285094366,0.9020455005738203,0.9495215795513898
7.0919,6.9015,7.2593,514.20357,25200.0,28680.0,19720.0,30190.0,32440.0,26320.0,32010.0,25090.0,30820.0,25580.0,7.09,355.0,1.1,1/1,24382.0,10.869772418118302,30828.0,4.870213301423318,1.2643753588712985,1.149432144428453
24.5184,24.2366,24.82,561.19552,8417000.0,8316000.0,8231000.0,8202000.0,8264000.0,8308000.0,8417000.0,8365000.0,8456000.0,8387000.0,24.52,356.0,1.04,1/1,8341600.0,0.8820673429200062,8331000.0,1.2642907086745487,0.9987292605735111,0.9603165967052991
11.4551,11.1612,11.7597,500.16444,1027000.0,1132000.0,1018000.0,982700.0,993200.0,1142000.0,1034000.0,1009000.0,1002000.0,1167000.0,11.46,357.0,0.98,1/1,1072600.0,7.043939255059377,1028780.0,5.910218060830849,0.9591460003729256,0.9787204085438017
32.3549,32.2956,32.5064,638.17741,944800.0,660300.0,481600.0,839000.0,608100.0,656100.0,658500.0,663700.0,652700.0,677800.0,32.36,358.0,1.02,1/1,684800.0,24.23891016344582,683720.0,13.077083740579788,0.9984228971962616,0.9788459776433938
17.1913,16.8902,17.4899,389.09102,1939000.0,1988000.0,1959000.0,1776000.0,1825000.0,1864000.0,1913000.0,1898000.0,1887000.0,1886000.0,17.19,359.0,1.04,1/1,1909200.0,2.0411953522271484,1877800.0,4.344250964449476,0.9835533207626231,0.9457243468871376
30.7783,30.6323,31.0095,413.08213,210700.0,172400.0,200700.0,189500.0,171700.0,183800.0,171900.0,182100.0,171600.0,175500.0,30.78,360.0,0.97,1/1,190560.0,7.661053772279935,175420.0,4.49036131091047,0.9205499580184718,0.9490205752767751
6.736,6.4256,6.8386,174.05541,3429.0,1157.0,2006.0,5224.0,1199.0,16300.0,2620.0,6121.0,1265.0,9820.0,6.71,361.0,1.09,1/1,7535.2,76.08458615010406,2293.0,76.29370328734679,0.3043051279329016,0.2791790164522033
19.6599,19.4187,19.9588,813.26703,114800.0,118700.0,97160.0,122600.0,107400.0,116200.0,106700.0,112500.0,101400.0,123500.0,19.66,362.0,0.92,1/1,112832.0,8.578381181208083,111360.0,7.991744551799859,0.9869540555870675,1.0727761473772472
15.1397,14.8672,15.4397,365.16097,1991000.0,2251000.0,2041000.0,1964000.0,1963000.0,2230000.0,1989000.0,2020000.0,1916000.0,1997000.0,15.14,363.0,0.96,1/1,2055800.0,4.833960336199168,2016600.0,6.6282296665699,0.9809319972759996,1.0218041638291662
3.5334,3.3543,3.6882,362.25526,2465000.0,2203000.0,2603000.0,2231000.0,2511000.0,2317000.0,2320000.0,2281000.0,2220000.0,2285000.0,3.53,364.0,1.0,1/1,2390200.0,5.8881287990654485,2297000.0,5.568658214166799,0.9610074470755585,0.9610074470755585
5.5424,5.3823,5.8127,272.9871,1466000.0,1265000.0,1284000.0,1234000.0,1304000.0,1251000.0,1369000.0,1274000.0,1336000.0,1275000.0,5.54,365.0,0.96,1/1,1310000.0,6.721676391498859,1301600.0,4.144683190332977,0.993587786259542,1.0349872773536897
6.3502,6.2059,6.6493,454.26066,414600.0,232800.0,461900.0,279800.0,243400.0,433400.0,228600.0,399100.0,236900.0,422800.0,6.35,366.0,0.53,1/2,426360.0,5.508943867180722,244300.0,8.425098998322605,0.5729899615348532,1.081113134971421
19.3999,19.1018,19.7041,463.25086,1084000.0,1189000.0,1070000.0,1116000.0,1037000.0,1090000.0,786700.0,1101000.0,1116000.0,1312000.0,19.4,367.0,0.99,1/1,1131400.0,8.977954048261925,1048940.0,14.885844887241781,0.9271168463850097,0.9364816630151613
7.8428,7.6174,8.0925,283.14471,583300.0,564000.0,627300.0,658900.0,601000.0,585000.0,644100.0,576900.0,632400.0,571600.0,7.84,368.0,1.07,1/1,588820.0,3.763579442347289,620080.0,6.1116401001969685,1.0530892293060699,0.9841955414075418
3.6909,3.6061,3.8634,162.05515,1385000.0,1213000.0,1212000.0,1214000.0,1427000.0,1215000.0,1315000.0,1195000.0,1243000.0,1198000.0,3.69,369.0,1.05,1/1,1241000.0,6.52376040295573,1282400.0,7.084835457816675,1.0333601933924255,0.9841525651356433
7.7071,7.4363,7.9361,480.10401,238900.0,224500.0,240600.0,253000.0,232600.0,238400.0,247700.0,234100.0,235500.0,233900.0,7.71,370.0,1.05,1/1,237180.0,1.271660063940076,238660.0,4.843881072339287,1.0062399865081373,0.9583237966744165
5.5857,5.2902,5.8894,370.24964,5554000.0,4441000.0,5521000.0,4838000.0,4211000.0,5261000.0,4131000.0,5251000.0,4137000.0,5075000.0,5.59,371.0,0.9,1/1,5332400.0,3.7816493828427507,4351600.0,6.885040270296307,0.8160678118670768,0.9067420131856408
25.9961,25.8964,26.1665,974.3024,50560.0,42940.0,31910.0,38310.0,42090.0,48200.0,45420.0,54010.0,44350.0,47640.0,26.0,372.0,0.92,1/1,46464.0,18.323299160766165,42622.0,6.403067057495607,0.9173123278236914,0.9970786171996645
24.8379,24.5997,25.14,517.23783,2875000.0,2699000.0,2763000.0,2643000.0,2645000.0,2865000.0,2726000.0,2874000.0,2699000.0,2837000.0,24.84,373.0,0.95,1/1,2842800.0,1.6597236499314998,2682400.0,1.3701622110972136,0.9435767553116645,0.9932386898017521
3.8569,3.7815,3.9799,441.27649,125000.0,141500.0,122500.0,137400.0,137500.0,127900.0,142800.0,126800.0,148900.0,120100.0,3.86,374.0,1.1,1/1,124460.0,2.555113561162878,141620.0,3.334253585581736,1.1378756226900208,1.0344323842636551
10.1863,9.9693,10.4896,408.2517,1062000.0,1031000.0,1121000.0,996200.0,1053000.0,1180000.0,995300.0,1038000.0,999200.0,1157000.0,10.19,375.0,0.91,1/1,1111600.0,5.454524967266989,1014940.0,2.5556345420014117,0.9130442605253688,1.003345341236669
24.5608,24.2631,24.8587,517.22572,3819000.0,4019000.0,3882000.0,3910000.0,4022000.0,3905000.0,3961000.0,3805000.0,3963000.0,3815000.0,24.56,376.0,0.95,1/1,3845200.0,1.1735221275181227,3975000.0,1.17392931776806,1.0337563715801519,1.0881646016633177
9.9938,9.7705,10.29,418.10442,3050000.0,3041000.0,3088000.0,3040000.0,3097000.0,3533000.0,3221000.0,3071000.0,3149000.0,3517000.0,9.99,377.0,0.94,1/1,3251800.0,7.68261693772001,3109600.0,2.473862823159729,0.9562703733316932,1.0173089077996738
21.7012,21.4005,21.9998,280.07563,407000.0,387000.0,409600.0,453600.0,398000.0,407700.0,413200.0,410300.0,407700.0,484900.0,21.7,378.0,1.04,1/1,423900.0,8.050625743447712,411900.0,6.1555435749963285,0.9716914366595896,0.9343186890957592
5.3581,5.1692,5.6598,381.27735,468300.0,420300.0,460500.0,419600.0,447500.0,459100.0,500600.0,440900.0,480900.0,430800.0,5.36,379.0,1.29,1/1,451920.0,3.42975348144263,453780.0,7.988435836275652,1.0041157727031333,0.7783843199249095
3.8486,3.6906,4.024,368.20903,1078000.0,1027000.0,984800.0,1031000.0,1029000.0,986500.0,1100000.0,983700.0,1108000.0,964500.0,3.85,380.0,1.14,1/1,999500.0,4.480515595469594,1059000.0,3.8905314588201443,1.0595297648824413,0.929412074458282
6.4745,6.2271,6.7696,353.14983,2904000.0,2836000.0,3060000.0,3144000.0,2845000.0,2920000.0,2983000.0,2958000.0,2906000.0,2955000.0,6.47,381.0,1.0,1/1,2959400.0,2.052847019702065,2942800.0,4.3124994754452946,0.9943907548827465,0.9943907548827465
6.6498,6.3865,6.9497,383.14823,1698000.0,1639000.0,1740000.0,1782000.0,1603000.0,1676000.0,1656000.0,1687000.0,1611000.0,1691000.0,6.65,382.0,0.98,1/1,1698400.0,1.4473924935612206,1658200.0,4.366988092548447,0.9763306641544983,0.9962557797494881
3.4047,3.3711,3.5705,380.17683,226500.0,190900.0,211100.0,193000.0,206300.0,222400.0,211900.0,211400.0,192900.0,210200.0,3.4,383.0,1.2,1/1,216320.0,3.5016460439596333,199000.0,4.75744330882629,0.9199334319526628,0.7666111932938856
8.1898,7.9095,8.4894,405.09814,2738000.0,2233000.0,2936000.0,2477000.0,2256000.0,2656000.0,2323000.0,2605000.0,2294000.0,2510000.0,8.19,384.0,0.87,1/1,2689000.0,5.984814522703285,2316600.0,4.148341028277908,0.8615098549646709,0.9902412126030701
6.1879,6.0144,6.4893,396.16692,1107000.0,1297000.0,1126000.0,1322000.0,1295000.0,1146000.0,1353000.0,1121000.0,1303000.0,1124000.0,6.19,385.0,1.29,1/1,1124800.0,1.2437128032797686,1314000.0,1.8469803804431653,1.1682076813655762,0.9055873498957955
8.8443,8.5721,9.0313,374.23416,55530.0,61700.0,53760.0,59170.0,63210.0,57400.0,70810.0,59910.0,65440.0,60250.0,8.84,386.0,1.03,1/1,57370.0,4.865370672681717,64066.0,6.8781496332377134,1.1167160536865959,1.0841903433850446
9.7912,9.5251,10.0897,251.15486,9798000.0,7407000.0,10110000.0,7742000.0,7363000.0,9524000.0,6822000.0,9366000.0,6846000.0,10370000.0,9.79,387.0,0.75,1/1,9833600.0,4.192539623304403,7236000.0,5.462323327598977,0.7358444516758867,0.981125935567849
31.2417,31.1742,31.5115,545.17517,2369000.0,2008000.0,2170000.0,2245000.0,2014000.0,2115000.0,2111000.0,2059000.0,2057000.0,2370000.0,31.24,388.0,0.94,1/1,2216600.0,6.541130080133898,2087000.0,4.6708561252453045,0.9415320761526662,1.0016298682475173
4.7632,4.5718,4.9518,376.0299,1031000.0,984400.0,1016000.0,1012000.0,1006000.0,970800.0,1005000.0,969100.0,1033000.0,968000.0,4.76,389.0,1.02,1/1,990980.0,3.0447672323096624,1008080.0,1.7259736711069746,1.0172556459262547,0.9973094567904458
31.9664,31.9295,32.0468,601.17469,111100.0,47850.0,43070.0,104400.0,44750.0,49810.0,50310.0,45110.0,47690.0,47050.0,31.97,390.0,1.01,1/1,59228.0,49.138445193392755,59000.0,43.14530875236579,0.996150469372594,0.9862875934382118
29.4902,29.3061,29.7894,416.22259,4642000.0,3952000.0,4217000.0,4482000.0,3917000.0,4103000.0,3966000.0,4161000.0,3928000.0,4592000.0,29.49,391.0,0.94,1/1,4343000.0,5.8477892322389335,4049000.0,5.997109923204098,0.9323048583928161,0.9918136791412937
9.01,8.7103,9.3087,443.17383,3245000.0,3738000.0,3232000.0,3482000.0,3748000.0,3373000.0,3779000.0,3317000.0,3868000.0,3457000.0,9.01,392.0,1.11,1/1,3324800.0,2.807039588947268,3723000.0,3.8712977427848148,1.1197666025024062,1.0087987409931587
27.6043,27.4263,27.9092,378.16189,2052000.0,1834000.0,1907000.0,2209000.0,1871000.0,1803000.0,1862000.0,1801000.0,1853000.0,2202000.0,27.61,393.0,1.03,1/1,1953000.0,8.850986674639962,1925800.0,8.251359871957419,0.9860727086533538,0.9573521443236445
4.0298,3.731,4.1462,284.10669,856500.0,639600.0,837800.0,688900.0,688600.0,749500.0,741300.0,729500.0,727000.0,718600.0,4.03,394.0,0.92,1/1,778380.0,8.233846647869944,697080.0,5.690227571631998,0.8955523009327064,0.9734264140572896
20.9587,20.6605,21.2597,384.209,2759000.0,3293000.0,2929000.0,3129000.0,2959000.0,3242000.0,3013000.0,2755000.0,2960000.0,3144000.0,20.96,395.0,1.07,1/1,2965800.0,7.475126986877367,3070800.0,4.630527333497878,1.0354036010519927,0.9676669168710211
7.4105,7.1128,7.7095,367.12745,5517000.0,6381000.0,5891000.0,7242000.0,6045000.0,5579000.0,4254000.0,5483000.0,5282000.0,5548000.0,7.41,396.0,1.13,1/1,5603600.0,2.936944163466067,5840800.0,19.38349813619494,1.0423299307587979,0.9224158679281398
4.8971,4.6622,5.1989,312.17116,1655000.0,1509000.0,1529000.0,1567000.0,1578000.0,1557000.0,1628000.0,1542000.0,1654000.0,1551000.0,4.9,397.0,0.96,1/1,1566800.0,3.21803893499938,1587200.0,3.5549575070265065,1.0130201684962983,1.055229342183644
9.9544,9.6501,10.2499,429.21862,3068000.0,2906000.0,2994000.0,2901000.0,3019000.0,3475000.0,2929000.0,3051000.0,2980000.0,3413000.0,9.95,398.0,0.94,1/1,3200200.0,7.040435328971027,2947000.0,1.729741578002434,0.9208799450034373,0.9796595159611036
24.7828,24.5801,25.0602,367.00842,706400.0,673100.0,717400.0,672900.0,697100.0,717200.0,713500.0,703500.0,697600.0,701300.0,24.79,399.0,0.96,1/1,709160.0,1.0784691257803622,690840.0,2.5433757973222217,0.9741666196626996,1.0147568954819788
19.7277,19.4309,20.0736,350.06948,936800.0,1090000.0,806600.0,1100000.0,940300.0,994300.0,741600.0,996300.0,862300.0,1140000.0,19.73,400.0,1.0,1/1,974800.0,12.338905755893121,946840.0,16.127056633643587,0.9713171932704144,0.9713171932704144
3.6237,3.3379,3.7428,229.13387,703800.0,652700.0,724900.0,653900.0,760300.0,632700.0,696500.0,647500.0,675700.0,631300.0,3.62,401.0,1.06,1/1,668040.0,6.495854669680234,687820.0,6.444578860604548,1.0296090054487754,0.971329250423373
5.4677,5.29,5.7699,500.27898,2158000.0,2153000.0,1855000.0,2283000.0,2108000.0,2089000.0,2051000.0,2019000.0,2057000.0,2088000.0,5.47,402.0,1.12,1/1,2041800.0,5.652414765138488,2130400.0,4.45253164092626,1.043393084533255,0.9316009683332633
21.306,20.9567,21.6163,335.04688,129000.0,2454.0,148200.0,145100.0,87800.0,137400.0,36470.0,157300.0,2832.0,164900.0,21.38,403.0,1.26,1/1,147360.0,9.854181966707023,54931.2,111.55333353962307,0.3727687296416938,0.2958481981283284
17.5561,17.2617,17.8595,366.02981,1003000.0,1179000.0,1023000.0,989500.0,1034000.0,1002000.0,1052000.0,1026000.0,1010000.0,1017000.0,17.56,404.0,1.06,1/1,1014200.0,1.1010565391554825,1052900.0,7.06264840164373,1.038158154210215,0.9793944851039763
