id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height
325,3.502E7,6.8355,261.19623,261.19644,0.3,3,0,0.897,0.36,0.00009,0.0854,0,6.7304,6.93,261.19643,2.764E4,3.024E8,3.024E8,2.817E7,6.7935,261.19623,261.19644,0.1286,6.7308,6.927,ESTIMATED,261.19634,1.514E7,2.531E8,1.8785,1.6546,2.531E8,1.808E6,6.8912,261.19595,261.19724,0.1041,6.7333,6.9279,ESTIMATED,261.19616,4.133E5,1.885E7,0.2931,0.6285,1.885E7,2.011E7,6.7526,261.19627,261.19647,0.0892,6.7317,6.9292,ESTIMATED,261.19637,4.643E6,2.597E8,5.2886,4.0648,2.597E8,2.077E6,6.8789,261.19605,261.19723,0.1133,6.7328,6.928,ESTIMATED,261.19625,1.062E6,1.916E7,0.3695,0.6588,1.916E7,2.519E7,6.7701,261.19626,261.19648,0.0967,6.7313,6.9279,ESTIMATED,261.19636,7.277E6,2.541E8,3.0634,2.3133,2.541E8,1.237E7,6.7349,261.19626,261.19651,0.0476,6.7319,6.93,ESTIMATED,261.19637,3.386E6,2.255E8,34.4788,22.5781,2.255E8,1.304E6,6.9294,261.19557,261.1963,0.0548,6.7449,6.9294,ESTIMATED,261.19611,2.764E4,2.156E7,,0.5,2.156E7,1.959E6,6.8918,261.19607,261.19726,0.2997,6.7308,6.9285,ESTIMATED,261.19709,5.077E5,1.967E7,0.2826,0.6234,1.967E7,1.764E6,6.8938,261.19603,261.19721,0.0883,6.7304,6.9273,ESTIMATED,261.19697,4.786E5,1.857E7,0.2613,0.6134,1.857E7,3.502E7,6.8185,261.1962,261.19639,0.1193,6.7318,6.9273,ESTIMATED,261.19631,4.609E7,3.024E8,1.5018,1.1279,3.024E8
326,5.377E6,6.8397,334.07507,334.07674,1,10,0,0.814,4.59,0.00153,0.0746,0,6.7403,6.9397,334.07571,1.829E5,5.413E7,5.413E7,3.652E6,6.8114,334.07507,334.07674,0.1484,6.7428,6.9395,ESTIMATED,334.0753,3.668E6,3.046E7,1.9232,1.4324,3.046E7,5.052E6,6.8791,334.07497,334.07674,0.1006,6.7423,6.9371,ESTIMATED,334.07596,6.764E5,5.018E7,0.5598,0.7463,5.018E7,3.784E6,6.8093,334.07522,334.07695,0.1088,6.7407,6.9386,ESTIMATED,334.07574,1.841E6,3.577E7,1.6552,11.1948,3.577E7,5.234E6,6.8515,334.07501,334.07672,0.1062,6.7419,6.9372,ESTIMATED,334.07575,1.992E6,4.751E7,0.8825,0.9015,4.751E7,3.675E6,6.8118,334.07514,334.07689,0.1167,6.7403,6.9372,ESTIMATED,334.07562,2.744E6,3.184E7,1.6994,1.4518,3.184E7,3.838E6,6.8098,334.07512,334.07543,0.1077,6.7408,6.9394,ESTIMATED,334.07532,1.28E6,3.781E7,1.3588,1.3426,3.781E7,5.064E6,6.8839,334.07454,334.07648,0.1011,6.7418,6.9386,ESTIMATED,334.07503,1.829E5,5.413E7,0.6293,0.7735,5.413E7,5.362E6,6.8491,334.07504,334.0767,0.0999,6.7429,6.9377,ESTIMATED,334.07656,1.519E6,5.207E7,1.0388,0.9609,5.207E7,5.377E6,6.8726,334.07632,334.07667,0.1058,6.7425,6.9396,ESTIMATED,334.07653,1.434E6,5.101E7,0.6405,0.7814,5.101E7,3.926E6,6.8185,334.07513,334.07671,0.1158,6.7408,6.9397,ESTIMATED,334.07529,3.463E6,3.46E7,1.5703,1.2803,3.46E7
327,9.451E5,6.8526,488.16251,488.16547,1,10,0,0.897,1.51,0.00074,0.05,0,6.7509,6.9497,488.1649,4.828E5,8.59E6,8.59E6,8.4E5,6.8444,488.16251,488.16547,0.1177,6.7517,6.9489,ESTIMATED,488.16459,8.447E5,7.581E6,1.9637,1.0638,7.581E6,9.166E5,6.876,488.16463,488.16525,0.1043,6.7514,6.9494,ESTIMATED,488.16493,1.244E6,8.393E6,0.5073,0.7945,8.393E6,8.892E5,6.8425,488.16278,488.16565,0.1085,6.7526,6.948,ESTIMATED,488.16528,7.34E5,8.038E6,1.1038,1.2678,8.038E6,9.1E5,6.8576,488.16473,488.1653,0.1087,6.751,6.9496,ESTIMATED,488.16503,1.31E6,7.945E6,0.9543,0.9317,7.945E6,8.896E5,6.8358,488.16497,488.16567,0.1135,6.7522,6.9497,ESTIMATED,488.16533,7.261E5,7.77E6,1.2916,1.1809,7.77E6,8.796E5,6.8279,488.16259,488.16559,0.1055,6.7528,6.9488,ESTIMATED,488.16494,4.828E5,8.484E6,1.3605,1.2716,8.484E6,9.34E5,6.8779,488.16186,488.16511,0.104,6.7509,6.9477,ESTIMATED,488.16466,6.134E5,8.484E6,0.5808,0.7588,8.484E6,9.364E5,6.8491,488.16454,488.16509,0.1036,6.752,6.947,ESTIMATED,488.16488,1.332E6,8.224E6,1.0568,1.0039,8.224E6,9.27E5,6.8574,488.16438,488.16506,0.1093,6.7515,6.9487,ESTIMATED,488.1648,1.55E6,8.113E6,0.8618,0.9309,8.113E6,9.451E5,6.8573,488.16244,488.1655,0.1009,6.7528,6.949,ESTIMATED,488.16459,1.278E6,8.59E6,1.0288,0.939,8.59E6
328,5.308E6,7.0147,311.08159,311.08187,1,10,0,0.904,1,0.00031,0.0351,0,6.9201,7.1198,311.08166,3.47E5,4.398E7,4.398E7,4.053E5,7.0057,311.08159,311.08187,0.1299,6.9208,7.1172,ESTIMATED,311.08176,3.47E5,3.292E6,1.283,1.1563,3.292E6,5.244E6,7.0172,311.08143,311.0817,0.1446,6.9218,7.1192,ESTIMATED,311.08158,5.125E6,4.389E7,1.0689,1.0339,4.389E7,3.623E5,7.025,311.08165,311.08194,0.1438,6.923,7.1181,ESTIMATED,311.08181,4.315E5,3.014E6,0.8751,0.9561,3.014E6,5.284E6,7.0207,311.08153,311.08181,0.1346,6.9218,7.1197,ESTIMATED,311.08165,4.42E6,4.217E7,1.0094,1.0007,4.217E7,3.928E5,7.0344,311.08163,311.08195,0.1306,6.9217,7.1184,ESTIMATED,311.08179,3.675E5,3.127E6,0.7451,0.8723,3.127E6,3.371E5,7.0237,311.08166,311.08202,0.134,6.9201,7.1195,ESTIMATED,311.08179,3.956E5,2.661E6,1.0114,0.9625,2.661E6,4.863E6,7.0058,311.08022,311.08166,0.1266,6.9203,7.119,ESTIMATED,311.08153,4.012E6,4.156E7,1.3559,1.1627,4.156E7,5.308E6,6.9993,311.08133,311.08165,0.1264,6.9224,7.1198,ESTIMATED,311.08152,3.534E6,4.34E7,1.5114,1.3015,4.34E7,5.149E6,7.0068,311.08129,311.08161,0.1191,6.9212,7.1174,ESTIMATED,311.0815,4.55E6,4.398E7,1.2822,1.1464,4.398E7,4.487E5,7.0084,311.08155,311.08189,0.1104,6.9209,7.1179,ESTIMATED,311.08172,3.867E5,4.091E6,1.2119,1.1371,4.091E6
329,5.335E5,7.0344,365.19629,365.19674,1,10,0,0.9,1.25,0.00046,0.0262,0,6.9301,7.1297,365.19642,1.698E5,5.72E6,5.72E6,4.725E5,7.0306,365.19629,365.19674,0.0958,6.9301,7.1296,ESTIMATED,365.19658,2.898E5,4.727E6,0.9719,1.0002,4.727E6,4.525E5,7.0449,365.19606,365.1966,0.0908,6.931,7.1285,ESTIMATED,365.19628,1.954E5,4.652E6,1.3188,0.8661,4.652E6,4.821E5,7.0499,365.19642,365.19681,0.094,6.9324,7.1274,ESTIMATED,365.19664,2.575E5,4.926E6,0.7263,0.825,4.926E6,4.484E5,7.03,365.19602,365.19654,0.1014,6.9311,7.129,ESTIMATED,365.19635,3.153E5,4.524E6,1.0089,1.2917,4.524E6,4.722E5,7.0344,365.19644,365.19677,0.0976,6.931,7.1277,ESTIMATED,365.19661,3.21E5,4.731E6,0.9897,0.9507,4.731E6,4.942E5,7.0237,365.19636,365.19685,0.0977,6.9331,7.1287,ESTIMATED,365.19662,3.007E5,4.957E6,1.1251,1.1327,4.957E6,4.491E5,7.0301,365.19602,365.19647,0.0887,6.9325,7.1282,ESTIMATED,365.19625,1.698E5,4.664E6,1.2413,1.0409,4.664E6,4.512E5,7.0332,365.19599,365.19646,0.0928,6.9316,7.1291,ESTIMATED,365.1962,3.004E5,4.622E6,0.8086,1.0086,4.622E6,4.489E5,7.0343,365.19599,365.19641,0.0947,6.9304,7.1297,ESTIMATED,365.19618,2.902E5,4.439E6,0.9996,0.9464,4.439E6,5.335E5,7.0333,365.19627,365.19673,0.0896,6.9304,7.1273,ESTIMATED,365.19653,3.397E5,5.72E6,0.9809,0.9605,5.72E6
330,3.623E5,7.0494,392.2326,392.23495,0.9,9,0,0.875,1.27,0.0005,0.0938,0,6.9501,7.1498,392.23448,1.008E4,3.926E6,3.926E6,2.967E5,7.0678,392.2326,392.23495,0.0915,6.952,7.1482,ESTIMATED,392.23466,3.799E4,3.244E6,0.9932,0.9341,3.244E6,3.155E5,7.0265,392.23398,392.23456,0.0857,6.9525,7.147,ESTIMATED,392.23435,8.989E4,3.455E6,1.294,1.2927,3.455E6,2.428E5,7.0995,392.23266,392.23493,0.0791,6.9854,7.1489,ESTIMATED,392.23474,1.556E4,3.169E6,0.719,0.7439,3.169E6,3.076E5,7.0269,392.23377,392.23505,0.0918,6.9527,7.1475,ESTIMATED,392.23444,1.112E5,3.332E6,1.2249,1.2441,3.332E6,2.791E5,7.078,392.23263,392.23494,0.088,6.956,7.1493,ESTIMATED,392.23472,1.008E4,3.129E6,0.9889,0.9129,3.129E6,1.677E5,7.1164,392.23264,392.23489,0.0593,6.9957,7.1409,ESTIMATED,392.23448,1.615E4,2.839E6,0.3444,0.6479,2.839E6,2.94E5,7.0058,392.23227,392.23471,0.0847,6.9508,7.1498,ESTIMATED,392.23431,5.543E4,3.353E6,1.7089,1.5031,3.353E6,3.135E5,7.0118,392.23396,392.23471,0.0933,6.9501,7.1476,ESTIMATED,392.23427,6.163E4,3.395E6,1.5848,1.8113,3.395E6,3.096E5,7.0129,392.23395,392.2346,0.0901,6.9518,7.1481,ESTIMATED,392.23424,7.74E4,3.362E6,1.5448,1.4079,3.362E6,3.623E5,7.0488,392.23445,392.23498,0.0887,6.9521,7.149,ESTIMATED,392.23462,8.782E4,3.926E6,1.25,1.1104,3.926E6
331,5.577E5,7.0455,469.24575,469.2485,1,10,0,0.83,4.51,0.00212,0.0212,0,6.9402,7.1397,469.24697,2.565E5,5.811E6,5.811E6,5.499E5,7.0523,469.24575,469.2485,0.0907,6.9426,7.1389,ESTIMATED,469.24612,3.864E5,5.346E6,0.9222,0.8872,5.346E6,5.28E5,7.048,469.2456,469.24843,0.1013,6.9402,7.1377,ESTIMATED,469.24739,3.341E5,4.828E6,0.9214,0.9204,4.828E6,5.544E5,7.0499,469.24594,469.24879,0.093,6.9417,7.1397,ESTIMATED,469.24696,2.565E5,5.811E6,1.1378,0.9284,5.811E6,5.257E5,7.0453,469.2454,469.2485,0.1112,6.9403,7.1383,ESTIMATED,469.24745,4.237E5,5.063E6,0.9417,0.9392,5.063E6,5.526E5,7.05,469.24586,469.24877,0.0976,6.9404,7.137,ESTIMATED,469.24687,2.893E5,5.331E6,0.8801,0.824,5.331E6,5.577E5,7.0545,469.24577,469.24849,0.0877,6.9425,7.1379,ESTIMATED,469.24612,3.265E5,5.792E6,1.1567,0.8771,5.792E6,5.195E5,7.0423,469.24528,469.24819,0.1004,6.9416,7.1375,ESTIMATED,469.24596,3.121E5,4.954E6,1.1282,0.9954,4.954E6,5.471E5,7.0332,469.24579,469.24831,0.1051,6.9408,7.1383,ESTIMATED,469.24808,6.323E5,5.317E6,1.1119,1.0684,5.317E6,5.289E5,7.0343,469.24561,469.24836,0.1001,6.9426,7.1389,ESTIMATED,469.24801,4.896E5,5.055E6,1.5919,1.0708,5.055E6,5.484E5,7.0457,469.24564,469.24862,0.1023,6.9428,7.1397,ESTIMATED,469.24672,3.493E5,5.189E6,1.0526,0.9547,5.189E6
332,3.019E4,7.0931,514.20144,514.20552,0.7,7,0,0.862,2.29,0.00118,0.1043,0,6.9904,7.2047,514.2035,1.359E4,3.456E5,3.456E5,2.811E4,7.0741,514.20144,514.20552,0.0886,6.9928,7.1728,ESTIMATED,514.20277,2.058E4,3.089E5,1.3816,1.0519,3.089E5,2.264E4,7.1253,514.20117,514.20508,0.0756,7.0418,7.187,ESTIMATED,514.20394,1.359E4,2.895E5,0.7868,0.88,2.895E5,2.029E4,7.0095,514.2019,514.20584,0.0527,7.0095,7.1212,ESTIMATED,514.20434,2.128E4,3.335E5,,,3.335E5,2.391E4,7.1259,514.20157,514.20539,0.0748,7.0484,7.1875,ESTIMATED,514.20381,2.724E4,3.148E5,0.0297,0.8972,3.148E5,2.985E4,7.0438,514.20168,514.20537,0.082,6.9904,7.1616,ESTIMATED,514.20347,2.553E4,3.386E5,1.6792,1.3511,3.386E5,1.459E4,7.0113,514.20149,514.20526,0.0507,7.0082,7.1164,ESTIMATED,514.20329,1.769E4,3.054E5,30.9686,16.5391,3.054E5,1.587E4,7.162,514.20106,514.20472,0.0635,7.0882,7.2047,ESTIMATED,514.20231,1.637E4,2.813E5,0.7103,0.8294,2.813E5,2.351E4,7.1383,514.2013,514.20538,0.0787,7.0486,7.1876,ESTIMATED,514.20384,1.822E4,3.023E5,0.5699,0.7756,3.023E5,2.233E4,7.1481,514.2012,514.20483,0.0785,7.0526,7.1877,ESTIMATED,514.20375,1.794E4,3.167E5,0.4169,0.7117,3.167E5,3.019E4,7.0929,514.20136,514.2053,0.0804,7.0053,7.1829,ESTIMATED,514.20346,1.818E4,3.456E5,0.7824,1.0138,3.456E5
333,4.802E6,7.177,316.0855,316.08579,1,10,0,0.881,1.14,0.00036,0.1004,0,7.0802,7.2799,316.08556,1.993E5,4.586E7,4.586E7,4.464E6,7.1574,316.0855,316.08579,0.1058,7.0803,7.2774,ESTIMATED,316.08566,2.452E6,4.226E7,1.2843,1.3458,4.226E7,4.296E6,7.2083,316.08524,316.08558,0.1022,7.0819,7.2782,ESTIMATED,316.08546,8.19E5,4.203E7,0.7203,0.8171,4.203E7,4.24E6,7.1397,316.08551,316.08589,0.1048,7.0809,7.2791,ESTIMATED,316.08573,1.334E6,4.258E7,1.7392,1.5514,4.258E7,4.432E6,7.1875,316.08532,316.08567,0.107,7.0824,7.2786,ESTIMATED,316.08553,1.699E6,4.221E7,1.0295,0.9534,4.221E7,4.478E6,7.1524,316.08549,316.08586,0.1036,7.0811,7.2779,ESTIMATED,316.08571,2.053E6,4.282E7,1.4934,1.3725,4.282E7,3.793E6,7.1225,316.08549,316.08587,0.1031,7.0823,7.2785,ESTIMATED,316.0857,1.117E6,4.079E7,2.7339,2.1534,4.079E7,4.063E6,7.2229,316.08525,316.08553,0.0975,7.0821,7.2775,ESTIMATED,316.08541,1.993E5,4.49E7,0.6145,0.7707,4.49E7,4.405E6,7.2059,316.08519,316.08554,0.1059,7.0826,7.2788,ESTIMATED,316.08539,1.477E6,4.182E7,0.708,0.82,4.182E7,4.388E6,7.1968,316.08506,316.08547,0.1099,7.0802,7.2785,ESTIMATED,316.08537,7.411E5,4.212E7,0.9461,0.9096,4.212E7,4.802E6,7.1768,316.08549,316.08576,0.1011,7.0831,7.2799,ESTIMATED,316.08561,3.46E6,4.586E7,0.9895,1.1055,4.586E7
334,2.149E5,7.217,613.21209,613.21658,1,10,0,0.916,0.95,0.00058,0.0234,0,7.1203,7.3199,613.21544,9.286E4,2.193E6,2.193E6,1.866E5,7.2157,613.21209,613.21658,0.1095,7.1203,7.3197,ESTIMATED,613.21549,9.857E4,1.79E6,0.9244,1.3274,1.79E6,1.87E5,7.2113,613.21228,613.2162,0.1008,7.1223,7.3174,ESTIMATED,613.21537,9.286E4,1.821E6,1.0748,1.1021,1.821E6,2.03E5,7.2212,613.21239,613.21648,0.0979,7.1212,7.3188,ESTIMATED,613.21578,1.421E5,2.058E6,1.3504,0.98,2.058E6,1.874E5,7.2088,613.21509,613.21627,0.0902,7.1228,7.3179,ESTIMATED,613.2155,1.045E5,1.99E6,1.105,1.1452,1.99E6,1.951E5,7.2293,613.21195,613.21673,0.0952,7.1215,7.3173,ESTIMATED,613.21568,1.635E5,1.918E6,0.7333,0.9157,1.918E6,2.027E5,7.2234,613.21198,613.21651,0.1256,7.1225,7.3187,ESTIMATED,613.21552,1.686E5,1.992E6,0.9994,0.9562,1.992E6,1.878E5,7.2199,613.21151,613.21593,0.0923,7.1221,7.3199,ESTIMATED,613.2152,9.921E4,1.912E6,0.8298,0.9835,1.912E6,1.848E5,7.2242,613.21481,613.21582,0.1023,7.1229,7.3181,ESTIMATED,613.21526,1.05E5,1.748E6,0.8027,0.9377,1.748E6,1.835E5,7.2059,613.21477,613.21651,0.1045,7.1204,7.3177,ESTIMATED,613.21523,1.257E5,1.809E6,1.138,1.1368,1.809E6,2.149E5,7.2104,613.21185,613.21648,0.1012,7.121,7.3192,ESTIMATED,613.21539,1.199E5,2.193E6,1.0599,1.062,2.193E6
335,9.284E5,7.2424,444.23898,444.24182,0.6,6,0,0.793,3.38,0.0015,0.0926,0,7.1313,7.36,444.24049,1.524E4,1E7,1E7,8.225E5,7.2894,444.23898,444.24182,0.0916,7.1605,7.3597,ESTIMATED,444.23973,2.655E4,9.221E6,0.9184,0.908,9.221E6,8.353E5,7.2113,444.23876,444.24157,0.0964,7.1623,7.3597,ESTIMATED,444.24117,5.96E5,8.736E6,2.4822,1.948,8.736E6,1.495E3,7.2273,444.23938,444.24199,0.0347,7.1968,7.2304,ESTIMATED,444.24082,1.524E4,1.03E5,0.1518,0.55,1.03E5,8.628E5,7.2088,444.23868,444.24165,0.0918,7.1629,7.3572,ESTIMATED,444.24098,6.682E5,9.215E6,2.9543,2.1883,9.215E6,4.923E5,7.3234,444.23923,444.24203,0.169,7.1772,7.3295,ESTIMATED,444.23994,1.545E4,9.059E6,0.074,0.5336,9.059E6,1.661E5,7.328,444.23885,444.24194,0.0187,7.2203,7.328,ESTIMATED,444.24002,1.707E4,7.088E6,,0.5,7.088E6,8.088E5,7.1681,444.23849,444.24141,0.0901,7.1313,7.329,ESTIMATED,444.24008,5.267E5,9.187E6,3.5119,2.6661,9.187E6,8.224E5,7.212,444.24077,444.24148,0.1238,7.163,7.3573,ESTIMATED,444.24123,6.852E5,8.733E6,2.6735,2.0498,8.733E6,8.03E5,7.1968,444.24087,444.24142,0.0866,7.1603,7.36,ESTIMATED,444.24118,5.323E5,9.14E6,3.5484,2.7345,9.14E6,9.284E5,7.2588,444.23886,444.24169,0.0869,7.1614,7.3589,ESTIMATED,444.23972,1.754E5,1E7,2.218,1.1145,1E7
336,2.916E6,7.233,417.16716,417.16807,0.2,2,0,0.912,0.24,0.0001,0.0397,0,7.1304,7.3543,417.16769,1.495E4,3.155E7,3.155E7,2.421E6,7.2743,417.16716,417.16807,0.0897,7.1327,7.3289,ESTIMATED,417.16787,1.055E5,2.777E7,0.683,0.7944,2.777E7,1.087E6,7.1562,417.16659,417.16788,0.0325,7.1562,7.3537,ESTIMATED,417.16756,1.235E5,2.776E7,,,2.776E7,1.085E6,7.3497,417.16603,417.1681,0.0313,7.1907,7.3528,ESTIMATED,417.16796,2.05E4,2.991E7,0.0475,0.5199,2.991E7,1.465E6,7.1568,417.16686,417.16801,0.0427,7.1568,7.3542,ESTIMATED,417.16761,1.481E5,3.081E7,,,3.081E7,2.262E6,7.3356,417.16665,417.16812,0.096,7.1555,7.3539,ESTIMATED,417.16793,1.495E4,3.08E7,0.1969,0.5834,3.08E7,2.427E5,7.3527,417.16704,417.16806,0.0147,7.2386,7.3527,ESTIMATED,417.1679,2.245E4,1.221E7,,0.5,1.221E7,1.701E5,7.1559,417.1652,417.1677,0.0171,7.1559,7.3531,ESTIMATED,417.16746,7.702E4,6.205E6,,,6.205E6,8.619E5,7.1568,417.16639,417.16795,0.0313,7.1568,7.3543,ESTIMATED,417.16742,1.139E5,2.305E7,,,2.305E7,5.727E5,7.1572,417.16592,417.16766,0.0228,7.1572,7.3539,ESTIMATED,417.16741,1.062E5,1.947E7,,,1.947E7,2.916E6,7.2347,417.16749,417.16801,0.0816,7.1304,7.3283,ESTIMATED,417.16777,1.074E6,3.155E7,1.0038,0.9821,3.155E7
337,1.825E7,7.2952,336.17086,336.17119,0.6,6,0,0.892,1.07,0.00036,0.0558,0,7.2004,7.4116,336.17088,1.248E6,1.586E8,1.586E8,1.475E7,7.2743,336.17086,336.17119,0.1292,7.2004,7.3971,ESTIMATED,336.17102,6.464E6,1.263E8,1.4064,1.3523,1.263E8,1.699E7,7.3295,336.17066,336.1709,0.1405,7.2022,7.3993,ESTIMATED,336.17079,2.362E7,1.322E8,0.5485,0.7743,1.322E8,1.066E7,7.2425,336.17085,336.1712,0.0757,7.2151,7.4116,ESTIMATED,336.17104,1.847E6,1.286E8,6.867,2.7656,1.286E8,1.715E7,7.327,336.17067,336.17098,0.6341,7.2027,7.4,ESTIMATED,336.17084,3.283E7,1.358E8,0.5874,0.7937,1.358E8,1.322E7,7.2536,336.17088,336.17124,0.1416,7.214,7.4099,ESTIMATED,336.17103,3.253E6,1.296E8,2.8943,2.3192,1.296E8,8.482E6,7.2295,336.17078,336.17121,0.0704,7.2142,7.4112,ESTIMATED,336.17103,1.248E6,1.338E8,6.2354,4.2611,1.338E8,1.668E7,7.3501,336.17055,336.17084,0.1274,7.2138,7.4106,ESTIMATED,336.17071,9.349E6,1.446E8,0.4814,0.7151,1.446E8,1.665E7,7.3302,336.17054,336.17083,0.1261,7.2029,7.3969,ESTIMATED,336.17068,2.818E7,1.358E8,0.5248,0.7624,1.358E8,1.677E7,7.3268,336.17048,336.1708,0.1341,7.2029,7.3994,ESTIMATED,336.17066,2.462E7,1.346E8,0.5231,0.7931,1.346E8,1.825E7,7.2889,336.1708,336.17113,0.1242,7.2012,7.3989,ESTIMATED,336.17098,1.591E7,1.586E8,1.2197,1.1272,1.586E8
