id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height
685,6.947E6,11.6371,296.14641,296.1472,1,10,0,0.889,1.11,0.00033,0.365,0,11.1651,12.1385,296.1468,9.239E3,4.473E7,4.473E7,3.192E6,11.7277,296.14616,296.14689,0.1307,11.4796,12.1376,ESTIMATED,296.14671,1.736E4,2.248E7,0.9307,0.9862,2.248E7,5.799E6,11.4347,296.14644,296.14834,0.1389,11.1651,12.0051,ESTIMATED,296.14695,9.239E3,3.719E7,1.2343,1.1088,3.719E7,6.947E6,11.565,296.14641,296.1472,0.1557,11.3157,12.1381,ESTIMATED,296.1469,1.386E4,4.473E7,1.4032,0.512,4.473E7,3.077E6,11.7996,296.14618,296.14683,0.143,11.5418,12.1369,ESTIMATED,296.14665,1.448E4,2.09E7,0.147,0.9479,2.09E7,5.896E6,11.5041,296.14662,296.14834,0.1452,11.2158,12.0537,ESTIMATED,296.14693,9.302E3,3.8E7,0.9833,0.9983,3.8E7,6.01E6,11.5603,296.1463,296.14834,0.138,11.2763,12.0188,ESTIMATED,296.14693,1.124E4,4.108E7,0.8908,0.9713,4.108E7,3.116E6,11.72,296.14632,296.148,0.1426,11.4924,12.1385,ESTIMATED,296.14662,2.208E4,2.056E7,1.2603,1.1303,2.056E7,3.773E6,11.7072,296.14615,296.14785,0.1298,11.4795,12.1379,ESTIMATED,296.14665,1.347E4,2.723E7,1.164,1.1037,2.723E7,6.11E6,11.6331,296.14644,296.14708,0.1376,11.3438,11.9888,ESTIMATED,296.14689,1.224E4,4.084E7,0.8975,0.9501,4.084E7,3.582E6,11.7189,296.14629,296.14716,0.128,11.4418,12.1381,ESTIMATED,296.14676,1.398E4,2.474E7,0.8021,0.9066,2.474E7
686,5.623E5,11.6517,459.00375,459.0073,1,10,0,0.871,3.8,0.00174,0.1999,0,11.3914,11.9768,459.00651,7.693E3,4.229E6,4.229E6,4.669E5,11.5984,459.00399,459.00781,0.1412,11.4019,11.8559,ESTIMATED,459.00665,7.693E3,3.312E6,1.2629,1.1023,3.312E6,5.623E5,11.7668,459.00476,459.00794,0.1322,11.5569,11.9768,ESTIMATED,459.00715,1.364E4,4.229E6,1.021,0.9977,4.229E6,5.231E5,11.6764,459.00375,459.0073,0.1264,11.4952,11.9027,ESTIMATED,459.00541,1.473E4,3.881E6,1.2889,1.1384,3.881E6,4.866E5,11.5669,459.00342,459.00715,0.1355,11.3914,11.8122,ESTIMATED,459.00625,1.302E4,3.453E6,1.1517,1.088,3.453E6,5.287E5,11.7353,459.00418,459.0076,0.1374,11.5511,11.9505,ESTIMATED,459.00666,1.653E4,3.845E6,1.1904,1.1327,3.845E6,4.968E5,11.708,459.00408,459.00788,0.1339,11.5162,11.927,ESTIMATED,459.00683,1.271E4,3.56E6,1.1464,1.0675,3.56E6,4.886E5,11.6019,459.00434,459.00723,0.1299,11.4002,11.8273,ESTIMATED,459.00668,1.014E4,3.375E6,0.7957,1.0056,3.375E6,5.406E5,11.5976,459.00437,459.00726,0.1253,11.399,11.8146,ESTIMATED,459.00675,1.299E4,4.122E6,1.2069,1.0443,4.122E6,4.533E5,11.6585,459.0039,459.00748,0.127,11.471,11.8848,ESTIMATED,459.00618,1.548E4,3.343E6,1.1237,1.0669,3.343E6,5.129E5,11.607,459.00398,459.00993,0.1352,11.4138,11.8401,ESTIMATED,459.00652,1.439E4,3.598E6,1.2446,1.0772,3.598E6
687,8.073E5,11.3682,845.47734,845.48399,0.2,2,9,0.907,0.64,0.00054,0.0923,0,11.2067,11.9104,845.48403,7.885E3,7.108E6,7.108E6,5.119E5,11.2187,845.48209,845.48629,0.0652,11.2092,11.5013,ESTIMATED,845.48387,2.825E4,7.108E6,12.8286,7.7784,7.108E6,7.229E5,11.4223,845.48183,845.48769,0.1295,11.209,11.9104,ESTIMATED,845.48473,1.029E4,5.202E6,1.381,1.1525,5.202E6,2.619E3,11.6604,845.47734,845.48399,0.0167,11.654,11.7177,ESTIMATED,845.48347,1.682E4,5.499E4,8.9553,4.9777,5.499E4,3.441E5,11.2088,845.48268,845.48548,0.0465,11.2088,11.4159,ESTIMATED,845.4838,2.619E4,6.629E6,,,6.629E6,7.958E5,11.4165,845.4832,845.48687,0.1125,11.2095,11.8887,ESTIMATED,845.48465,7.885E3,5.719E6,0.896,0.9984,5.719E6,3.324E3,11.7527,845.48308,845.48531,0.0316,11.7047,11.7838,ESTIMATED,845.48401,1.579E4,6.468E4,0.6485,0.8243,6.468E4,4.649E5,11.213,845.48145,845.48944,0.094,11.2067,11.4678,ESTIMATED,845.48359,2.18E4,6.884E6,17.4391,10.8354,6.884E6,4.826E5,11.2338,845.4827,845.48533,0.0796,11.2087,11.5139,ESTIMATED,845.48374,2.339E4,6.822E6,3.6947,2.8101,6.822E6,8.073E5,11.3193,845.48268,845.48714,0.1357,11.2097,11.6109,ESTIMATED,845.48434,1.591E4,5.719E6,1.1316,1.219,5.719E6,5.334E5,11.2361,845.48144,845.4868,0.0569,11.2081,11.5039,ESTIMATED,845.48407,2.704E4,6.533E6,3.9074,2.8452,6.533E6
688,1.125E6,11.7686,570.35362,570.35841,1,10,1,0.905,1.31,0.00075,0.0544,0,11.5505,12.2063,570.35722,8.107E3,9.197E6,9.197E6,9.527E5,11.7888,570.35637,570.35796,0.1176,11.6111,12.1601,ESTIMATED,570.35702,1.594E4,7.733E6,1.085,1.125,7.733E6,1.125E6,11.7344,570.35576,570.35817,0.1157,11.5505,12.0207,ESTIMATED,570.35759,1.051E4,8.933E6,1.3249,2.1723,8.933E6,9.896E5,11.7798,570.35362,570.35841,0.0991,11.5777,12.0377,ESTIMATED,570.35728,8.818E3,8.599E6,0.9082,1.2387,8.599E6,8.88E5,11.7777,570.35302,570.35799,0.105,11.5988,12.2063,ESTIMATED,570.35693,9.716E3,7.218E6,1.5445,1.3459,7.218E6,1.107E6,11.745,570.3537,570.359,0.12,11.5733,12.0164,ESTIMATED,570.35759,2.18E4,9.197E6,1.5273,1.2114,9.197E6,1.065E6,11.7527,570.35631,570.35903,0.1052,11.5793,12.0958,ESTIMATED,570.35755,8.494E3,9.089E6,1.4965,1.2119,9.089E6,9.395E5,11.7735,570.35565,570.35795,0.1105,11.586,12.1191,ESTIMATED,570.35684,8.107E3,7.853E6,1.4177,1.2369,7.853E6,1.078E6,11.7767,570.35537,570.35771,0.104,11.5913,12.1601,ESTIMATED,570.35691,1.511E4,8.905E6,1.156,1.1478,8.905E6,9.019E5,11.7722,570.35353,570.35862,0.1276,11.5952,12.1074,ESTIMATED,570.35733,1.394E4,7.335E6,1.351,1.0787,7.335E6,1.005E6,11.7855,570.35667,570.35859,0.1071,11.607,12.1476,ESTIMATED,570.35718,1.6E4,8.507E6,1.1442,1.1292,8.507E6
689,1.187E6,11.5099,500.16173,500.16549,0.2,2,9,0.924,0.29,0.00015,0.0756,0,11.3033,12.1444,500.16427,1.009E4,8.146E6,8.146E6,6.705E3,11.8398,500.16181,500.16562,0.0432,11.8334,11.9572,ESTIMATED,500.16374,3.042E4,8.622E4,18.3427,9.6713,8.622E4,4.044E5,11.3078,500.1622,500.16542,0.185,11.3047,11.5095,ESTIMATED,500.16454,6.209E4,7.363E6,33.1704,22.9753,7.363E6,1.076E6,11.4068,500.16173,500.16549,0.1258,11.3033,11.7177,ESTIMATED,500.16424,4.729E4,8.023E6,1.1974,1.2445,8.023E6,1.039E6,11.5924,500.16103,500.16544,0.1294,11.3822,12.0552,ESTIMATED,500.16439,2.365E4,7.382E6,1.0338,1.0464,7.382E6,6.732E5,11.329,500.16175,500.16529,0.0995,11.3037,11.5829,ESTIMATED,500.16371,3.753E4,7.212E6,5.0403,6.2449,7.212E6,8.815E5,11.393,500.1622,500.16588,0.1271,11.3047,11.7464,ESTIMATED,500.1648,2.36E4,7.163E6,1.4071,1.2647,7.163E6,1.034E6,11.5328,500.16159,500.16519,0.1423,11.3073,11.856,ESTIMATED,500.16447,1.009E4,6.674E6,1.1563,1.0384,6.674E6,1.328E4,11.7642,500.16129,500.16519,0.3009,11.7579,11.9593,ESTIMATED,500.16388,2.968E4,1.165E5,30.9678,15.9839,1.165E5,9.707E5,11.436,500.1618,500.16605,0.1331,11.3036,11.791,ESTIMATED,500.16448,3.237E4,6.716E6,1.1199,1.0574,6.716E6,1.187E6,11.4977,500.1612,500.16548,0.1331,11.3041,12.1444,ESTIMATED,500.16443,2.019E4,8.146E6,1.2329,1.1081,8.146E6
690,5.238E4,11.8427,484.12241,484.12585,1,10,0,0.876,1.65,0.0008,0.2419,0,11.5601,12.1041,484.12329,5.637E3,4.521E5,4.521E5,4.552E4,11.9174,484.12163,484.12661,0.1162,11.792,12.0654,ESTIMATED,484.12299,6.443E3,3.87E5,1.0786,1.0295,3.87E5,4.723E4,11.7021,484.12138,484.12428,0.1259,11.5601,11.8675,ESTIMATED,484.12359,5.637E3,3.972E5,1.073,0.6847,3.972E5,4.815E4,11.8111,484.12241,484.12585,0.1083,11.6859,11.9449,ESTIMATED,484.12362,1.212E4,4.004E5,0.9703,1.0768,4.004E5,4.528E4,11.944,484.12085,484.12377,0.1194,11.831,12.1041,ESTIMATED,484.123,1.201E4,3.695E5,1.7768,1.2908,3.695E5,4.406E4,11.7417,484.12293,484.1246,1.9494,11.5965,11.8627,ESTIMATED,484.12363,7.075E3,4.062E5,1.0518,1.0249,4.062E5,4.352E4,11.7647,484.1213,484.12705,0.1201,11.6412,11.8991,ESTIMATED,484.12368,8.06E3,3.672E5,1.4396,1.1766,3.672E5,4.445E4,11.9174,484.12211,484.12515,0.1138,11.8051,12.0568,ESTIMATED,484.12296,1.115E4,3.934E5,1.3375,1.1171,3.934E5,5.238E4,11.8949,484.1218,484.12373,0.1046,11.7798,12.0638,ESTIMATED,484.12288,9.006E3,4.521E5,1.2357,1.2643,4.521E5,4.322E4,11.8259,484.1222,484.12694,0.1149,11.7253,11.9758,ESTIMATED,484.12341,1.144E4,3.717E5,1.2491,1.2213,3.717E5,5.011E4,11.9076,484.12158,484.12418,0.1159,11.7729,12.0317,ESTIMATED,484.1231,1.167E4,4.263E5,1.0148,0.9739,4.263E5
691,8.923E5,11.6585,415.21055,415.21397,0.3,3,10,0.922,0.55,0.00023,0.0712,0,11.3785,11.9963,415.21257,1.262E4,5.578E6,5.578E6,8.065E3,11.843,415.21025,415.21304,0.0949,11.8206,11.9963,ESTIMATED,415.21208,1.262E4,7.472E4,6.742,3.9226,7.472E4,8.032E5,11.5665,415.21066,415.21371,0.1588,11.3793,11.9578,ESTIMATED,415.21287,2.011E4,4.636E6,0.8633,1.0009,4.636E6,8.85E5,11.565,415.21055,415.21397,0.1367,11.3786,11.9059,ESTIMATED,415.21267,1.456E4,5.578E6,0.8391,0.953,5.578E6,7.848E5,11.5512,415.21012,415.21343,0.1549,11.3791,11.8475,ESTIMATED,415.21248,1.702E4,4.83E6,1.2613,1.0965,4.83E6,7.854E5,11.5765,415.21064,415.21374,0.168,11.3792,11.9211,ESTIMATED,415.21288,1.624E4,4.529E6,0.895,0.9771,4.529E6,7.858E5,11.5698,415.21063,415.21417,0.1467,11.3805,11.915,ESTIMATED,415.21284,1.679E4,4.741E6,0.9166,0.9616,4.741E6,2.84E3,11.8753,415.21013,415.21248,0.0556,11.856,11.9264,ESTIMATED,415.21224,1.476E4,5.403E4,2.6494,1.8247,5.403E4,3.887E3,11.9142,415.21114,415.2125,0.0485,11.85,11.9465,ESTIMATED,415.21231,1.48E4,6.5E4,0.5032,0.7516,6.5E4,7.346E5,11.5666,415.2106,415.21374,0.1606,11.3785,11.8458,ESTIMATED,415.21269,3.095E4,4.383E6,0.8916,0.9936,4.383E6,8.923E5,11.557,415.21038,415.21289,0.161,11.3798,11.8656,ESTIMATED,415.2126,1.804E4,5.4E6,0.9705,1.0158,5.4E6
692,3.073E6,11.9647,278.18995,278.19146,0.8,8,16,0.9,1.25,0.00035,0.2468,0,11.4193,12.4168,278.19105,5.101E4,2.04E7,2.04E7,1.489E4,11.8623,278.19078,278.19127,0.0836,11.8302,11.9207,ESTIMATED,278.19102,7.429E4,2.401E5,1.8139,1.407,2.401E5,3.073E6,12.1174,278.19039,278.19177,0.1353,11.4193,12.4165,ESTIMATED,278.19128,7.042E4,2.04E7,1.5542,1.2487,2.04E7,1.565E4,11.8805,278.18995,278.19146,0.0742,11.8329,11.9513,ESTIMATED,278.19085,5.101E4,4.107E5,3.1164,1.245,4.107E5,8.085E3,11.9052,278.19079,278.19126,0.0372,11.889,11.944,ESTIMATED,278.191,7.864E4,2.326E5,2.409,1.7045,2.326E5,3.004E6,12.1847,278.19009,278.19156,0.1356,11.4196,12.4168,ESTIMATED,278.19122,6.295E4,2.03E7,1.16,1.1046,2.03E7,2.094E4,11.8927,278.19097,278.19143,0.1015,11.8317,11.9587,ESTIMATED,278.1912,5.978E4,2.749E5,1.0812,1.0406,2.749E5,1.241E4,12.0964,278.19043,278.19118,0.0181,12.0242,12.1094,ESTIMATED,278.19085,7.183E4,2.373E5,0.179,0.5895,2.373E5,1.918E4,11.866,278.19071,278.19126,0.0708,11.8304,11.9368,ESTIMATED,278.19091,1.038E5,3.444E5,1.9871,1.4936,3.444E5,8.441E3,11.9921,278.19081,278.19143,0.0236,11.9758,12.0352,ESTIMATED,278.19116,8.438E4,2.217E5,2.6475,1.8237,2.217E5,1.305E4,11.8496,278.19085,278.19139,0.0379,11.8331,11.9012,ESTIMATED,278.19105,5.537E4,3.136E5,3.1131,2.0566,3.136E5
693,3.269E6,11.9243,495.92551,495.92743,1,10,6,0.894,1.11,0.00055,0.215,0,11.57,12.3714,495.92663,7.155E3,2.313E7,2.313E7,2.776E6,11.8591,495.92565,495.9294,0.1331,11.6111,12.144,ESTIMATED,495.92646,1.528E4,1.954E7,1.1117,1.0683,1.954E7,2.116E6,12.0517,495.92577,495.92988,0.1418,11.793,12.3714,ESTIMATED,495.92685,7.155E3,1.404E7,1.4193,1.2112,1.404E7,2.987E6,11.9545,495.92551,495.92743,0.134,11.6923,12.2541,ESTIMATED,495.92682,1.378E4,2.158E7,1.155,1.063,2.158E7,2.828E6,11.8411,495.92554,495.9268,0.1371,11.57,12.1041,ESTIMATED,495.92638,1.241E4,1.917E7,0.8898,0.9745,1.917E7,2.374E6,12.0351,495.92523,495.92988,0.1344,11.7584,12.3199,ESTIMATED,495.92686,9.66E3,1.619E7,1.0279,1.0393,1.619E7,2.551E6,12.003,495.92517,495.92769,0.1424,11.7304,12.2756,ESTIMATED,495.92689,8.184E3,1.731E7,0.9621,0.9971,1.731E7,2.74E6,11.8495,495.92558,495.92899,0.1371,11.5923,12.1191,ESTIMATED,495.92634,1.127E4,1.831E7,1.0322,1.1333,1.831E7,3.269E6,11.8367,495.9254,495.92883,0.1419,11.5976,12.1443,ESTIMATED,495.92635,1.784E4,2.313E7,1.3893,1.1876,2.313E7,2.63E6,11.9402,495.92594,495.92974,0.1406,11.6749,12.2146,ESTIMATED,495.92674,1.125E4,1.757E7,0.9253,0.9966,1.757E7,3.079E6,11.872,495.92553,495.92714,0.1368,11.6133,12.1381,ESTIMATED,495.92657,1.326E4,2.099E7,1.2411,1.0146,2.099E7
694,4.264E6,12.2382,278.18995,278.19171,0.2,2,24,0.919,0.58,0.00016,0.0095,0,11.4646,12.4641,278.19104,5.101E4,3.835E7,3.835E7,4.264E6,12.4124,278.19075,278.19153,0.1573,11.4672,12.4627,ESTIMATED,278.19101,5.519E4,3.823E7,0.4236,0.6779,3.823E7,3.074E6,12.1174,278.19097,278.19177,0.1353,11.4655,12.4629,ESTIMATED,278.19128,7.11E4,2.04E7,1.5542,1.2487,2.04E7,3.192E6,12.2701,278.18995,278.19171,0.1379,11.4668,12.4617,ESTIMATED,278.19065,5.101E4,2.048E7,1.2229,1.1023,2.048E7,2.235E6,12.4641,278.19055,278.19165,0.0542,11.4647,12.4641,ESTIMATED,278.19096,6.114E4,3.726E7,,0.5,3.726E7,3.012E6,12.1847,278.19009,278.19156,0.1356,11.4667,12.4635,ESTIMATED,278.19122,6.295E4,2.03E7,1.16,1.1046,2.03E7,3.004E6,12.2469,278.19022,278.19179,0.1312,11.4653,12.4638,ESTIMATED,278.19126,5.978E4,2.046E7,1.0039,1.0128,2.046E7,3.984E6,12.4292,278.19043,278.1913,0.3797,11.4647,12.4635,ESTIMATED,278.19092,5.33E4,3.835E7,0.2281,0.6158,3.835E7,1.929E4,11.969,278.19065,278.1911,0.0325,11.9368,12.0573,ESTIMATED,278.19088,9.103E4,2.256E5,2.7348,1.8674,2.256E5,3.266E6,12.3289,278.19006,278.19175,0.1275,11.4646,12.4619,ESTIMATED,278.19115,7.131E4,2.222E7,0.9735,0.9349,2.222E7,1.69E4,11.9595,278.19082,278.19139,0.0715,11.9012,12.0049,ESTIMATED,278.19104,5.537E4,3.046E5,0.7788,0.8894,3.046E5
695,5.917E6,12.2388,375.18227,375.18456,0.2,2,12,0.926,0.4,0.00015,0.0128,0,11.5665,12.4658,375.18398,8.927E3,3.973E7,3.973E7,4.844E6,12.4094,375.18293,375.18516,0.144,11.827,12.4658,ESTIMATED,375.18387,1.083E4,3.758E7,0.4012,0.6799,3.758E7,5.207E6,12.1605,375.18358,375.18452,0.1437,11.5665,12.4629,ESTIMATED,375.18422,8.927E3,3.378E7,0.9243,0.9552,3.378E7,5.71E6,12.2731,375.18227,375.18456,0.1727,11.9833,12.465,ESTIMATED,375.18416,1.126E4,3.333E7,1.1535,1.067,3.333E7,3.397E6,12.4579,375.18302,375.18462,0.1871,11.8858,12.4641,ESTIMATED,375.1838,1.407E4,3.973E7,0.0489,0.521,3.973E7,5.415E6,12.1847,375.18225,375.18455,0.1377,11.6031,12.4635,ESTIMATED,375.18421,1.079E4,3.507E7,1.3157,1.1267,3.507E7,5.313E6,12.2469,375.18373,375.18469,0.1502,11.9746,12.4638,ESTIMATED,375.18421,1.222E4,3.43E7,1.0209,1.037,3.43E7,4.588E6,12.407,375.18273,375.18482,0.1241,11.8432,12.4635,ESTIMATED,375.18375,1.158E4,3.931E7,0.4293,0.6932,3.931E7,4.47E4,11.9723,375.18278,375.18509,0.1122,11.8272,12.0929,ESTIMATED,375.18366,1.682E4,3.705E5,0.8238,0.9739,3.705E5,5.917E6,12.3166,375.18334,375.18598,0.1467,11.7379,12.4651,ESTIMATED,375.18409,1.204E4,3.822E7,1.0552,0.9996,3.822E7,4.053E4,11.9595,375.18302,375.18504,0.1203,11.8203,12.0932,ESTIMATED,375.18381,1.324E4,3.085E5,0.9868,0.9804,3.085E5
696,4.215E6,11.9755,381.25303,381.25559,1,10,4,0.861,3.6,0.00137,0.364,0,11.631,12.4393,381.25416,8.439E3,2.568E7,2.568E7,3.459E6,11.9278,381.25315,381.25608,0.1537,11.6497,12.1343,ESTIMATED,381.2543,2.322E4,2.108E7,1.1058,1.0835,2.108E7,3.28E6,11.961,381.25343,381.25595,0.1376,11.6956,12.3426,ESTIMATED,381.254,9.254E3,2.193E7,1.1732,1.1729,2.193E7,4.03E6,11.9545,381.25303,381.25559,0.1616,11.6796,12.3197,ESTIMATED,381.25359,9.457E3,2.548E7,1.2644,1.134,2.548E7,1.799E5,12.2717,381.25302,381.2553,0.1616,12.1633,12.4392,ESTIMATED,381.25394,9.531E4,1.163E6,1.4309,1.2527,1.163E6,3.409E6,11.9695,381.25298,381.25565,0.1467,11.6965,12.437,ESTIMATED,381.25369,1.227E4,2.236E7,1.0654,1.0434,2.236E7,3.405E6,11.9746,381.25336,381.2557,0.1527,11.6785,12.4372,ESTIMATED,381.25397,8.798E3,2.091E7,1.0393,1.1413,2.091E7,3.516E6,11.9174,381.25322,381.2558,0.1532,11.631,12.1385,ESTIMATED,381.25496,8.439E3,2.143E7,1.1007,1.0995,2.143E7,4.215E6,11.9077,381.25312,381.25594,0.1767,11.6325,12.1411,ESTIMATED,381.25476,1.402E4,2.568E7,0.9341,1.2325,2.568E7,3.308E6,11.9402,381.25314,381.25596,0.1577,11.6749,12.4393,ESTIMATED,381.25413,1.417E4,2.037E7,1.3305,1.2051,2.037E7,3.939E6,11.9303,381.25326,381.25551,0.155,11.6511,12.1381,ESTIMATED,381.25422,1.366E4,2.473E7,1.1203,1.114,2.473E7
697,6.565E6,12.2532,278.18984,278.19171,0.2,2,26,0.933,0.24,0.00007,0.0157,0,11.5378,12.5365,278.19104,5.101E4,4.451E7,4.451E7,1.904E4,12.0291,278.19076,278.1913,0.0185,11.9207,12.0423,ESTIMATED,278.19099,6.677E4,2.594E5,0.1217,0.5609,2.594E5,3.075E6,12.1174,278.19084,278.19145,0.1353,11.5378,12.5189,ESTIMATED,278.19127,7.11E4,2.04E7,1.5542,1.2487,2.04E7,3.214E6,12.2701,278.18984,278.19171,0.1379,11.5398,12.5362,ESTIMATED,278.19065,5.101E4,2.048E7,1.2229,1.1023,2.048E7,4.774E6,12.4704,278.19055,278.19165,0.1263,11.5387,12.5361,ESTIMATED,278.19096,6.114E4,3.965E7,0.5957,0.7487,3.965E7,3.017E6,12.1847,278.19009,278.19156,0.1356,11.5385,12.5363,ESTIMATED,278.19122,6.295E4,2.03E7,1.16,1.1046,2.03E7,3.011E6,12.2469,278.19022,278.19164,0.1312,11.5381,12.5365,ESTIMATED,278.19126,5.978E4,2.046E7,1.0039,1.0128,2.046E7,5.61E6,12.4292,278.19043,278.1913,0.1412,11.539,12.5363,ESTIMATED,278.19092,5.33E4,3.835E7,0.7135,0.862,3.835E7,6.565E6,12.411,278.19065,278.1913,0.1391,11.5386,12.5342,ESTIMATED,278.19095,9.103E4,4.451E7,0.9747,0.9267,4.451E7,3.325E6,12.3289,278.19006,278.19175,0.1275,11.538,12.5365,ESTIMATED,278.19115,7.131E4,2.222E7,0.9932,1.0264,2.222E7,1.427E4,12.0448,278.19084,278.19134,0.023,12.0049,12.0932,ESTIMATED,278.19106,6.563E4,2.319E5,1.2115,1.1057,2.319E5
