id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SB1.mzML:area,datafile:SB1.mzML:rt,datafile:SB1.mzML:mz_range:min,datafile:SB1.mzML:mz_range:max,datafile:SB1.mzML:fwhm,datafile:SB1.mzML:rt_range:min,datafile:SB1.mzML:rt_range:max,datafile:SB1.mzML:feature_state,datafile:SB1.mzML:mz,datafile:SB1.mzML:intensity_range:min,datafile:SB1.mzML:intensity_range:max,datafile:SB1.mzML:asymmetry_factor,datafile:SB1.mzML:tailing_factor,datafile:SB1.mzML:height,datafile:SA5.mzML:area,datafile:SA5.mzML:rt,datafile:SA5.mzML:mz_range:min,datafile:SA5.mzML:mz_range:max,datafile:SA5.mzML:fwhm,datafile:SA5.mzML:rt_range:min,datafile:SA5.mzML:rt_range:max,datafile:SA5.mzML:feature_state,datafile:SA5.mzML:mz,datafile:SA5.mzML:intensity_range:min,datafile:SA5.mzML:intensity_range:max,datafile:SA5.mzML:asymmetry_factor,datafile:SA5.mzML:tailing_factor,datafile:SA5.mzML:height,datafile:SB5.mzML:area,datafile:SB5.mzML:rt,datafile:SB5.mzML:mz_range:min,datafile:SB5.mzML:mz_range:max,datafile:SB5.mzML:fwhm,datafile:SB5.mzML:rt_range:min,datafile:SB5.mzML:rt_range:max,datafile:SB5.mzML:feature_state,datafile:SB5.mzML:mz,datafile:SB5.mzML:intensity_range:min,datafile:SB5.mzML:intensity_range:max,datafile:SB5.mzML:asymmetry_factor,datafile:SB5.mzML:tailing_factor,datafile:SB5.mzML:height,datafile:SA4.mzML:area,datafile:SA4.mzML:rt,datafile:SA4.mzML:mz_range:min,datafile:SA4.mzML:mz_range:max,datafile:SA4.mzML:fwhm,datafile:SA4.mzML:rt_range:min,datafile:SA4.mzML:rt_range:max,datafile:SA4.mzML:feature_state,datafile:SA4.mzML:mz,datafile:SA4.mzML:intensity_range:min,datafile:SA4.mzML:intensity_range:max,datafile:SA4.mzML:asymmetry_factor,datafile:SA4.mzML:tailing_factor,datafile:SA4.mzML:height,datafile:SA2.mzML:area,datafile:SA2.mzML:rt,datafile:SA2.mzML:mz_range:min,datafile:SA2.mzML:mz_range:max,datafile:SA2.mzML:fwhm,datafile:SA2.mzML:rt_range:min,datafile:SA2.mzML:rt_range:max,datafile:SA2.mzML:feature_state,datafile:SA2.mzML:mz,datafile:SA2.mzML:intensity_range:min,datafile:SA2.mzML:intensity_range:max,datafile:SA2.mzML:asymmetry_factor,datafile:SA2.mzML:tailing_factor,datafile:SA2.mzML:height,datafile:SB4.mzML:area,datafile:SB4.mzML:rt,datafile:SB4.mzML:mz_range:min,datafile:SB4.mzML:mz_range:max,datafile:SB4.mzML:fwhm,datafile:SB4.mzML:rt_range:min,datafile:SB4.mzML:rt_range:max,datafile:SB4.mzML:feature_state,datafile:SB4.mzML:mz,datafile:SB4.mzML:intensity_range:min,datafile:SB4.mzML:intensity_range:max,datafile:SB4.mzML:asymmetry_factor,datafile:SB4.mzML:tailing_factor,datafile:SB4.mzML:height,datafile:SA3.mzML:area,datafile:SA3.mzML:rt,datafile:SA3.mzML:mz_range:min,datafile:SA3.mzML:mz_range:max,datafile:SA3.mzML:fwhm,datafile:SA3.mzML:rt_range:min,datafile:SA3.mzML:rt_range:max,datafile:SA3.mzML:feature_state,datafile:SA3.mzML:mz,datafile:SA3.mzML:intensity_range:min,datafile:SA3.mzML:intensity_range:max,datafile:SA3.mzML:asymmetry_factor,datafile:SA3.mzML:tailing_factor,datafile:SA3.mzML:height,datafile:SB2.mzML:area,datafile:SB2.mzML:rt,datafile:SB2.mzML:mz_range:min,datafile:SB2.mzML:mz_range:max,datafile:SB2.mzML:fwhm,datafile:SB2.mzML:rt_range:min,datafile:SB2.mzML:rt_range:max,datafile:SB2.mzML:feature_state,datafile:SB2.mzML:mz,datafile:SB2.mzML:intensity_range:min,datafile:SB2.mzML:intensity_range:max,datafile:SB2.mzML:asymmetry_factor,datafile:SB2.mzML:tailing_factor,datafile:SB2.mzML:height,datafile:SA1.mzML:area,datafile:SA1.mzML:rt,datafile:SA1.mzML:mz_range:min,datafile:SA1.mzML:mz_range:max,datafile:SA1.mzML:fwhm,datafile:SA1.mzML:rt_range:min,datafile:SA1.mzML:rt_range:max,datafile:SA1.mzML:feature_state,datafile:SA1.mzML:mz,datafile:SA1.mzML:intensity_range:min,datafile:SA1.mzML:intensity_range:max,datafile:SA1.mzML:asymmetry_factor,datafile:SA1.mzML:tailing_factor,datafile:SA1.mzML:height,datafile:SB3.mzML:area,datafile:SB3.mzML:rt,datafile:SB3.mzML:mz_range:min,datafile:SB3.mzML:mz_range:max,datafile:SB3.mzML:fwhm,datafile:SB3.mzML:rt_range:min,datafile:SB3.mzML:rt_range:max,datafile:SB3.mzML:feature_state,datafile:SB3.mzML:mz,datafile:SB3.mzML:intensity_range:min,datafile:SB3.mzML:intensity_range:max,datafile:SB3.mzML:asymmetry_factor,datafile:SB3.mzML:tailing_factor,datafile:SB3.mzML:height
422,6.924E6,9.8948,326.14259,326.14361,0.9,9,0,0.834,1.2,0.00039,0.2533,0,9.6901,10.0897,326.14262,1.287E4,5.533E7,5.533E7,5.401E6,9.8975,326.14234,326.14311,0.1594,9.6917,10.0885,ESTIMATED,326.14269,2.534E5,3.325E7,1.0154,0.9992,3.325E7,6.924E6,9.9585,326.14214,326.14298,0.1453,9.6921,10.0855,ESTIMATED,326.14257,1.295E4,4.852E7,0.9997,0.9121,4.852E7,3.123E6,9.7285,326.14254,326.14417,0.1545,9.7135,10.0644,ESTIMATED,326.14279,1.66E5,3.212E7,10.5212,6.5928,3.212E7,6.067E6,9.9807,326.14199,326.14275,0.1463,9.7159,10.0895,ESTIMATED,326.14252,1.552E4,4.28E7,0.8071,0.8529,4.28E7,6.068E6,9.9795,326.14201,326.14384,0.1407,9.731,10.0881,ESTIMATED,326.14241,1.561E4,4.369E7,0.84,0.8677,4.369E7,4.908E6,9.758,326.14265,326.14447,0.1611,9.6914,10.0897,ESTIMATED,326.1428,1.548E5,3.225E7,2.6534,2.0472,3.225E7,6.702E6,9.9706,326.14204,326.14265,0.1145,9.706,10.0878,ESTIMATED,326.14245,1.427E4,5.533E7,1.0804,0.9197,5.533E7,5.357E6,9.8413,326.14259,326.14361,0.1406,9.6901,10.0884,ESTIMATED,326.14274,4.246E5,3.643E7,1.2634,1.1344,3.643E7,5.254E6,10.0113,326.14188,326.14265,0.1535,9.7901,10.0895,ESTIMATED,326.14244,1.287E4,4.412E7,0.7503,0.8257,4.412E7,5.435E6,9.8226,326.14257,326.14398,0.1491,9.6914,10.0886,ESTIMATED,326.14277,2.657E5,3.54E7,1.0699,1.1783,3.54E7
423,2.693E5,9.9164,315.13315,315.13489,1,10,0,0.865,1.22,0.00039,0.0742,0,9.7203,10.1178,315.1344,1.419E4,2.03E6,2.03E6,1.407E5,9.9095,315.13392,315.13488,0.1808,9.7203,10.1178,ESTIMATED,315.13447,1.729E4,7.603E5,0.9606,1.0571,7.603E5,1.973E5,9.8791,315.13378,315.13488,0.1488,9.7203,10.0763,ESTIMATED,315.13437,1.976E4,1.289E6,1.3148,1.1167,1.289E6,2.351E5,9.9311,315.13323,315.13496,0.1168,9.7645,10.102,ESTIMATED,315.13457,1.818E4,1.825E6,0.9512,0.9598,1.825E6,2.003E5,9.904,315.13332,315.13467,0.1867,9.7222,10.0592,ESTIMATED,315.1343,2.626E4,1.276E6,0.9165,0.9373,1.276E6,2.127E5,9.9029,315.13362,315.13451,0.1475,9.7216,10.0548,ESTIMATED,315.1342,3.477E4,1.387E6,0.7997,0.9083,1.387E6,2.038E5,9.9533,315.13318,315.13488,0.114,9.764,10.1116,ESTIMATED,315.13458,1.812E4,1.507E6,0.7788,0.8708,1.507E6,2.054E5,9.9063,315.13369,315.13444,0.1437,9.7217,10.0455,ESTIMATED,315.13425,2.918E4,1.349E6,0.817,0.8946,1.349E6,1.466E5,9.9236,315.13315,315.13489,0.1614,9.7247,10.1171,ESTIMATED,315.1345,1.419E4,8.709E5,0.9505,0.9892,8.709E5,2.693E5,9.9064,315.13366,315.13481,0.1196,9.7209,10.0475,ESTIMATED,315.13426,1.648E4,2.03E6,0.836,0.9732,2.03E6,1.641E5,9.9476,315.13319,315.13619,0.1559,9.7379,10.1171,ESTIMATED,315.13456,1.595E4,1.029E6,0.8103,0.8549,1.029E6
424,1.444E7,9.9171,288.23187,288.23211,0.7,7,0,0.725,3.37,0.00097,0.1974,0,9.7102,10.1407,288.23224,9.79E3,1.006E8,1.006E8,1.444E7,9.9095,288.23184,288.23324,0.1332,9.7108,10.1082,ESTIMATED,288.23198,5.608E5,9.967E7,1.0497,1.0349,9.967E7,4.224E6,9.9826,288.23168,288.23334,0.1318,9.7265,10.1087,ESTIMATED,288.23219,1.106E4,3.152E7,1.0548,0.9369,3.152E7,5.438E6,9.7434,288.23188,288.23338,0.0502,9.7434,10.1394,ESTIMATED,288.23208,2.469E5,9.481E7,,,9.481E7,3.461E6,10.02,288.23168,288.23383,0.1403,9.7538,10.1078,ESTIMATED,288.23221,9.79E3,2.65E7,0.6385,0.7799,2.65E7,3.482E6,10.0067,288.23167,288.23347,0.131,9.7655,10.1093,ESTIMATED,288.23281,1.271E4,2.602E7,0.8471,0.8677,2.602E7,1.007E7,9.7701,288.23187,288.23329,9.4354,9.7429,10.1397,ESTIMATED,288.23205,3.812E5,9.442E7,5.3985,3.6638,9.442E7,4.179E6,10.0126,288.23282,288.23367,0.1136,9.7595,10.1091,ESTIMATED,288.23295,1.981E4,3.397E7,0.7117,0.818,3.397E7,1.44E7,9.8413,288.23187,288.23211,0.1385,9.7122,10.1075,ESTIMATED,288.232,9.216E5,1.006E8,1.5252,1.2299,1.006E8,3.404E6,10.0625,288.23156,288.23345,0.1236,9.8532,10.1407,ESTIMATED,288.2319,7.777E4,2.817E7,0.6793,0.7979,2.817E7,1.389E7,9.8226,288.23187,288.23333,0.1346,9.7102,10.1076,ESTIMATED,288.23223,6.449E5,9.979E7,1.2374,1.2487,9.979E7
425,1.794E7,9.9423,278.18998,278.19134,0.7,7,0,0.774,3,0.00083,0.1802,0,9.7402,10.1649,278.19087,1.592E4,1.189E8,1.189E8,1.322E7,9.9467,278.18989,278.19132,0.1646,9.7422,10.1368,ESTIMATED,278.19057,2.067E6,7.711E7,0.709,0.9092,7.711E7,1.767E7,10.0067,278.19,278.19121,0.178,9.7421,10.1396,ESTIMATED,278.19107,3.512E5,1.015E8,0.7144,0.8294,1.015E8,5.779E6,9.7675,278.19008,278.1914,0.0805,9.7675,10.0958,ESTIMATED,278.19079,5.966E5,7.294E7,,,7.294E7,1.495E7,10.02,278.19072,278.19116,0.1596,9.7411,10.1387,ESTIMATED,278.19104,1.268E5,9.36E7,0.7162,0.8183,9.36E7,1.514E7,10.0248,278.19057,278.19109,0.1736,9.7404,10.137,ESTIMATED,278.19094,6.768E4,8.963E7,0.6641,0.7955,8.963E7,9.017E6,9.8152,278.19004,278.19138,0.1545,9.767,10.1645,ESTIMATED,278.19073,4.935E5,6.92E7,3.166,2.3139,6.92E7,1.794E7,10.0245,278.1908,278.19109,0.1376,9.7406,10.1399,ESTIMATED,278.19097,1.344E5,1.189E8,0.6882,0.7902,1.189E8,1.283E7,9.8986,278.18998,278.19134,0.1906,9.7402,10.1392,ESTIMATED,278.19042,1.135E6,7.038E7,0.8753,1.0426,7.038E7,1.413E7,10.0745,278.18977,278.19133,0.165,9.7838,10.1649,ESTIMATED,278.19092,1.592E4,9.396E7,0.6425,0.7805,9.396E7,1.253E7,9.8445,278.19013,278.1914,0.1844,9.741,10.0981,ESTIMATED,278.19125,8.766E5,7.005E7,1.6441,1.4518,7.005E7
426,2.62E6,9.9698,501.20496,501.20589,1,10,0,0.776,3.6,0.0018,0.2616,0,9.7701,10.1699,501.20565,4.507E4,1.988E7,1.988E7,2.26E6,9.9739,501.20489,501.20562,0.1343,9.8278,10.1685,ESTIMATED,501.20538,3.074E5,1.579E7,0.4817,1.022,1.579E7,2.582E6,10.0218,501.20482,501.20815,0.137,9.7983,10.1678,ESTIMATED,501.2054,9.804E5,1.621E7,0.6099,0.8369,1.621E7,2.073E6,9.8279,501.20505,501.20854,0.1138,9.7705,10.0487,ESTIMATED,501.20563,2.152E5,1.988E7,1.9699,1.754,1.988E7,2.453E6,10.026,501.2047,501.20808,0.1342,9.7947,10.1699,ESTIMATED,501.20532,5.144E5,1.504E7,0.7551,0.8301,1.504E7,2.48E6,10.0518,501.20472,501.2079,0.1406,9.7843,10.168,ESTIMATED,501.20644,3.153E5,1.455E7,0.5246,0.7348,1.455E7,2.21E6,9.8575,501.20516,501.20583,0.1272,9.7701,10.0077,ESTIMATED,501.20554,9.15E5,1.752E7,1.4783,1.3657,1.752E7,2.62E6,10.0245,501.20485,501.20795,0.1203,9.794,10.1679,ESTIMATED,501.20677,5.272E5,1.788E7,0.7068,0.9434,1.788E7,2.245E6,9.9266,501.20496,501.20589,0.1489,9.7708,10.1675,ESTIMATED,501.20555,2.065E5,1.516E7,0.7758,1.0585,1.516E7,2.216E6,10.0895,501.20447,501.20805,0.1436,9.8338,10.168,ESTIMATED,501.20497,4.507E4,1.534E7,0.4394,0.696,1.534E7,2.076E6,9.8988,501.20509,501.20811,0.1194,9.7714,9.991,ESTIMATED,501.20552,3.367E6,1.593E7,0.724,0.862,1.593E7
427,3.411E6,9.9544,429.21662,429.21907,0.9,9,0,0.839,1.27,0.00055,0.22,0,9.75,10.1703,429.21862,1.455E4,2.463E7,2.463E7,2.86E6,9.9467,429.21661,429.21892,0.131,9.7516,10.1495,ESTIMATED,429.21871,2.621E5,1.891E7,0.7072,0.8684,1.891E7,3.365E6,10.0067,429.21811,429.21886,0.1399,9.7515,10.149,ESTIMATED,429.21855,7.484E4,2.133E7,0.7143,0.8628,2.133E7,1.868E6,9.7915,429.21651,429.22005,0.1381,9.7735,10.1703,ESTIMATED,429.21893,5.793E4,2.041E7,7.3445,4.7626,2.041E7,2.982E6,10.02,429.21614,429.2187,0.1281,9.7506,10.148,ESTIMATED,429.21848,3.837E4,2.025E7,0.7742,0.8378,2.025E7,2.98E6,10.0248,429.21775,429.21856,0.1536,9.753,10.1494,ESTIMATED,429.21833,1.455E4,1.874E7,0.9141,0.82,1.874E7,2.543E6,9.8575,429.21806,429.21973,0.1452,9.752,10.149,ESTIMATED,429.21888,5.695E4,1.878E7,1.0493,1.1188,1.878E7,3.411E6,10.0245,429.21733,429.21859,0.1222,9.75,10.1492,ESTIMATED,429.21839,4.401E4,2.463E7,0.6952,0.8496,2.463E7,2.783E6,9.9046,429.21662,429.21907,0.1314,9.7525,10.1486,ESTIMATED,429.21873,1.321E5,1.856E7,0.7414,0.9889,1.856E7,2.724E6,10.0775,429.21775,429.21899,0.1431,9.8276,10.1497,ESTIMATED,429.21838,2.394E4,1.938E7,0.467,0.6209,1.938E7,2.818E6,9.8897,429.21834,429.21905,0.1366,9.7502,10.1484,ESTIMATED,429.21884,1.153E5,1.918E7,0.8305,0.9937,1.918E7
428,3.508E6,9.9938,418.10394,418.10511,1,10,0,0.852,1.28,0.00053,0.0668,0,9.7911,10.1899,418.10442,1.482E4,3.097E7,3.097E7,3.022E6,9.9921,418.10416,418.10678,0.1148,9.7911,10.1873,ESTIMATED,418.10454,2.053E4,2.449E7,1.166,1.086,2.449E7,3.493E6,10.0037,418.10414,418.10887,0.2743,9.7921,10.1899,ESTIMATED,418.10434,1.751E4,2.747E7,1.1811,1.1055,2.747E7,3.205E6,9.9566,418.10416,418.10526,0.1197,9.7915,10.1893,ESTIMATED,418.10464,1.617E5,2.559E7,1.1494,1.0935,2.559E7,3.048E6,10.02,418.10406,418.10652,0.1142,9.8072,10.1894,ESTIMATED,418.10428,2.326E4,2.498E7,1.0691,1.0684,2.498E7,3.028E6,10.0067,418.10397,418.10636,0.1218,9.8124,10.1873,ESTIMATED,418.10413,2.522E4,2.351E7,1.1344,1.1405,2.351E7,3.134E6,9.9627,418.10365,418.10532,0.1169,9.7911,10.1899,ESTIMATED,418.10467,9.91E4,2.489E7,1.3122,1.1567,2.489E7,3.508E6,10.0126,418.10397,418.10642,0.1001,9.8033,10.1872,ESTIMATED,418.10417,1.482E4,3.097E7,1.0639,1.0512,3.097E7,3.024E6,9.9815,418.10394,418.10511,0.1255,9.7921,10.1888,ESTIMATED,418.10463,3.456E4,2.384E7,1.0903,1.0795,2.384E7,3.059E6,10.0234,418.10397,418.10641,0.1217,9.8307,10.1893,ESTIMATED,418.10417,3.832E4,2.492E7,1.3282,1.1569,2.492E7,3.083E6,9.9785,418.10439,418.10514,0.1159,9.7925,10.1896,ESTIMATED,418.10466,3.094E4,2.495E7,1.1047,1.0932,2.495E7
429,9.069E6,9.9748,270.18503,270.18533,0.7,7,0,0.728,3.26,0.00088,0.1832,0,9.7703,10.1986,270.18557,1.631E4,6.123E7,6.123E7,7.798E6,9.9739,270.18496,270.18628,0.1494,9.7726,10.1685,ESTIMATED,270.18519,7.26E5,4.968E7,0.9076,0.9415,4.968E7,8.868E6,10.0459,270.18495,270.18631,0.1517,9.7703,10.1678,ESTIMATED,270.18578,6E4,5.716E7,0.8061,0.8353,5.716E7,3.261E6,9.8066,270.18478,270.18637,0.0809,9.8006,10.1986,ESTIMATED,270.18532,1.468E5,4.52E7,20.3176,12.7008,4.52E7,7.489E6,10.0652,270.18488,270.18627,0.1506,9.7915,10.1699,ESTIMATED,270.18578,5.809E4,4.716E7,0.669,0.7961,4.716E7,7.595E6,10.0729,270.18487,270.18619,0.1586,9.7812,10.168,ESTIMATED,270.18604,1.631E4,5.008E7,0.6003,0.7676,5.008E7,5.5E6,9.8424,270.18489,270.18633,0.1147,9.8001,10.1961,ESTIMATED,270.18526,1.988E5,4.54E7,3.3951,2.4265,4.54E7,9.069E6,10.0245,270.18503,270.18624,0.1426,9.7752,10.1679,ESTIMATED,270.18607,1.787E4,6.123E7,1.3211,1.0253,6.123E7,7.776E6,9.9196,270.18503,270.18533,0.1608,9.7708,10.1675,ESTIMATED,270.18522,4.167E5,4.946E7,0.9591,1.0285,4.946E7,7.407E6,10.1075,270.18476,270.18618,0.1477,9.8407,10.1985,ESTIMATED,270.18545,2.112E4,5.265E7,0.7057,0.8099,5.265E7,7.378E6,9.8897,270.18504,270.18642,0.1619,9.7714,10.1671,ESTIMATED,270.18554,3.02E5,4.601E7,1.1615,1.1659,4.601E7
430,3.183E5,10.0626,367.16625,367.16747,1,10,0,0.858,1.2,0.00044,0.0427,0,9.8711,10.2699,367.16699,1.01E4,2.393E6,2.393E6,2.87E5,10.0789,367.16527,367.16907,0.1218,9.8975,10.2436,ESTIMATED,367.16712,1.01E4,2.138E6,0.7733,0.8866,2.138E6,3.137E5,10.0794,367.1666,367.16887,0.1277,9.8914,10.2676,ESTIMATED,367.16694,1.811E4,2.236E6,0.8613,0.9071,2.236E6,3.099E5,10.0393,367.16664,367.16761,0.145,9.8711,10.2079,ESTIMATED,367.16716,2.475E4,2.293E6,1.2404,1.0204,2.293E6,2.79E5,10.0652,367.16656,367.16738,0.1546,9.8978,10.2525,ESTIMATED,367.16688,1.948E4,1.937E6,1.1459,1.1188,1.937E6,2.766E5,10.082,367.16625,367.16874,0.1447,9.8844,10.2684,ESTIMATED,367.16675,1.481E4,1.826E6,0.8458,0.9461,1.826E6,3.035E5,10.0458,367.16674,367.16918,0.1242,9.8758,10.2462,ESTIMATED,367.16718,1.489E4,2.27E6,0.9343,1.0331,2.27E6,3.183E5,10.0576,367.16642,367.16873,0.1175,9.8939,10.2466,ESTIMATED,367.16677,2.113E4,2.393E6,1.2481,0.8755,2.393E6,2.962E5,10.0564,367.16625,367.16747,0.1371,9.8835,10.2265,ESTIMATED,367.16719,1.833E4,2.162E6,0.8758,0.9562,2.162E6,2.809E5,10.0805,367.16605,367.1672,0.1183,9.919,10.2699,ESTIMATED,367.16679,1.995E4,2.074E6,1.2324,1.1077,2.074E6,2.91E5,10.0409,367.16661,367.16776,0.1353,9.8867,10.2209,ESTIMATED,367.16719,2.083E4,2.147E6,1.1605,1.0772,2.147E6
431,6.895E5,10.0756,397.17479,397.17612,1,10,0,0.864,1.25,0.0005,0.0186,0,9.8895,10.2699,397.17565,2.113E4,5.166E6,5.166E6,5.957E5,10.0789,397.17458,397.17615,0.1231,9.9005,10.2628,ESTIMATED,397.17579,2.239E4,4.494E6,0.9987,1.0535,4.494E6,6.756E5,10.0824,397.17457,397.1775,0.1377,9.8975,10.2676,ESTIMATED,397.17558,4.046E4,4.934E6,0.9911,0.9705,4.934E6,6.326E5,10.0738,397.17509,397.1761,0.1305,9.8962,10.2672,ESTIMATED,397.17583,3.441E4,4.622E6,1.0389,1.0431,4.622E6,5.869E5,10.0743,397.175,397.17743,0.131,9.904,10.2682,ESTIMATED,397.1755,2.113E4,4.133E6,1.1836,1.088,4.133E6,5.792E5,10.0729,397.17496,397.1773,0.1285,9.8906,10.2684,ESTIMATED,397.17537,3.223E4,4.447E6,0.985,1.0332,4.447E6,6.259E5,10.0741,397.17513,397.17683,0.1229,9.8942,10.2682,ESTIMATED,397.17583,2.191E4,4.731E6,1.1859,1.0896,4.731E6,6.895E5,10.0666,397.17482,397.17739,0.1392,9.9032,10.2684,ESTIMATED,397.17541,4.746E4,5.166E6,1.1705,1.0698,5.166E6,6.198E5,10.0852,397.17479,397.17612,0.1304,9.8895,10.2672,ESTIMATED,397.17587,2.579E4,4.72E6,0.8523,0.912,4.72E6,5.965E5,10.0745,397.17503,397.17739,0.117,9.9064,10.2699,ESTIMATED,397.17543,4.062E4,4.46E6,1.2856,1.1566,4.46E6,6.144E5,10.0727,397.17504,397.17606,0.1191,9.9079,10.268,ESTIMATED,397.17585,2.966E4,4.865E6,1.1748,1.0259,4.865E6
432,3.007E6,10.0774,396.1725,396.1735,1,10,0,0.863,1.26,0.0005,0.0229,0,9.8805,10.2797,396.17268,3.961E4,2.245E7,2.245E7,2.53E6,10.0885,396.17249,396.17311,0.1304,9.8824,10.2785,ESTIMATED,396.17281,8.066E4,1.873E7,0.9516,0.9457,1.873E7,2.891E6,10.0824,396.17236,396.17327,0.1386,9.8821,10.2769,ESTIMATED,396.17263,1.081E5,2.098E7,0.9379,0.9764,2.098E7,2.681E6,10.0676,396.17262,396.17348,0.1281,9.8805,10.2796,ESTIMATED,396.17287,1.219E5,1.982E7,1.1447,1.071,1.982E7,2.538E6,10.0743,396.17231,396.17313,0.1323,9.8824,10.2776,ESTIMATED,396.17255,8.214E4,1.833E7,1.1905,1.1088,1.833E7,2.527E6,10.0729,396.17224,396.17299,0.1273,9.8813,10.2777,ESTIMATED,396.17239,1.066E5,1.838E7,1.0258,1.0549,1.838E7,2.657E6,10.0741,396.17252,396.17353,0.1297,9.8819,10.2776,ESTIMATED,396.17286,7.597E4,1.954E7,1.1685,1.0252,1.954E7,3.007E6,10.0666,396.17213,396.17315,0.1262,9.8815,10.2776,ESTIMATED,396.17244,1.185E5,2.245E7,1.1998,1.1005,2.245E7,2.602E6,10.0852,396.1725,396.1735,0.1349,9.8805,10.2797,ESTIMATED,396.17287,1.024E5,1.882E7,0.8699,0.9567,1.882E7,2.559E6,10.0895,396.17228,396.17309,0.1227,9.8814,10.2793,ESTIMATED,396.17247,7.01E4,1.94E7,1.0516,1.024,1.94E7,2.627E6,10.0727,396.1725,396.17325,0.1199,9.8807,10.2775,ESTIMATED,396.17289,3.961E4,1.991E7,1.1637,1.0912,1.991E7
433,3.089E6,10.163,255.11253,255.11371,1,10,0,0.75,3.2,0.00082,0.0311,0,9.9601,10.3596,255.11323,1.017E5,2.266E7,2.266E7,2.71E6,10.1495,255.11229,255.11375,0.1374,9.9618,10.3569,ESTIMATED,255.11291,1.129E5,1.867E7,2.0146,1.1202,1.867E7,3.044E6,10.1584,255.11253,255.11375,0.1224,9.9615,10.3572,ESTIMATED,255.11355,1.838E5,2.266E7,0.9862,0.9654,2.266E7,2.643E6,10.1738,255.11266,255.11392,0.1456,9.9629,10.3577,ESTIMATED,255.113,1.399E5,1.718E7,0.9668,1.0183,1.718E7,2.612E6,10.1574,255.11235,255.11369,0.1271,9.9625,10.358,ESTIMATED,255.11348,1.555E5,1.853E7,0.9603,1.0589,1.853E7,2.651E6,10.1618,255.11322,255.11358,0.1443,9.9613,10.3577,ESTIMATED,255.1135,2.096E5,1.76E7,0.968,1,1.76E7,2.707E6,10.1806,255.11253,255.11382,0.1432,9.9627,10.3592,ESTIMATED,255.11284,1.168E5,1.754E7,0.887,0.9527,1.754E7,3.089E6,10.1554,255.11334,255.11366,0.1268,9.9615,10.3573,ESTIMATED,255.11353,1.994E5,2.237E7,0.9888,1.1195,2.237E7,2.829E6,10.1518,255.11253,255.11371,0.1496,9.9601,10.3574,ESTIMATED,255.11273,1.385E5,1.846E7,1.1517,1.0798,1.846E7,2.655E6,10.1802,255.11239,255.11363,0.1475,9.9625,10.3578,ESTIMATED,255.11321,1.261E5,1.732E7,0.8418,0.9298,1.732E7,2.708E6,10.1609,255.1127,255.11392,0.1472,9.963,10.3596,ESTIMATED,255.11353,1.017E5,1.778E7,1.1366,1.0636,1.778E7
434,1.172E6,10.1863,408.24973,408.25227,1,10,0,0.864,2.32,0.00095,0.0529,0,9.9913,10.3888,408.2517,1.363E4,1.048E7,1.048E7,9.928E5,10.1779,408.24976,408.25227,0.11,10.0165,10.3883,ESTIMATED,408.25184,4.662E4,8.233E6,1.4141,1.2526,8.233E6,1.155E6,10.1962,408.24936,408.25206,0.1035,10.0248,10.3878,ESTIMATED,408.25179,2.621E4,1.048E7,1.0525,1.0881,1.048E7,9.899E5,10.1549,408.2498,408.25266,0.1234,9.9914,10.3888,ESTIMATED,408.25197,4.334E4,8.297E6,1.3754,1.1767,8.297E6,1.031E6,10.1989,408.25113,408.25197,0.1037,10.0441,10.3886,ESTIMATED,408.25173,7.286E4,9.092E6,1.1882,0.8824,9.092E6,1.055E6,10.1904,408.25083,408.25196,0.1107,10.0338,10.3883,ESTIMATED,408.25161,2.709E4,8.523E6,1.3637,1.2149,8.523E6,9.983E5,10.1806,408.24965,408.25257,0.1135,9.9913,10.3871,ESTIMATED,408.25153,1.363E4,8.211E6,1.0885,1.0445,8.211E6,1.172E6,10.1872,408.251,408.25212,0.1019,10.0305,10.3878,ESTIMATED,408.25167,4.013E4,1.046E7,1.4026,1.1942,1.046E7,1.028E6,10.1794,408.24973,408.25227,0.1085,10.0033,10.3884,ESTIMATED,408.25113,1.822E4,8.6E6,1.2678,1.1495,8.6E6,1.115E6,10.2078,408.24969,408.2523,0.1074,10.0535,10.3888,ESTIMATED,408.25164,3.921E4,9.479E6,3.0975,1.1212,9.479E6,1.049E6,10.1896,408.25119,408.25268,0.1107,10.0067,10.3875,ESTIMATED,408.25207,1.964E4,8.83E6,1.0878,1.0466,8.83E6
