rt,rt_range:min,rt_range:max,mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
8.8643,8.5671,9.2038,374.23287,718.7,670.1,591.3,666.6,663.7,677,793,682.3,8.88,369,1.11,1/1,0.288,661.675,7.94925746584852,704,8.50099027258998,1.06396644878528,0.958528332238991,0.328920047997926
29.8156,29.6529,30.0481,588.96845,14920,15490,14690,15760,15030,13460,17010,13950,29.81,370,0.94,1/1,0.556,15215,3.25386626210623,14862.5,10.5954315308096,0.976832073611567,1.03918305703358,0.684220037569545
32.7514,32.6747,32.9579,473.39384,161.3,142.9,108.9,146.2,179.2,235.2,179.3,228.7,32.73,371,1.57,1/1,0.012,139.825,15.8183967843185,205.6,14.8550018531377,1.47040944037189,0.936566522529868,0.0130071050971994
18.5515,18.0547,19.0217,426.98267,15080,13190,9196,16370,17880,18710,18240,18630,18.55,372,1.15,1/1,0.032,13459,23.2385548206213,18365,2.0855668937877,1.36451445129653,1.18653430547524,0.020745717302024
18.3154,18.0651,18.7392,370.13671,6291,5072,5731,6020,7671,7924,7920,8286,18.33,374,1.26,1/1,0.092,5778.5,9.06065789192661,7950.25,3.18465672311809,1.37583282858873,1.09193081634027,0.000297357193653385
2.5413,2.0427,2.7366,215.04795,544.8,467.5,422.1,494,901.5,709.2,929.6,549.3,2.54,375,1.27,1/1,0.014,482.1,10.6348723063702,772.4,23.0565071419821,1.60215722879071,1.26154112503205,0.0202490796304153
6.6768,6.265,7.1287,307.16664,62400,55720,120.8,61150,75430,64030,88050,70310,6.64,376,1.19,1/1,0.041,44847.7,66.8007199457629,74455,13.6889306839772,1.66017432332093,1.39510447337893,0.11049106342249
16.1812,15.6878,16.6778,502.17808,284800,305600,268000,286100,308400,332000,305200,338800,16.18,377,1.07,1/1,0.061,286125,5.37494845843048,321100,5.23040812132026,1.12223678462211,1.04881942488047,0.0218943469779352
28.9213,28.7333,29.4286,465.09484,122700,115000,130100,118300,133500,117900,129300,132500,28.93,378,0.97,1/1,0.564,121525,5.37264062590248,128300,5.58145402649046,1.05574984571076,1.0884019027946,0.211539587039551
3.1913,2.6932,3.2866,245.13976,4235,3949,4418,4104,4534,4685,4811,4093,3.19,380,1.09,1/1,0.285,4176.5,4.76383264232869,4530.75,6.90907419295464,1.0848198252125,0.995247546066512,0.104684722384519
9.6906,9.2921,10.1849,393.21774,18060,17970,17240,18100,21420,20920,22010,19720,9.69,381,1.3,1/1,0.002,17842.5,2.2717056713328,21017.5,4.62938415681497,1.17794591565083,0.906112242808333,0.000944132474919876
30.2618,30.1302,30.4939,393.21696,3488,3715,3783,4117,4137,4190,3980,3997,30.26,382,1.03,1/1,0.272,3775.75,6.88935469209804,4076,2.54072538088902,1.07952062504138,1.04807827673921,0.0756488908090061
16.763,16.2861,17.2714,299.15822,138500,107600,76760,135200,159100,91000,166800,145800,16.78,383,1.16,1/1,0.06,114515,25.0892674099377,140675,24.3354117434624,1.22844168886172,1.05900145591528,0.28611981498886
31.4458,31.3124,31.9365,463.08575,194500,197200,176600,209400,227800,228200,209200,226100,31.45,384,1.22,1/1,0.074,194425,6.96217917041784,222825,4.09686804504215,1.14607175003215,0.939403073796841,0.0131595184778597
14.7444,14.4689,15.1668,445.16211,17380,15520,16110,17390,20520,19680,20820,18720,14.76,385,1.27,1/1,0.004,16600,5.65003293899589,19935,4.72944536804695,1.20090361445783,0.945593397210891,0.0024148002874063
8.9214,8.674,9.3265,475.2451,40710,33120,30840,43220,48530,43880,43240,43220,8.93,386,1.14,1/1,0.303,36972.5,16.0355095935806,44717.5,5.72501371155987,1.20948001893299,1.06094738502894,0.0533944251772823
8.3307,8.1546,8.5529,527.31157,2111,2190,1923,2079,2039,2195,2237,2167,8.33,387,0.97,1/1,0.766,2075.75,5.39612401264478,2159.5,3.95132095021845,1.04034686257979,1.07252253874205,0.279156179090965
9.9134,9.7075,10.1915,527.31154,1029,965.7,965.4,942.5,1147,1095,1210,869.4,9.92,388,1.09,1/1,0.366,975.65,3.81178179650128,1080.35,13.7257013048666,1.10731307333572,1.01588355351901,0.219821818651073
31.6011,31.4551,31.6834,980.57084,5447,9591,18570,6924,4464,10270,8504,5781,31.6,389,0.71,1/1,0.26,10133,58.0309686632798,7254.75,36.1312617163808,0.715952827395638,1.00838426393752,0.405684290873356
0.6439,0.5667,0.8708,204.02963,683.6,670,611,689.8,477.1,499.6,436.3,505.4,0.65,390,1.36,1/1,0.024,663.6,5.42925063766468,479.6,6.53482640202854,0.722724532851115,0.531415097684643,0.000250233049699209
31.1091,31.0019,31.2718,331.26048,5585,5732,5740,5804,6414,6319,6692,6377,31.11,391,1.04,1/1,0.021,5715.25,1.62055627619726,6450.5,2.5684739059301,1.12864704081186,1.08523753924218,0.000243040242231011
10.9517,10.6708,11.448,398.19831,78350,72550,73510,77910,92420,88570,88350,85990,10.94,392,1.17,1/1,0.011,75580,3.93739193171002,88832.5,2.99615357849179,1.17534400635089,1.00456752679563,0.000563691625844746
3.755,3.6413,3.8781,345.14599,2601,2766,2623,2610,2648,2797,2001,3124,3.76,393,1.21,1/1,0.006,2650,2.93806968450139,2642.5,17.8473421428993,0.997169811320755,0.824107282083268,0.975983695684696
17.0305,16.6775,17.3717,426.16792,2246,2418,2370,1146,5645,2250,3533,3335,17.11,394,2.04,2/1,0.059,2045,29.520713950931,3690.75,38.4653309506805,1.80476772616137,0.884690061843808,0.0768248638525377
14.7281,14.5844,14.9202,196.16947,764.2,759.4,718.6,753.3,787.1,635.1,897,787.6,14.74,395,1.17,1/1,0.144,748.875,2.76018413975349,776.7,13.856740931292,1.0371557336004,0.886457891966155,0.62972143987878
3.7821,3.6142,3.8714,166.12192,252.1,257.5,350.2,322.9,308,335.4,252.7,303.2,3.79,396,1.15,1/1,0.078,295.675,16.4188715072027,299.825,11.4967464056784,1.01403568106874,0.881770157451079,0.89369306931696
7.8332,7.4048,8.3398,167.0857,64880,61900,64150,65170,71450,70120,70070,65970,7.84,397,1,1/1,0.972,64025,2.31196636875538,69402.5,3.42336093918246,1.08399062866068,1.08399062866068,0.00853849646888501
15.507,15.0365,16.0248,484.16322,115900,83280,40830,108100,116500,51040,113500,115300,15.53,398,1.08,1/1,0.439,87027.5,38.8303892746614,99085,32.3497189009427,1.13854816006435,1.05421125931884,0.623164236385368
9.993,9.492,10.4853,278.1907,181200,185200,197700,181900,194200,190400,198300,189200,9.99,399,1.06,1/1,0.596,186500,4.1113571540524,193025,2.13033322764525,1.03498659517426,0.976402448277606,0.18431183750387
0.5791,0.5538,1.003,146.11668,2159,2270,2185,1884,2589,2598,3336,2487,0.58,400,1.07,1/1,0.713,2124.5,7.86978115656054,2752.5,14.2504467499379,1.29559896446223,1.21084015370302,0.0257577001833359
3.3738,2.8545,3.6402,328.15776,76.28,24010,23950,22940,23910,24150,23900,23280,3.35,401,1.27,1/1,0.004,17744.07,66.4376934046649,23810,1.56132971822269,1.34185674425315,1.05658011358516,0.34333876820893
10.0181,9.5204,10.5136,429.21658,46600,44200,46000,46720,44020,49700,54120,49380,10.02,403,1.07,1/1,0.583,45880,2.53583950693095,49305,8.385136508661,1.07465126416739,1.00434697585738,0.16184011192466
24.9671,24.7932,25.2016,367.00742,6694,6499,6380,6974,8384,8254,8780,7959,24.97,404,1.27,1/1,0.001,6636.75,3.90898168074719,8344.25,4.08182738033336,1.25727954194448,0.989983891294863,0.000206852898508018
20.5136,19.9408,20.9135,350.06871,11570,6171,2.898,11140,13560,12870,12110,12120,20.42,405,1.28,1/1,0.023,7220.9745,74.7803800413593,12665,5.4857177079137,1.75391839425551,1.37024874551212,0.0924431897758672
3.5769,3.3244,3.7603,229.13309,224.1,1503,1376,1612,1571,1289,1307,1251,3.58,406,1.24,1/1,0.018,1178.775,54.6088276491539,1354.5,10.7942971478646,1.14907425081122,0.926672782912277,0.613571672230499
5.5867,5.3244,6.088,500.27786,51810,52700,56740,52890,56900,55570,54580,58970,5.59,407,1.01,1/1,0.67,53535,4.08688478638465,56505,3.35975431417008,1.0554777248529,1.04502745034941,0.0861711933506167
17.9721,17.6915,18.3112,366.02849,5135,5014,4936,5227,5703,349.1,6454,2940,17.97,408,1.06,1/1,0.624,5078,2.53494509728728,3861.525,72.1676539206444,0.760442103190232,0.717398210556823,0.416679815674877
28.9795,28.8691,29.171,360.99004,979,984.2,964.1,1044,1223,1034,1183,1272,28.99,409,1.18,1/1,0.143,992.825,3.54181575673393,1178,8.71542860034336,1.18651323244278,1.00551968851083,0.0142720563429698
19.4976,19.066,19.9601,374.21169,132.7,31240,47470,54050,604.7,57160,639.8,53980,19.41,410,1.03,1/1,0.533,33223.175,72.3982738686105,28096.125,113.007234194751,0.845678506042845,0.82104709324548,0.805449107973024
28.6172,28.1115,28.9466,509.11443,34820,34490,33720,35330,38930,39050,38380,39210,28.61,411,1.18,1/1,0.001,34590,1.95180577387895,38892.5,0.926669319102703,1.12438566059555,0.952869203894532,2.95743493370059E-05
28.7873,28.6497,29.003,525.19392,7041,6645,6505,7104,7860,7358,8285,7374,28.79,412,1.14,1/1,0.029,6823.75,4.30833809746545,7719.25,5.74297135906659,1.131232826525,0.992309496951759,0.0150995515753426
6.1669,5.7914,6.6847,352.05692,12990,11760,10310,12960,10970,11100,11050,11490,6.17,413,0.88,1/1,0.128,12005,10.553314553679,11152.5,2.07381892268091,0.928987921699292,1.0556680928401,0.233738002246698
4.0411,3.9404,4.3785,539.25304,25990,25280,26590,25330,28920,26560,29720,23380,4.04,414,0.97,1/1,0.55,25797.5,2.40153548516005,27145,10.4843387888256,1.0522337435798,1.08477705523691,0.390516796291151
23.6964,23.3903,24.1744,312.12297,31730,32040,31540,28010,30530,29620,31570,29760,23.7,415,0.97,1/1,0.332,30830,6.13448135752809,30370,2.94522376695147,0.9850794680506,1.01554584335113,0.675517440447545
3.5333,3.2796,3.8139,398.17023,20600,157.8,19810,19840,16070,18120,19420,16960,3.51,416,1.2,1/1,0.126,15101.95,66.0144583400701,17642.5,8.23088274278133,1.16822661974116,0.973522183117633,0.632001096248186
4.6866,4.4974,5.0151,393.16415,17900,16670,17050,17990,23370,20740,22570,20130,4.69,417,1.25,1/1,0.006,17402.5,3.71437346813652,21702.5,7.00434451439686,1.24709093521046,0.997672748168367,0.00200255589563025
28.2951,28.1402,28.7481,358.14445,22740,22160,22470,22760,25540,24520,25660,24810,28.3,418,1.19,1/1,0.009,22532.5,1.24864488105581,25132.5,2.20757899358466,1.11538888272495,0.937301582121809,0.000159348241378503
3.4752,3.4321,3.7478,606.40076,7507,6715,7528,6040,4074,4371,4194,4384,3.48,419,0.47,1/2,0.002,6947.5,10.2711798278924,4255.75,3.50045549410084,0.612558474271321,1.30331590270494,0.000316260408198738
3.468,3.2866,3.7331,261.13449,44680,40780,41310,42980,42610,38970,44690,44570,3.47,420,1.21,1/1,0.003,42437.5,4.15816729248905,42710,6.25013322316109,1.00642120765832,0.831753064180431,0.870360661698901
5.7611,5.3532,6.2474,580.27937,9521,7370,6769,10760,12230,13040,10320,12170,5.76,421,1.34,1/1,0.242,8605,21.6157585259335,11940,9.63622343851949,1.38756536897153,1.0354965440086,0.0225217541414426
12.3115,11.8594,12.7917,495.92563,22310,21970,21580,21390,20740,21230,19800,20140,12.31,422,0.96,1/1,0.548,21812.5,1.88072744182531,20477.5,3.09891301935592,0.938796561604585,0.977913085004776,0.012316081855396
7.0927,6.7626,7.5933,310.13473,24190,20600,13170,25000,33720,30880,29080,30790,7.1,423,1.33,1/1,0,20740,26.0209543544928,31117.5,6.17821122023541,1.50036162005786,1.12809144365253,0.0110596789485223
4.8627,4.6949,5.2778,407.16229,25040,23860,22390,25890,31170,33130,33970,31770,4.86,425,1.33,1/1,0.054,24295,6.25015481497189,32510,3.91475682948104,1.33813541881045,1.00611685624846,0.000166608447925393
31.46,31.4144,31.5489,351.13154,9105,9765,10150,10810,10000,11330,9109,11310,31.46,426,0.98,1/1,0.846,9957.5,7.16634044744545,10437.25,10.3696057433038,1.04817976399699,1.06957118775203,0.487154304760955
5.2424,4.8437,5.685,309.15913,31850,30160,32640,33390,21130,27010,35630,30340,5.24,427,1.37,1/1,0.02,32010,4.32478936922867,28527.5,21.2990494176699,0.891205873164636,0.650515235886596,0.306458114218463
17.9046,17.5606,18.269,324.01856,12520,13550,13310,12760,8983,1242,10880,9927,17.9,428,0.77,1/1,0.23,13035,3.65700020038396,7758,56.8767028630778,0.595166858457998,0.772943972023374,0.0549172006618845
24.9141,24.8195,25.046,274.0143,104.1,82.18,36.09,81.69,125.5,116,107.8,105.1,24.92,429,1.22,1/1,0.187,76.015,37.6172965686041,113.6,8.088059593898,1.49444188646978,1.22495236595883,0.0463539862492741
3.6896,3.5973,4.0555,529.22392,18820,16150,18250,22270,26180,31680,27210,27370,3.69,430,1.42,1/1,0.145,18872.5,13.455424152001,28110,8.67206514287668,1.48946880381507,1.04892169282752,0.00192261791010236
11.8034,11.4941,12.2983,570.35512,37710,36670,39770,38730,44600,43320,43470,41700,11.8,432,1.13,1/1,0.006,38220,3.48591386385837,43272.5,2.7590539910369,1.13219518576661,1.00194264227134,0.00132085950789654
4.0411,3.9161,4.3394,373.12219,2636,2471,2076,1473,4584,4182,4532,3854,4.04,433,1.18,1/1,0.04,2164,23.8967667444225,4288,7.9284642703206,1.9815157116451,1.67925060308907,0.000470911600942292
4.9672,4.7094,5.3909,308.19605,6160,7027,6880,6593,7173,6735,7282,6919,4.97,434,1.07,1/1,0.19,6665,5.72950797006913,7027.25,3.51720901244049,1.05435108777194,0.985374848384993,0.162328440734243
3.9506,3.5707,4.2331,525.26331,18150,16790,17580,18200,17210,17550,16230,16510,3.95,435,1.09,1/1,0.009,17680,3.71384299964796,16875,3.6161098671859,0.954468325791855,0.875659014487941,0.122611144199909
17.697,17.3717,18.091,476.12296,27900,27060,26980,28970,33920,32210,34100,29780,17.71,436,1.24,1/1,0.001,27727.5,3.34317866067908,32502.5,6.16844934049717,1.17221170318276,0.945332018695775,0.00496339441026109
7.4528,7.3009,7.6802,613.21141,2456,2139,2150,2617,3299,3124,3412,2948,7.45,437,1.33,1/1,0.021,2340.5,10.0711482018098,3195.75,6.36054981425162,1.36541337321085,1.02662659639914,0.00152122929475325
4.9753,4.6426,5.3596,271.14387,22910,22860,24260,23760,33020,33830,35340,31990,4.97,438,1.45,1/1,0.003,23447.5,2.90497865258122,33545,4.21478067273135,1.43064292568504,0.98665029357589,1.35393994496899E-05
4.987,4.7991,5.2468,468.15849,2576,2918,3128,2335,2983,3218,2903,3462,4.99,439,1.02,1/1,0.624,2739.25,12.8750087841319,3141.5,8.02301402997834,1.14684676462535,1.12435957316211,0.112864075708735
27.0758,26.9243,27.3318,478.09472,9948,9924,10130,10560,12270,11850,11860,12040,27.08,441,1.11,1/1,0.022,10140.5,2.9032373681072,12005,1.6414972932231,1.18386667324096,1.06654655246934,4.32098955082601E-05
9.8818,9.7446,10.0461,959.52085,933.9,1123,974.6,770.1,561.4,592.6,624.8,660.8,9.88,442,0.68,1/1,0.078,950.4,15.2666165407753,609.9,6.9976205846408,0.641729797979798,0.943720291146762,0.00409188727585151
9.8166,9.3492,10.3121,412.32125,80530,87680,82310,75190,79540,75930,78720,72490,9.82,443,0.83,1/1,0.162,81427.5,6.32531923914413,76670,4.15599083811011,0.941573792637622,1.13442625618991,0.1672303685807
4.0521,3.8347,4.4493,213.10255,50370,51180,53900,49910,53210,52090,57630,50210,4.05,444,0.95,1/1,0.576,51340,3.47797131261807,53285,5.91168683073649,1.03788469029996,1.09251020031575,0.323976311432242
8.7574,8.5183,9.0336,361.16434,6680,5898,6643,6609,5203,5857,5746,5280,8.76,445,1.13,1/1,0.193,6457.5,5.79365391962588,5521.5,5.94016626280656,0.855052264808362,0.756683420184392,0.00937069856532555
6.4982,6.1008,7.0093,432.02133,17230,16760,16670,17240,21860,22820,23610,20910,6.51,446,1.25,1/1,0.025,16975,1.78197154194453,22300,5.25014894007461,1.31369661266568,1.05095729013255,0.000118915468460367
32.1296,32.0469,32.4139,421.27381,18240,17070,18200,17100,18670,19710,17910,19410,32.13,447,1.07,1/1,0.298,17652.5,3.71398047076637,18925,4.25650353989883,1.07208610678374,1.00194963250817,0.0497654583846041
4.2736,3.7724,4.7076,363.14479,75350,74340,77910,74310,71660,72020,75000,65910,4.27,448,0.9,1/1,0.274,75477.5,2.2419472982295,71147.5,5.33960347796197,0.942631910171905,1.0473687890799,0.0824695243210272
8.3932,8.0806,8.8306,633.25106,20660,22030,21490,19010,18640,19700,20160,18400,8.39,449,0.91,1/1,0.174,20797.5,6.33809236473251,19225,4.37539568452231,0.92438995071523,1.0158131326541,0.0909944198611613
20.1887,19.8701,20.6696,546.14201,23360,23440,23500,22870,30820,28690,29320,27510,20.18,450,1.18,1/1,0.022,23292.5,1.23406953755971,29085,4.74010235005606,1.24868519909842,1.05820779584612,0.000174244077935365
25.9579,25.2817,26.2266,329.08914,21480,74.59,21720,23640,17350,27910,221.2,27860,26,451,1.4,1/1,0.004,16728.6475,66.620480788474,18335.3,71.2144826265953,1.09604198426681,0.78288713161915,0.857687814428819
3.5641,3.4815,3.7731,563.34457,2519,2427,2220,2482,2839,2814,3077,2868,3.57,452,1.3,1/1,0.118,2412,5.53333758455522,2899.5,4.15150996066976,1.2021144278607,0.92470340604669,0.00162535525277625
3.2663,3.1333,3.4978,192.07625,11470,11530,11500,11440,12800,12600,13320,12690,3.26,453,1.14,1/1,0.072,11485,0.337221014036345,12852.5,2.50705208881043,1.11906835002177,0.981638903527866,0.000152265101707306
33.3566,33.2298,33.5929,401.30423,1795,1988,1906,1764,2010,1918,1971,2026,33.36,454,1.06,1/1,0.407,1863.25,5.53420286938701,1981.25,2.42669668963111,1.06333020260298,1.00314170056885,0.08339102635648
14.4039,14.1789,14.6987,359.22078,4582,5303,5172,4293,5310,5087,5193,5046,14.41,455,1.09,1/1,0.272,4837.5,9.91631304155894,5159,2.29104001815738,1.06645994832041,0.978403622312306,0.240826329965386
23.833,23.3388,24.3295,560.20902,57810,74760,64730,76730,73590,77570,78050,68520,23.83,456,1.07,1/1,0.67,68507.5,12.9304321029846,74432.5,5.93768233091281,1.08648688099843,1.01540829999853,0.276444595157645
7.9624,7.6658,8.465,435.20363,120800,129600,115300,138100,163200,153200,171300,153400,7.97,457,1.34,1/1,0.015,125950,7.95142703313456,160275,5.43244171922265,1.27252878126241,0.949648344225676,0.00206810509294321
30.8218,30.6626,31.0986,486.9424,5205,4848,5686,5051,5341,5976,5561,5693,30.82,458,1.08,1/1,0.349,5197.5,6.86827367190519,5642.75,4.70343909351555,1.08566618566619,1.00524646820943,0.0921840440148315
35.892,35.8696,35.9702,168.03263,45.31,27.25,29.64,34.75,44.56,44.48,31.01,59.14,35.89,459,1.19,1/1,0.411,34.2375,23.416343586943,44.7975,25.6454942903663,1.30843373493976,1.0995241470082,0.182390013455566
0.6517,0.5317,1.1713,126.05436,3912,2960,2219,3462,1192,4117,1319,3895,0.68,460,0.89,1/1,0.798,3138.25,23.1270989542213,2630.75,60.4934289200436,0.838285668764439,0.941894009847684,0.582838459135198
12.0176,11.6589,12.434,459.00449,5585,5428,5273,5644,6801,6460,6692,6130,12.02,461,1.16,1/1,0.087,5482.5,3.04208469174337,6520.75,4.55138278818101,1.18937528499772,1.02532352154976,0.000884620329413429
26.1862,26.0222,26.5648,465.09991,12280,12100,13120,12640,14140,13570,14800,13360,26.19,462,1.12,1/1,0.107,12535,3.58994814519346,13967.5,4.62119168569732,1.11428001595533,0.994892871388683,0.0108203518846424
3.5243,3.437,3.7622,377.16053,3903,4074,4269,3906,4446,4253,4782,4382,3.52,463,1.03,1/1,0.677,4038,4.29666368344252,4465.75,5.05169484001302,1.10593115403665,1.07371956702588,0.0238229936239841
4.2663,4.1656,4.6785,542.21582,16480,15650,14380,15300,11470,11080,12970,8382,4.27,464,0.7,1/1,0.036,15452.5,5.62714975903511,10975.5,17.4146538901529,0.710273418540689,1.01467631220098,0.00529711954096017
6.7808,6.5252,7.165,524.03551,14540,13380,12370,14570,18660,16800,20180,16220,6.79,465,1.36,1/1,0,13715,7.6851916525452,17965,10.0562662963411,1.30987969376595,0.963146833651433,0.00662148910191752
32.1107,31.9287,32.4521,392.25818,24720,17910,23960,23800,26010,25230,24970,20710,32.1,466,1.09,1/1,0.14,22597.5,13.9425391023924,24230,9.85519609149369,1.07224250470185,0.983708719909952,0.440465001897523
5.904,5.563,6.379,587.2877,52000,47100,47360,51100,57130,53850,57650,52330,5.9,467,1.11,1/1,0.135,49390,5.10893847219776,55240,4.6483972712267,1.11844502935817,1.00760813455691,0.0174678071441868
27.8136,27.6634,28.1685,433.19248,12380,12980,13860,12370,16900,16440,17040,14640,27.82,468,1.14,1/1,0.221,12897.5,5.4445036704516,16255,6.80868658715351,1.26032176778445,1.10554541033724,0.00217156196653818
3.9471,3.8673,4.1277,522.31825,6549,5702,5420,5985,7020,6822,6986,5952,3.95,469,1.09,1/1,0.415,5914,8.15175405498607,6695,7.51038158824555,1.13205951978356,1.03858671539777,0.0661340428266574
4.2968,4.0907,4.7003,494.26606,25030,15650,141.9,24910,16540,16480,19170,14050,4.27,470,0.84,1/1,0.496,16432.975,71.2945467315224,16560,12.627849759903,1.00772988457659,1.19967843401975,0.983661068731448
3.5695,3.5107,3.7331,136.06139,3480,3479,3405,3570,3842,3879,3775,4456,3.57,471,1.3,1/1,0.01,3483.5,1.93829100897314,3988,7.89756828595939,1.14482560643031,0.880635081869472,0.0202611840922393
24.99,24.631,25.2778,608.22653,6084,5575,5327,6026,6208,5752,5408,6488,24.99,472,1.19,1/1,0.01,5753,6.32523916780397,5964,8.03075816162636,1.03667651660003,0.871156736638685,0.509232030440973
31.5112,31.4759,31.5794,343.12371,61.83,146.5,105.1,98.71,95.84,65.14,172.7,103.1,31.51,474,1.53,1/1,0.142,103.035,33.6674239988389,109.195,41.5963323721992,1.05978550977823,0.692670267828909,0.836469237778114
